time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,0,0
4.0,2,9998,2,0,0
5.0,2,9998,2,0,0
6.0,2,9998,2,0,0
7.0,2,9998,2,0,0
8.0,2,9998,2,0,0
9.0,3,9997,3,0,0
10.0,2,9997,2,0,0
11.0,4,9995,4,0,0
12.0,7,9992,7,2,0
13.0,7,9991,7,2,0
14.0,11,9987,11,3,0
15.0,16,9982,16,4,0
16.0,21,9977,21,5,0
17.0,34,9964,34,6,0
18.0,50,9948,50,9,0
19.0,62,9935,62,10,0
20.0,90,9907,90,20,0
21.0,113,9882,113,26,0
22.0,153,9841,153,36,0
23.0,206,9787,206,49,0
24.0,270,9720,270,64,0
25.0,354,9632,354,90,0
26.0,461,9519,461,111,2
27.0,611,9357,611,153,2
28.0,801,9153,801,193,3
29.0,1025,8916,1025,258,4
30.0,1329,8593,1329,333,5
31.0,1675,8227,1675,413,6
32.0,2080,7788,2080,516,9
33.0,2568,7258,2568,633,10
34.0,3074,6690,3074,735,20
35.0,3580,6116,3580,858,26
36.0,4160,5436,4160,1005,36
37.0,4709,4754,4709,1134,49
38.0,5165,4120,5165,1259,64
39.0,5551,3537,5551,1376,90
40.0,5884,2934,5884,1486,113
41.0,6030,2461,6030,1538,155
42.0,6045,2072,6045,1585,196
43.0,5912,1727,5912,1595,262
44.0,5637,1470,5637,1572,338
45.0,5326,1255,5326,1536,419
46.0,4902,1050,4902,1477,525
47.0,4391,903,4391,1396,643
48.0,3873,815,3873,1297,755
49.0,3391,728,3391,1191,884
50.0,2828,664,2828,1044,1041
51.0,2359,612,2359,912,1183
52.0,1959,571,1959,780,1323
53.0,1583,535,1583,648,1466
54.0,1269,512,1269,518,1599
55.0,1018,499,1018,426,1693
56.0,782,489,782,339,1781
57.0,605,480,605,267,1857
58.0,491,466,491,217,1910
59.0,386,462,386,174,1955
60.0,289,458,289,128,2002
61.0,214,454,214,92,2039
62.0,175,447,175,79,2052
63.0,134,440,134,58,2075
64.0,107,437,107,48,2085
65.0,89,434,89,40,2095
66.0,72,434,72,32,2103
67.0,58,432,58,21,2114
68.0,46,430,46,18,2117
69.0,42,430,42,16,2119
70.0,38,430,38,15,2120
71.0,32,429,32,11,2124
72.0,22,429,22,8,2127
73.0,15,429,15,6,2129
74.0,15,425,15,6,2130
75.0,14,424,14,5,2131
76.0,14,424,14,5,2131
77.0,10,424,10,3,2133
78.0,8,424,8,3,2133
79.0,6,424,6,1,2135
80.0,6,424,6,1,2135
81.0,5,424,5,1,2135
82.0,5,424,5,1,2135
83.0,5,424,5,1,2135
84.0,2,424,2,1,2135
85.0,1,424,1,1,2135
86.0,1,424,1,1,2135
87.0,1,424,1,1,2135
88.0,0,424,0,0,2136
89.0,0,424,0,0,2136
90.0,0,424,0,0,2136
91.0,0,424,0,0,2136
92.0,0,424,0,0,2136
93.0,0,424,0,0,2136
94.0,0,424,0,0,2136
95.0,0,424,0,0,2136
96.0,0,424,0,0,2136
97.0,0,424,0,0,2136
98.0,0,424,0,0,2136
99.0,0,424,0,0,2136
100.0,0,424,0,0,2136
