time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6,1,9999,1,0,0
7.0,2,9998,2,0,0
8.0,3,9997,3,0,0
9.0,3,9997,3,0,0
10.0,2,9997,2,0,0
11.0,5,9994,5,1,0
12.0,5,9994,5,1,0
13.0,5,9994,5,1,0
14.0,9,9990,9,3,0
15.0,9,9990,9,3,0
16.0,12,9987,12,4,0
17.0,13,9985,13,4,0
18.0,20,9977,20,8,0
19.0,32,9965,32,12,0
20.0,47,9950,47,13,0
21.0,61,9934,61,18,0
22.0,80,9915,80,23,0
23.0,105,9890,105,31,0
24.0,143,9850,143,41,0
25.0,192,9800,192,49,1
26.0,262,9728,262,73,1
27.0,338,9650,338,93,1
28.0,447,9535,447,118,3
29.0,581,9393,581,144,3
30.0,720,9239,720,176,4
31.0,904,9044,904,218,4
32.0,1174,8756,1174,270,8
33.0,1462,8447,1462,328,12
34.0,1864,8014,1864,426,13
35.0,2300,7532,2300,513,18
36.0,2779,7000,2779,618,23
37.0,3301,6412,3301,721,31
38.0,3842,5773,3842,853,41
39.0,4373,5117,4373,977,50
40.0,4871,4474,4871,1123,74
41.0,5378,3794,5378,1256,94
42.0,5682,3231,5682,1328,121
43.0,5891,2749,5891,1421,147
44.0,5989,2284,5989,1471,180
45.0,5940,1901,5940,1518,222
46.0,5796,1567,5796,1529,278
47.0,5486,1338,5486,1513,340
48.0,5090,1138,5090,1461,439
49.0,4622,991,4622,1403,531
50.0,4167,863,4167,1327,641
51.0,3619,773,3619,1237,752
52.0,3089,697,3089,1117,894
53.0,2650,640,2650,993,1027
54.0,2145,593,2145,830,1197
55.0,1739,552,1739,687,1350
56.0,1401,524,1401,592,1449
57.0,1113,510,1113,477,1568
58.0,893,494,893,400,1651
59.0,696,489,696,312,1740
60.0,544,480,544,248,1807
61.0,439,470,439,203,1853
62.0,345,463,345,160,1900
63.0,267,459,267,127,1934
64.0,195,457,195,93,1968
65.0,148,452,148,73,1989
66.0,105,449,105,52,2011
67.0,86,449,86,43,2020
68.0,70,448,70,36,2027
69.0,60,444,60,27,2037
70.0,50,444,50,23,2041
71.0,37,444,37,19,2045
72.0,32,440,32,14,2051
73.0,28,440,28,13,2052
74.0,23,440,23,10,2055
75.0,18,440,18,9,2056
76.0,12,440,12,5,2060
77.0,12,439,12,4,2061
78.0,11,439,11,4,2061
79.0,7,439,7,3,2062
80.0,6,439,6,2,2063
81.0,6,439,6,2,2063
82.0,3,439,3,2,2063
83.0,2,439,2,1,2064
84.0,2,439,2,1,2064
85.0,2,439,2,1,2064
86.0,1,439,1,0,2065
87.0,0,439,0,0,2065
88.0,0,439,0,0,2065
89.0,0,439,0,0,2065
90.0,0,439,0,0,2065
91.0,0,439,0,0,2065
92.0,0,439,0,0,2065
93.0,0,439,0,0,2065
94.0,0,439,0,0,2065
95.0,0,439,0,0,2065
96.0,0,439,0,0,2065
97.0,0,439,0,0,2065
98.0,0,439,0,0,2065
99.0,0,439,0,0,2065
100.0,0,439,0,0,2065
