time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,2,9998,2,0,0
3.0,3,9997,3,0,0
4.0,3,9997,3,0,0
5.0,4,9996,4,0,0
6.0,4,9996,4,0,0
7.0,6,9994,6,0,0
8.0,8,9992,8,0,0
9.0,11,9989,11,1,0
10.0,12,9987,12,1,0
11.0,15,9984,15,1,0
12.0,17,9981,17,1,0
13.0,30,9967,30,2,0
14.0,40,9957,40,5,0
15.0,60,9936,60,13,0
16.0,86,9910,86,22,0
17.0,111,9883,111,26,0
18.0,149,9843,149,40,0
19.0,200,9790,200,54,0
20.0,267,9721,267,77,0
21.0,343,9642,343,98,0
22.0,453,9529,453,119,0
23.0,579,9389,579,153,1
24.0,731,9230,731,194,1
25.0,962,8986,962,236,1
26.0,1203,8728,1203,287,1
27.0,1514,8393,1514,361,2
28.0,1916,7962,1916,468,5
29.0,2383,7448,2383,576,13
30.0,2942,6834,2942,699,22
31.0,3503,6211,3503,824,26
32.0,4102,5506,4102,960,40
33.0,4615,4874,4615,1066,54
34.0,5177,4171,5177,1202,77
35.0,5580,3545,5580,1304,98
36.0,5947,2950,5947,1416,119
37.0,6138,2464,6138,1486,154
38.0,6203,2037,6203,1539,195
39.0,6111,1689,6111,1577,237
40.0,5830,1437,5830,1576,288
41.0,5492,1206,5492,1554,363
42.0,4997,1036,4997,1480,473
43.0,4502,903,4502,1404,589
44.0,3922,807,3922,1297,721
45.0,3379,718,3379,1185,850
46.0,2830,655,2830,1046,1000
47.0,2367,617,2367,937,1120
48.0,1916,576,1916,783,1279
49.0,1555,546,1555,670,1402
50.0,1236,530,1236,540,1535
51.0,966,517,966,438,1640
52.0,752,503,752,346,1734
53.0,589,493,589,267,1814
54.0,476,485,476,218,1864
55.0,358,478,358,166,1917
56.0,273,475,273,130,1953
57.0,210,471,210,90,1993
58.0,150,470,150,65,2018
59.0,114,469,114,48,2035
60.0,90,469,90,37,2046
61.0,71,467,71,26,2057
62.0,55,466,55,22,2062
63.0,39,463,39,12,2072
64.0,29,463,29,9,2075
65.0,21,462,21,7,2078
66.0,16,462,16,5,2080
67.0,11,462,11,4,2081
68.0,10,461,10,4,2082
69.0,8,461,8,3,2083
70.0,8,461,8,3,2083
71.0,6,461,6,3,2083
72.0,6,461,6,3,2083
73.0,3,461,3,3,2083
74.0,3,461,3,3,2083
75.0,3,461,3,3,2083
76.0,2,461,2,2,2084
77.0,2,461,2,2,2084
78.0,2,461,2,2,2084
79.0,1,461,1,1,2085
80.0,1,461,1,1,2085
81.0,2,460,2,1,2085
82.0,1,460,1,0,2086
83.0,1,460,1,0,2086
84.0,1,460,1,0,2086
85.0,1,460,1,0,2086
86.0,1,460,1,0,2086
87.0,1,460,1,0,2086
88.0,1,460,1,0,2086
89.0,1,460,1,0,2086
90.0,1,460,1,0,2086
91.0,0,460,0,0,2086
92.0,0,460,0,0,2086
93.0,0,460,0,0,2086
94.0,0,460,0,0,2086
95.0,0,460,0,0,2086
96.0,0,460,0,0,2086
97.0,0,460,0,0,2086
98.0,0,460,0,0,2086
99.0,0,460,0,0,2086
100.0,0,460,0,0,2086
