time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2.0,2,9998,2,1,0
3.0,3,9997,3,2,0
4.0,3,9997,3,2,0
5.0,6,9994,6,2,0
6.0,8,9992,8,3,0
7.0,11,9989,11,3,0
8.0,14,9986,14,4,0
9.0,15,9985,15,4,0
10.0,19,9981,19,4,0
11.0,21,9979,21,5,0
12.0,28,9971,28,6,0
13.0,36,9963,36,8,0
14.0,38,9960,38,8,1
15.0,40,9955,40,9,1
16.0,47,9947,47,10,1
17.0,47,9943,47,10,2
18.0,49,9939,49,12,2
19.0,59,9928,59,17,2
20.0,72,9910,72,21,3
21.0,82,9899,82,24,3
22.0,87,9886,87,25,4
23.0,99,9868,99,30,4
24.0,121,9844,121,35,4
25.0,138,9822,138,36,5
26.0,160,9792,160,42,6
27.0,177,9770,177,46,8
28.0,208,9736,208,48,9
29.0,237,9700,237,53,10
30.0,263,9660,263,64,11
31.0,307,9607,307,77,12
32.0,348,9553,348,89,14
33.0,384,9499,384,91,19
34.0,427,9432,427,97,24
35.0,481,9355,481,118,27
36.0,525,9286,525,131,29
37.0,609,9181,609,151,34
38.0,668,9086,668,161,39
39.0,765,8957,765,183,41
40.0,856,8831,856,199,48
41.0,970,8672,970,220,54
42.0,1079,8520,1079,257,57
43.0,1209,8337,1209,292,63
44.0,1367,8111,1367,326,75
45.0,1525,7886,1525,362,89
46.0,1700,7643,1700,395,103
47.0,1841,7415,1841,431,110
48.0,2027,7138,2027,480,121
49.0,2160,6876,2160,498,145
50.0,2303,6615,2303,544,160
51.0,2433,6328,2433,585,185
52.0,2607,6027,2607,644,200
53.0,2712,5756,2712,682,224
54.0,2761,5504,2761,708,247
55.0,2819,5244,2819,737,274
56.0,2844,4983,2844,756,314
57.0,2818,4783,2818,756,355
58.0,2782,4556,2782,761,401
59.0,2721,4347,2721,756,451
60.0,2681,4140,2681,756,498
61.0,2598,3959,2598,753,541
62.0,2483,3787,2483,735,601
63.0,2400,3619,2400,728,643
64.0,2260,3495,2260,690,704
65.0,2136,3349,2136,663,770
66.0,1960,3249,1960,608,844
67.0,1843,3145,1843,565,906
68.0,1710,3053,1710,541,955
69.0,1569,2974,1569,503,1011
70.0,1421,2903,1421,460,1070
71.0,1304,2838,1304,431,1111
72.0,1187,2774,1187,404,1162
73.0,1070,2713,1070,372,1207
74.0,962,2673,962,332,1254
75.0,861,2627,861,302,1294
76.0,769,2596,769,266,1336
77.0,677,2568,677,238,1371
78.0,610,2545,610,220,1394
79.0,529,2526,529,185,1433
80.0,477,2504,477,171,1452
81.0,423,2486,423,155,1471
82.0,376,2468,376,135,1496
83.0,325,2453,325,120,1514
84.0,290,2439,290,108,1530
85.0,253,2428,253,99,1542
86.0,220,2412,220,77,1566
87.0,192,2406,192,66,1579
88.0,174,2399,174,61,1586
89.0,156,2392,156,53,1596
90.0,138,2387,138,47,1602
91.0,120,2383,120,40,1609
92.0,104,2381,104,35,1614
93.0,93,2376,93,31,1618
94.0,84,2370,84,29,1623
95.0,77,2366,77,26,1626
96.0,60,2364,60,21,1631
97.0,56,2361,56,19,1634
98.0,49,2359,49,15,1638
99.0,44,2356,44,12,1641
100.0,39,2354,39,10,1643
