time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,1999,1,0,0
2.0,2,1998,2,0,0
3.0,7,1993,7,1,0
4.0,9,1991,9,1,0
5.0,12,1988,12,1,0
6.0,16,1984,16,2,0
7.0,28,1972,28,4,0
8.0,34,1966,34,5,0
9.0,48,1952,48,5,0
10.0,59,1940,59,8,0
11.0,76,1923,76,13,0
12.0,96,1902,96,18,0
13.0,123,1871,123,24,0
14.0,169,1823,169,31,0
15.0,210,1779,210,43,0
16.0,270,1716,270,56,0
17.0,344,1631,344,68,1
18.0,434,1536,434,81,1
19.0,521,1435,521,100,1
20.0,635,1311,635,126,2
21.0,740,1192,740,143,4
22.0,836,1079,836,164,5
23.0,938,952,938,193,5
24.0,1009,837,1009,213,8
25.0,1066,743,1066,230,13
26.0,1109,645,1109,244,18
27.0,1126,550,1126,256,24
28.0,1109,478,1109,260,31
29.0,1078,415,1078,260,43
30.0,1017,366,1017,254,56
31.0,945,325,945,253,69
32.0,867,299,867,246,82
33.0,768,281,768,233,101
34.0,672,258,672,212,128
35.0,595,244,595,197,147
36.0,507,231,507,176,169
37.0,413,219,413,148,198
38.0,339,209,339,127,221
39.0,270,205,270,106,243
40.0,214,200,214,88,262
41.0,173,194,173,71,280
42.0,144,192,144,60,291
43.0,122,190,122,49,303
44.0,100,188,100,42,310
45.0,78,188,78,30,322
46.0,63,185,63,26,328
47.0,48,183,48,20,334
48.0,35,182,35,14,340
49.0,30,180,30,10,344
50.0,25,180,25,9,345
51.0,20,179,20,8,346
52.0,17,178,17,6,348
53.0,17,176,17,6,349
54.0,14,176,14,5,350
55.0,13,176,13,4,351
56.0,12,176,12,4,351
57.0,9,176,9,3,352
58.0,8,176,8,3,352
59.0,6,176,6,3,352
60.0,4,176,4,1,354
61.0,3,176,3,1,354
62.0,2,176,2,1,354
63.0,1,176,1,1,354
64.0,1,176,1,1,354
65.0,1,176,1,1,354
66.0,1,176,1,1,354
67.0,0,176,0,0,355
68.0,0,176,0,0,355
69.0,0,176,0,0,355
70.0,0,176,0,0,355
71.0,0,176,0,0,355
72.0,0,176,0,0,355
73.0,0,176,0,0,355
74.0,0,176,0,0,355
75.0,0,176,0,0,355
76.0,0,176,0,0,355
77.0,0,176,0,0,355
78.0,0,176,0,0,355
79.0,0,176,0,0,355
80.0,0,176,0,0,355
81.0,0,176,0,0,355
82.0,0,176,0,0,355
83.0,0,176,0,0,355
84.0,0,176,0,0,355
85.0,0,176,0,0,355
86.0,0,176,0,0,355
87.0,0,176,0,0,355
88.0,0,176,0,0,355
89.0,0,176,0,0,355
90.0,0,176,0,0,355
91.0,0,176,0,0,355
92.0,0,176,0,0,355
93.0,0,176,0,0,355
94.0,0,176,0,0,355
95.0,0,176,0,0,355
96.0,0,176,0,0,355
97.0,0,176,0,0,355
98.0,0,176,0,0,355
99.0,0,176,0,0,355
100.0,0,176,0,0,355
