time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3.0,2,9998,2,1,0
4.0,2,9998,2,1,0
5.0,2,9998,2,1,0
6.0,2,9998,2,1,0
7.0,3,9997,3,1,0
8.0,5,9995,5,1,0
9.0,5,9995,5,1,0
10.0,7,9993,7,1,0
11.0,8,9992,8,1,0
12.0,11,9989,11,1,0
13.0,12,9987,12,1,0
14.0,12,9986,12,1,1
15.0,17,9981,17,3,1
16.0,19,9979,19,3,1
17.0,29,9968,29,6,1
18.0,60,9935,60,12,1
19.0,110,9885,110,21,1
20.0,216,9777,216,43,1
21.0,397,9595,397,89,1
22.0,619,9370,619,143,1
23.0,936,9051,936,218,1
24.0,1398,8589,1398,307,1
25.0,1947,8037,1947,419,1
26.0,2586,7396,2586,538,1
27.0,3309,6665,3309,690,1
28.0,4021,5925,4021,828,2
29.0,4714,5189,4714,985,4
30.0,5329,4488,5329,1157,4
31.0,5767,3911,5767,1279,7
32.0,6130,3371,6130,1415,13
33.0,6329,2919,6329,1507,22
34.0,6331,2522,6331,1563,44
35.0,6194,2173,6194,1594,90
36.0,5896,1895,5896,1591,144
37.0,5446,1691,5446,1554,219
38.0,4943,1504,4943,1509,308
39.0,4387,1371,4387,1425,420
40.0,3840,1270,3840,1329,539
41.0,3313,1193,3313,1190,691
42.0,2846,1123,2846,1067,830
43.0,2381,1078,2381,917,989
44.0,1920,1048,1920,754,1161
45.0,1564,1007,1564,635,1286
46.0,1217,985,1217,497,1428
47.0,964,971,964,397,1529
48.0,757,957,757,320,1607
49.0,583,949,583,244,1684
50.0,466,937,466,196,1735
51.0,369,932,369,158,1773
52.0,276,927,276,114,1817
53.0,217,922,217,86,1845
54.0,176,919,176,64,1868
55.0,131,916,131,52,1881
56.0,101,912,101,37,1897
57.0,80,911,80,28,1906
58.0,60,909,60,19,1915
59.0,49,907,49,14,1921
60.0,38,905,38,10,1925
61.0,32,905,32,9,1926
62.0,26,905,26,8,1927
63.0,21,904,21,7,1928
64.0,18,902,18,5,1931
65.0,16,902,16,5,1931
66.0,13,902,13,5,1931
67.0,12,902,12,5,1931
68.0,9,902,9,4,1932
69.0,8,901,8,4,1933
70.0,5,901,5,3,1934
71.0,5,901,5,3,1934
72.0,5,901,5,3,1934
73.0,3,901,3,2,1935
74.0,2,901,2,2,1935
75.0,2,901,2,2,1935
76.0,2,901,2,2,1935
77.0,2,901,2,2,1935
78.0,1,901,1,1,1936
79.0,1,901,1,1,1936
80.0,1,901,1,1,1936
81.0,1,901,1,1,1936
82.0,1,901,1,1,1936
83.0,0,901,0,0,1937
84.0,0,901,0,0,1937
85.0,0,901,0,0,1937
86.0,0,901,0,0,1937
87.0,0,901,0,0,1937
88.0,0,901,0,0,1937
89.0,0,901,0,0,1937
90.0,0,901,0,0,1937
91.0,0,901,0,0,1937
92.0,0,901,0,0,1937
93.0,0,901,0,0,1937
94.0,0,901,0,0,1937
95.0,0,901,0,0,1937
96.0,0,901,0,0,1937
97.0,0,901,0,0,1937
98.0,0,901,0,0,1937
99.0,0,901,0,0,1937
100.0,0,901,0,0,1937
