time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,9997,3,1,0
2.0,3,9997,3,1,0
3.0,3,9997,3,1,0
4.0,3,9997,3,1,0
5.0,3,9997,3,1,0
6.0,3,9997,3,1,0
7.0,5,9995,5,2,0
8.0,6,9994,6,2,0
9.0,7,9993,7,2,0
10.0,8,9991,8,3,0
11.0,12,9986,12,5,0
12.0,15,9983,15,5,0
13.0,29,9969,29,7,0
14.0,45,9953,45,13,0
15.0,75,9922,75,20,1
16.0,111,9886,111,29,1
17.0,166,9830,166,40,1
18.0,230,9765,230,61,1
19.0,325,9669,325,87,1
20.0,466,9527,466,115,1
21.0,648,9341,648,154,2
22.0,908,9078,908,214,2
23.0,1209,8765,1209,295,2
24.0,1622,8341,1622,374,3
25.0,2102,7836,2102,481,5
26.0,2681,7230,2681,621,5
27.0,3350,6514,3350,783,7
28.0,4119,5695,4119,941,13
29.0,4850,4886,4850,1106,21
30.0,5492,4121,5492,1272,30
31.0,6044,3412,6044,1416,41
32.0,6426,2806,6426,1545,62
33.0,6692,2282,6692,1623,88
34.0,6742,1860,6742,1684,116
35.0,6624,1542,6624,1706,156
36.0,6394,1246,6394,1705,216
37.0,5966,1041,5966,1666,297
38.0,5393,879,5393,1622,377
39.0,4778,749,4778,1539,486
40.0,4132,665,4132,1416,626
41.0,3494,585,3494,1267,790
42.0,2930,529,2930,1113,954
43.0,2372,494,2372,949,1127
44.0,1892,466,1892,778,1302
45.0,1497,450,1497,627,1457
46.0,1117,443,1117,477,1607
47.0,864,429,864,377,1711
48.0,659,419,659,288,1800
49.0,496,416,496,226,1862
50.0,377,409,377,167,1921
51.0,275,404,275,127,1963
52.0,196,401,196,91,1999
53.0,147,398,147,65,2025
54.0,107,397,107,48,2042
55.0,81,396,81,33,2057
56.0,64,396,64,23,2067
57.0,47,394,47,15,2076
58.0,33,394,33,11,2080
59.0,27,393,27,7,2084
60.0,21,392,21,7,2084
61.0,14,392,14,3,2088
62.0,12,391,12,3,2088
63.0,9,391,9,3,2088
64.0,8,391,8,3,2088
65.0,5,391,5,1,2090
66.0,5,391,5,1,2090
67.0,4,391,4,1,2090
68.0,4,391,4,1,2090
69.0,3,391,3,1,2090
70.0,2,391,2,1,2090
71.0,1,391,1,0,2091
72.0,0,391,0,0,2091
73.0,0,391,0,0,2091
74.0,0,391,0,0,2091
75.0,0,391,0,0,2091
76.0,0,391,0,0,2091
77.0,0,391,0,0,2091
78.0,0,391,0,0,2091
79.0,0,391,0,0,2091
80.0,0,391,0,0,2091
81.0,0,391,0,0,2091
82.0,0,391,0,0,2091
83.0,0,391,0,0,2091
84.0,0,391,0,0,2091
85.0,0,391,0,0,2091
86.0,0,391,0,0,2091
87.0,0,391,0,0,2091
88.0,0,391,0,0,2091
89.0,0,391,0,0,2091
90.0,0,391,0,0,2091
91.0,0,391,0,0,2091
92.0,0,391,0,0,2091
93.0,0,391,0,0,2091
94.0,0,391,0,0,2091
95.0,0,391,0,0,2091
96.0,0,391,0,0,2091
97.0,0,391,0,0,2091
98.0,0,391,0,0,2091
99.0,0,391,0,0,2091
100.0,0,391,0,0,2091
