time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,4,9996,4,0,0
3.0,5,9995,5,0,0
4.0,6,9994,6,0,0
5.0,7,9993,7,0,0
6.0,8,9992,8,0,0
7.0,8,9992,8,0,0
8.0,8,9992,8,0,0
9.0,8,9992,8,0,0
10.0,8,9991,8,0,0
11.0,11,9987,11,1,0
12.0,11,9985,11,1,0
13.0,14,9981,14,2,0
14.0,16,9978,16,3,0
15.0,25,9968,25,7,0
16.0,31,9961,31,9,0
17.0,42,9950,42,13,0
18.0,60,9932,60,17,0
19.0,89,9903,89,21,0
20.0,120,9871,120,28,0
21.0,167,9821,167,35,0
22.0,219,9767,219,50,0
23.0,293,9690,293,66,0
24.0,431,9550,431,101,0
25.0,588,9386,588,138,1
26.0,815,9154,815,182,1
27.0,1070,8891,1070,244,2
28.0,1435,8511,1435,340,3
29.0,1889,8028,1889,440,7
30.0,2413,7477,2413,574,9
31.0,2994,6849,2994,721,13
32.0,3685,6115,3685,849,17
33.0,4402,5333,4402,1012,21
34.0,5107,4516,5107,1187,28
35.0,5772,3718,5772,1344,35
36.0,6211,3076,6211,1485,50
37.0,6562,2509,6562,1596,66
38.0,6711,2042,6711,1649,101
39.0,6646,1690,6646,1676,139
40.0,6506,1371,6506,1708,183
41.0,6190,1147,6190,1704,246
42.0,5665,973,5665,1642,343
43.0,5076,843,5076,1570,447
44.0,4411,737,4411,1455,583
45.0,3699,664,3699,1320,734
46.0,3142,603,3142,1199,866
47.0,2570,568,2570,1037,1033
48.0,2045,532,2045,862,1215
49.0,1614,512,1614,701,1379
50.0,1240,487,1240,551,1535
51.0,962,473,962,427,1662
52.0,744,464,744,340,1750
53.0,588,457,588,276,1815
54.0,430,454,430,200,1891
55.0,319,449,319,142,1950
56.0,237,446,237,108,1985
57.0,178,443,178,78,2017
58.0,128,443,128,57,2038
59.0,96,442,96,41,2054
60.0,68,440,68,30,2065
61.0,53,439,53,26,2070
62.0,39,438,39,20,2077
63.0,30,438,30,17,2080
64.0,21,438,21,11,2086
65.0,14,438,14,8,2089
66.0,11,438,11,7,2090
67.0,10,437,10,6,2091
68.0,10,437,10,6,2091
69.0,8,437,8,5,2092
70.0,5,437,5,4,2093
71.0,3,437,3,2,2095
72.0,3,437,3,2,2095
73.0,3,437,3,2,2095
74.0,3,437,3,2,2095
75.0,2,437,2,1,2096
76.0,1,437,1,0,2097
77.0,0,437,0,0,2097
78.0,0,437,0,0,2097
79.0,0,437,0,0,2097
80.0,0,437,0,0,2097
81.0,0,437,0,0,2097
82.0,0,437,0,0,2097
83.0,0,437,0,0,2097
84.0,0,437,0,0,2097
85.0,0,437,0,0,2097
86.0,0,437,0,0,2097
87.0,0,437,0,0,2097
88.0,0,437,0,0,2097
89.0,0,437,0,0,2097
90.0,0,437,0,0,2097
91.0,0,437,0,0,2097
92.0,0,437,0,0,2097
93.0,0,437,0,0,2097
94.0,0,437,0,0,2097
95.0,0,437,0,0,2097
96.0,0,437,0,0,2097
97.0,0,437,0,0,2097
98.0,0,437,0,0,2097
99.0,0,437,0,0,2097
100.0,0,437,0,0,2097
