time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,0,0
4.0,5,9995,5,0,0
5.0,5,9995,5,0,0
6.0,6,9994,6,0,0
7.0,7,9993,7,0,0
8.0,11,9989,11,0,0
9.0,15,9985,15,0,0
10.0,19,9980,19,0,0
11.0,22,9977,22,1,0
12.0,30,9969,30,1,0
13.0,42,9956,42,2,0
14.0,62,9933,62,9,0
15.0,83,9912,83,14,0
16.0,116,9878,116,18,0
17.0,158,9835,158,28,0
18.0,229,9760,229,41,0
19.0,306,9679,306,60,0
20.0,415,9565,415,84,0
21.0,573,9405,573,120,0
22.0,805,9165,805,167,0
23.0,1064,8894,1064,224,0
24.0,1393,8549,1393,291,0
25.0,1879,8046,1879,391,1
26.0,2435,7460,2435,529,1
27.0,3085,6776,3085,671,2
28.0,3776,6016,3776,832,9
29.0,4474,5251,4474,1006,14
30.0,5186,4445,5186,1195,18
31.0,5773,3724,5773,1338,28
32.0,6251,3040,6251,1489,41
33.0,6606,2452,6606,1604,60
34.0,6791,1965,6791,1681,84
35.0,6710,1608,6710,1735,120
36.0,6498,1325,6498,1747,167
37.0,6137,1088,6137,1736,224
38.0,5666,900,5666,1714,291
39.0,5107,772,5107,1643,392
40.0,4440,688,4440,1521,530
41.0,3811,606,3811,1401,673
42.0,3182,547,3182,1245,841
43.0,2598,498,2598,1074,1020
44.0,2047,470,2047,888,1213
45.0,1654,443,1654,739,1366
46.0,1295,414,1295,581,1530
47.0,985,399,985,451,1664
48.0,748,392,748,351,1765
49.0,570,382,570,265,1855
50.0,447,378,447,207,1914
51.0,345,375,345,162,1960
52.0,256,372,256,117,2005
53.0,187,370,187,87,2035
54.0,154,366,154,71,2051
55.0,108,366,108,48,2074
56.0,73,366,73,36,2086
57.0,54,366,54,28,2094
58.0,41,366,41,21,2101
59.0,32,365,32,17,2105
60.0,23,365,23,11,2111
61.0,17,365,17,7,2115
62.0,13,365,13,6,2116
63.0,7,365,7,2,2120
64.0,2,365,2,1,2121
65.0,1,365,1,0,2122
66.0,1,365,1,0,2122
67.0,1,365,1,0,2122
68.0,1,365,1,0,2122
69.0,0,365,0,0,2122
70.0,0,365,0,0,2122
71.0,0,365,0,0,2122
72.0,0,365,0,0,2122
73.0,0,365,0,0,2122
74.0,0,365,0,0,2122
75.0,0,365,0,0,2122
76.0,0,365,0,0,2122
77.0,0,365,0,0,2122
78.0,0,365,0,0,2122
79.0,0,365,0,0,2122
80.0,0,365,0,0,2122
81.0,0,365,0,0,2122
82.0,0,365,0,0,2122
83.0,0,365,0,0,2122
84.0,0,365,0,0,2122
85.0,0,365,0,0,2122
86.0,0,365,0,0,2122
87.0,0,365,0,0,2122
88.0,0,365,0,0,2122
89.0,0,365,0,0,2122
90.0,0,365,0,0,2122
91.0,0,365,0,0,2122
92.0,0,365,0,0,2122
93.0,0,365,0,0,2122
94.0,0,365,0,0,2122
95.0,0,365,0,0,2122
96.0,0,365,0,0,2122
97.0,0,365,0,0,2122
98.0,0,365,0,0,2122
99.0,0,365,0,0,2122
100.0,0,365,0,0,2122
