time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,13,9987,13,4,0
3.0,41,9959,41,9,0
4.0,152,9848,152,38,0
5.0,679,9321,679,162,0
6.0,2049,7951,2049,454,0
7.0,4183,5817,4183,936,0
8.0,6203,3797,6203,1379,0
9.0,7785,2215,7785,1738,0
10.0,8702,1297,8702,1930,0
11.0,9298,701,9298,2053,0
12.0,9601,390,9601,2117,0
13.0,9756,212,9756,2167,0
14.0,9772,114,9772,2177,0
15.0,9420,63,9420,2190,0
16.0,8368,33,8368,2193,4
17.0,6723,21,6723,2191,9
18.0,5123,15,5123,2163,38
19.0,3777,14,3777,2039,162
20.0,2764,9,2764,1748,454
21.0,1810,8,1810,1266,936
22.0,1120,8,1120,823,1379
23.0,633,8,633,464,1738
24.0,353,8,353,272,1930
25.0,192,8,192,149,2053
26.0,105,8,105,85,2117
27.0,46,8,46,35,2167
28.0,31,8,31,25,2177
29.0,17,8,17,12,2190
30.0,6,8,6,5,2197
31.0,2,8,2,2,2200
32.0,1,8,1,1,2201
33.0,1,8,1,1,2201
34.0,0,8,0,0,2202
35.0,0,8,0,0,2202
36.0,0,8,0,0,2202
37.0,0,8,0,0,2202
38.0,0,8,0,0,2202
39.0,0,8,0,0,2202
40.0,0,8,0,0,2202
41.0,0,8,0,0,2202
42.0,0,8,0,0,2202
43.0,0,8,0,0,2202
44.0,0,8,0,0,2202
45.0,0,8,0,0,2202
46.0,0,8,0,0,2202
47.0,0,8,0,0,2202
48.0,0,8,0,0,2202
49.0,0,8,0,0,2202
50.0,0,8,0,0,2202
51.0,0,8,0,0,2202
52.0,0,8,0,0,2202
53.0,0,8,0,0,2202
54.0,0,8,0,0,2202
55.0,0,8,0,0,2202
56.0,0,8,0,0,2202
57.0,0,8,0,0,2202
58.0,0,8,0,0,2202
59.0,0,8,0,0,2202
60.0,0,8,0,0,2202
61.0,0,8,0,0,2202
62.0,0,8,0,0,2202
63.0,0,8,0,0,2202
64.0,0,8,0,0,2202
65.0,0,8,0,0,2202
66.0,0,8,0,0,2202
67.0,0,8,0,0,2202
68.0,0,8,0,0,2202
69.0,0,8,0,0,2202
70.0,0,8,0,0,2202
71.0,0,8,0,0,2202
72.0,0,8,0,0,2202
73.0,0,8,0,0,2202
74.0,0,8,0,0,2202
75.0,0,8,0,0,2202
76.0,0,8,0,0,2202
77.0,0,8,0,0,2202
78.0,0,8,0,0,2202
79.0,0,8,0,0,2202
80.0,0,8,0,0,2202
81.0,0,8,0,0,2202
82.0,0,8,0,0,2202
83.0,0,8,0,0,2202
84.0,0,8,0,0,2202
85.0,0,8,0,0,2202
86.0,0,8,0,0,2202
87.0,0,8,0,0,2202
88.0,0,8,0,0,2202
89.0,0,8,0,0,2202
90.0,0,8,0,0,2202
91.0,0,8,0,0,2202
92.0,0,8,0,0,2202
93.0,0,8,0,0,2202
94.0,0,8,0,0,2202
95.0,0,8,0,0,2202
96.0,0,8,0,0,2202
97.0,0,8,0,0,2202
98.0,0,8,0,0,2202
99.0,0,8,0,0,2202
100.0,0,8,0,0,2202
