time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,1999,1,0,0
2,1,1999,1,0,0
3,1,1999,1,0,0
4.0,3,1997,3,0,0
5.0,4,1996,4,0,0
6.0,5,1995,5,0,0
7.0,6,1994,6,0,0
8.0,8,1992,8,0,0
9.0,11,1989,11,0,0
10.0,12,1987,12,0,0
11.0,16,1983,16,1,0
12.0,23,1976,23,4,0
13.0,27,1972,27,5,0
14.0,26,1971,26,5,0
15.0,26,1970,26,5,0
16.0,26,1969,26,5,0
17.0,29,1965,29,7,0
18.0,32,1960,32,8,0
19.0,33,1956,33,8,0
20.0,40,1947,40,8,0
21.0,46,1938,46,10,0
22.0,53,1927,53,12,0
23.0,59,1918,59,13,0
24.0,63,1913,63,14,0
25.0,67,1907,67,14,1
26.0,71,1899,71,11,4
27.0,78,1889,78,13,5
28.0,89,1874,89,16,5
29.0,96,1863,96,19,5
30.0,96,1854,96,20,5
31.0,94,1847,94,19,7
32.0,92,1839,92,20,8
33.0,93,1830,93,21,8
34.0,97,1822,97,21,8
35.0,101,1811,101,22,10
36.0,99,1803,99,21,12
37.0,96,1798,96,21,13
38.0,93,1788,93,22,14
39.0,90,1782,90,22,15
40.0,87,1777,87,24,15
41.0,80,1775,80,22,18
42.0,75,1771,75,22,21
43.0,64,1771,64,19,24
44.0,57,1769,57,19,25
45.0,48,1769,48,18,26
46.0,41,1767,41,17,28
47.0,37,1766,37,17,29
48.0,29,1766,29,17,29
49.0,22,1765,22,15,32
50.0,19,1764,19,14,33
51.0,17,1764,17,13,34
52.0,14,1764,14,11,36
53.0,13,1764,13,10,37
54.0,10,1764,10,8,39
55.0,9,1764,9,7,40
56.0,5,1764,5,4,43
57.0,5,1764,5,4,43
58.0,4,1764,4,3,44
59.0,4,1764,4,3,44
60.0,2,1764,2,2,45
61.0,1,1764,1,1,46
62.0,1,1764,1,1,46
63.0,0,1764,0,0,47
64.0,0,1764,0,0,47
65.0,0,1764,0,0,47
66.0,0,1764,0,0,47
67.0,0,1764,0,0,47
68.0,0,1764,0,0,47
69.0,0,1764,0,0,47
70.0,0,1764,0,0,47
71.0,0,1764,0,0,47
72.0,0,1764,0,0,47
73.0,0,1764,0,0,47
74.0,0,1764,0,0,47
75.0,0,1764,0,0,47
76.0,0,1764,0,0,47
77.0,0,1764,0,0,47
78.0,0,1764,0,0,47
79.0,0,1764,0,0,47
80.0,0,1764,0,0,47
81.0,0,1764,0,0,47
82.0,0,1764,0,0,47
83.0,0,1764,0,0,47
84.0,0,1764,0,0,47
85.0,0,1764,0,0,47
86.0,0,1764,0,0,47
87.0,0,1764,0,0,47
88.0,0,1764,0,0,47
89.0,0,1764,0,0,47
90.0,0,1764,0,0,47
91.0,0,1764,0,0,47
92.0,0,1764,0,0,47
93.0,0,1764,0,0,47
94.0,0,1764,0,0,47
95.0,0,1764,0,0,47
96.0,0,1764,0,0,47
97.0,0,1764,0,0,47
98.0,0,1764,0,0,47
99.0,0,1764,0,0,47
100.0,0,1764,0,0,47
