time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,1999,1,0,0
2,1,1999,1,0,0
3,1,1999,1,0,0
4.0,2,1998,2,0,0
5.0,2,1998,2,0,0
6.0,3,1997,3,0,0
7.0,4,1996,4,0,0
8.0,6,1994,6,1,0
9.0,6,1994,6,1,0
10.0,6,1993,6,2,0
11.0,7,1992,7,2,0
12.0,10,1989,10,2,0
13.0,10,1989,10,2,0
14.0,9,1989,9,2,0
15.0,10,1988,10,2,0
16.0,11,1986,11,3,0
17.0,16,1980,16,4,0
18.0,17,1978,17,5,0
19.0,21,1974,21,6,0
20.0,31,1964,31,12,0
21.0,39,1955,39,12,0
22.0,39,1951,39,13,1
23.0,49,1941,49,19,1
24.0,62,1927,62,21,2
25.0,69,1919,69,22,2
26.0,79,1908,79,23,2
27.0,87,1895,87,25,2
28.0,102,1879,102,29,2
29.0,114,1864,114,30,2
30.0,124,1849,124,29,3
31.0,125,1838,125,30,4
32.0,133,1827,133,32,5
33.0,139,1816,139,34,6
34.0,130,1808,130,29,12
35.0,134,1797,134,31,12
36.0,138,1781,138,36,14
37.0,137,1765,137,34,20
38.0,130,1757,130,33,23
39.0,129,1743,129,35,24
40.0,122,1734,122,36,25
41.0,116,1729,116,36,27
42.0,110,1723,110,35,31
43.0,109,1715,109,37,32
44.0,107,1710,107,37,32
45.0,100,1706,100,36,34
46.0,89,1705,89,33,37
47.0,78,1701,78,31,40
48.0,74,1698,74,30,41
49.0,62,1697,62,28,43
50.0,49,1696,49,22,50
51.0,43,1695,43,18,54
52.0,39,1694,39,16,56
53.0,31,1694,31,13,59
54.0,26,1692,26,11,61
55.0,21,1692,21,9,63
56.0,17,1692,17,6,66
57.0,11,1692,11,3,69
58.0,9,1691,9,3,69
59.0,7,1691,7,2,70
60.0,7,1691,7,2,70
61.0,5,1691,5,1,71
62.0,4,1691,4,1,71
63.0,4,1691,4,1,71
64.0,1,1691,1,0,72
65.0,1,1691,1,0,72
66.0,1,1691,1,0,72
67.0,1,1691,1,0,72
68.0,0,1691,0,0,72
69.0,0,1691,0,0,72
70.0,0,1691,0,0,72
71.0,0,1691,0,0,72
72.0,0,1691,0,0,72
73.0,0,1691,0,0,72
74.0,0,1691,0,0,72
75.0,0,1691,0,0,72
76.0,0,1691,0,0,72
77.0,0,1691,0,0,72
78.0,0,1691,0,0,72
79.0,0,1691,0,0,72
80.0,0,1691,0,0,72
81.0,0,1691,0,0,72
82.0,0,1691,0,0,72
83.0,0,1691,0,0,72
84.0,0,1691,0,0,72
85.0,0,1691,0,0,72
86.0,0,1691,0,0,72
87.0,0,1691,0,0,72
88.0,0,1691,0,0,72
89.0,0,1691,0,0,72
90.0,0,1691,0,0,72
91.0,0,1691,0,0,72
92.0,0,1691,0,0,72
93.0,0,1691,0,0,72
94.0,0,1691,0,0,72
95.0,0,1691,0,0,72
96.0,0,1691,0,0,72
97.0,0,1691,0,0,72
98.0,0,1691,0,0,72
99.0,0,1691,0,0,72
100.0,0,1691,0,0,72
