time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,2,0
2.0,5,9995,5,2,0
3.0,9,9991,9,2,0
4.0,11,9989,11,2,0
5.0,18,9982,18,7,0
6.0,34,9966,34,11,0
7.0,49,9951,49,16,0
8.0,75,9925,75,21,0
9.0,102,9898,102,26,0
10.0,132,9867,132,30,0
11.0,158,9839,158,36,0
12.0,180,9817,180,39,0
13.0,191,9802,191,41,0
14.0,199,9792,199,44,0
15.0,217,9770,217,47,2
16.0,218,9757,218,51,2
17.0,235,9730,235,54,2
18.0,275,9669,275,64,2
19.0,333,9584,333,76,7
20.0,466,9420,466,106,11
21.0,735,9124,735,171,16
22.0,1035,8800,1035,243,21
23.0,1399,8418,1399,334,26
24.0,1790,8016,1790,406,30
25.0,2222,7561,2222,488,36
26.0,2770,7001,2770,596,39
27.0,3329,6416,3329,715,41
28.0,3888,5803,3888,841,44
29.0,4460,5158,4460,973,49
30.0,4936,4548,4936,1092,53
31.0,5270,3985,5270,1208,56
32.0,5592,3406,5592,1329,66
33.0,5843,2852,5843,1437,83
34.0,5943,2392,5943,1505,117
35.0,5914,1984,5914,1516,187
36.0,5723,1649,5723,1512,264
37.0,5469,1343,5469,1490,360
38.0,5136,1116,5136,1474,436
39.0,4776,880,4776,1437,524
40.0,4337,721,4337,1362,635
41.0,3900,593,3900,1271,756
42.0,3437,479,3437,1161,885
43.0,2943,407,2943,1038,1022
44.0,2532,337,2532,934,1145
45.0,2142,281,2142,821,1264
46.0,1789,241,1789,705,1395
47.0,1469,204,1469,589,1520
48.0,1214,190,1214,489,1622
49.0,963,175,963,412,1703
50.0,779,163,779,343,1776
51.0,620,150,620,272,1850
52.0,468,147,468,215,1910
53.0,363,143,363,165,1961
54.0,276,143,276,129,1997
55.0,198,141,198,100,2027
56.0,154,141,154,81,2046
57.0,112,141,112,67,2060
58.0,81,141,81,48,2079
59.0,64,141,64,42,2085
60.0,41,141,41,27,2100
61.0,22,141,22,18,2109
62.0,20,141,20,16,2111
63.0,13,141,13,12,2115
64.0,9,141,9,8,2119
65.0,5,141,5,5,2122
66.0,2,141,2,2,2125
67.0,1,141,1,1,2126
68.0,1,141,1,1,2126
69.0,0,141,0,0,2127
70.0,0,141,0,0,2127
71.0,0,141,0,0,2127
72.0,0,141,0,0,2127
73.0,0,141,0,0,2127
74.0,0,141,0,0,2127
75.0,0,141,0,0,2127
76.0,0,141,0,0,2127
77.0,0,141,0,0,2127
78.0,0,141,0,0,2127
79.0,0,141,0,0,2127
80.0,0,141,0,0,2127
81.0,0,141,0,0,2127
82.0,0,141,0,0,2127
83.0,0,141,0,0,2127
84.0,0,141,0,0,2127
85.0,0,141,0,0,2127
86.0,0,141,0,0,2127
87.0,0,141,0,0,2127
88.0,0,141,0,0,2127
89.0,0,141,0,0,2127
90.0,0,141,0,0,2127
91.0,0,141,0,0,2127
92.0,0,141,0,0,2127
93.0,0,141,0,0,2127
94.0,0,141,0,0,2127
95.0,0,141,0,0,2127
96.0,0,141,0,0,2127
97.0,0,141,0,0,2127
98.0,0,141,0,0,2127
99.0,0,141,0,0,2127
100.0,0,141,0,0,2127
