time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4.0,15,9985,15,1,0
5.0,45,9955,45,8,0
6.0,108,9892,108,28,0
7.0,192,9808,192,43,0
8.0,271,9729,271,56,0
9.0,434,9566,434,90,0
10.0,687,9312,687,150,0
11.0,956,9043,956,205,0
12.0,1328,8671,1328,285,0
13.0,1780,8219,1780,388,0
14.0,2244,7742,2244,499,0
15.0,2824,7139,2824,629,0
16.0,3326,6594,3326,746,0
17.0,3797,6054,3797,875,0
18.0,4319,5465,4319,982,1
19.0,4783,4865,4783,1112,8
20.0,5179,4255,5179,1210,28
21.0,5515,3690,5515,1316,43
22.0,5765,3135,5765,1437,56
23.0,5874,2643,5874,1491,90
24.0,5843,2248,5843,1519,150
25.0,5673,1890,5673,1528,205
26.0,5490,1565,5490,1529,285
27.0,5223,1318,5223,1478,388
28.0,4846,1103,4846,1409,499
29.0,4433,923,4433,1326,629
30.0,3977,770,3977,1242,746
31.0,3517,657,3517,1136,875
32.0,3109,536,3109,1049,983
33.0,2653,451,2653,929,1120
34.0,2299,380,2299,830,1238
35.0,1951,313,1951,722,1359
36.0,1622,264,1622,600,1493
37.0,1390,213,1390,522,1581
38.0,1146,196,1146,438,1669
39.0,970,175,970,378,1733
40.0,780,164,780,300,1814
41.0,649,153,649,250,1866
42.0,515,145,515,211,1908
43.0,408,137,408,165,1955
44.0,325,135,325,132,1988
45.0,249,134,249,109,2011
46.0,191,134,191,88,2032
47.0,134,133,134,71,2049
48.0,102,133,102,52,2068
49.0,72,133,72,39,2081
50.0,52,133,52,27,2093
51.0,33,133,33,17,2103
52.0,24,133,24,13,2107
53.0,13,133,13,9,2111
54.0,8,133,8,6,2114
55.0,5,133,5,4,2116
56.0,2,133,2,1,2119
57.0,0,133,0,0,2120
58.0,0,133,0,0,2120
59.0,0,133,0,0,2120
60.0,0,133,0,0,2120
61.0,0,133,0,0,2120
62.0,0,133,0,0,2120
63.0,0,133,0,0,2120
64.0,0,133,0,0,2120
65.0,0,133,0,0,2120
66.0,0,133,0,0,2120
67.0,0,133,0,0,2120
68.0,0,133,0,0,2120
69.0,0,133,0,0,2120
70.0,0,133,0,0,2120
71.0,0,133,0,0,2120
72.0,0,133,0,0,2120
73.0,0,133,0,0,2120
74.0,0,133,0,0,2120
75.0,0,133,0,0,2120
76.0,0,133,0,0,2120
77.0,0,133,0,0,2120
78.0,0,133,0,0,2120
79.0,0,133,0,0,2120
80.0,0,133,0,0,2120
81.0,0,133,0,0,2120
82.0,0,133,0,0,2120
83.0,0,133,0,0,2120
84.0,0,133,0,0,2120
85.0,0,133,0,0,2120
86.0,0,133,0,0,2120
87.0,0,133,0,0,2120
88.0,0,133,0,0,2120
89.0,0,133,0,0,2120
90.0,0,133,0,0,2120
91.0,0,133,0,0,2120
92.0,0,133,0,0,2120
93.0,0,133,0,0,2120
94.0,0,133,0,0,2120
95.0,0,133,0,0,2120
96.0,0,133,0,0,2120
97.0,0,133,0,0,2120
98.0,0,133,0,0,2120
99.0,0,133,0,0,2120
100.0,0,133,0,0,2120
