time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,1,0
2.0,8,9992,8,3,0
3.0,9,9991,9,3,0
4.0,12,9988,12,4,0
5.0,17,9983,17,5,0
6.0,37,9963,37,10,0
7.0,85,9915,85,22,0
8.0,133,9867,133,33,0
9.0,188,9812,188,43,0
10.0,247,9752,247,51,0
11.0,358,9638,358,70,0
12.0,600,9395,600,122,0
13.0,947,9047,947,194,0
14.0,1405,8587,1405,296,0
15.0,1999,7988,1999,431,1
16.0,2756,7214,2756,588,3
17.0,3403,6531,3403,739,3
18.0,4064,5832,4064,910,4
19.0,4710,5140,4710,1070,5
20.0,5338,4455,5338,1195,10
21.0,5863,3823,5863,1316,22
22.0,6206,3278,6206,1416,33
23.0,6429,2769,6429,1499,43
24.0,6511,2321,6511,1605,51
25.0,6366,1984,6366,1648,70
26.0,6043,1640,6043,1679,122
27.0,5724,1355,5724,1659,194
28.0,5337,1113,5337,1610,296
29.0,4880,903,4880,1523,432
30.0,4357,712,4357,1406,591
31.0,3861,558,3861,1291,742
32.0,3360,453,3360,1140,914
33.0,2853,383,2853,995,1075
34.0,2451,321,2451,879,1205
35.0,2089,275,2089,757,1338
36.0,1751,241,1751,649,1449
37.0,1450,216,1450,557,1542
38.0,1155,208,1155,443,1656
39.0,946,194,946,383,1718
40.0,720,188,720,302,1801
41.0,555,183,555,250,1853
42.0,420,181,420,198,1906
43.0,320,178,320,149,1955
44.0,232,176,232,108,1997
45.0,162,175,162,72,2033
46.0,111,174,111,51,2054
47.0,71,174,71,35,2070
48.0,49,174,49,21,2084
49.0,26,174,26,10,2095
50.0,19,174,19,7,2098
51.0,13,174,13,6,2099
52.0,12,174,12,6,2099
53.0,7,174,7,4,2101
54.0,4,174,4,2,2103
55.0,3,174,3,2,2103
56.0,1,174,1,1,2104
57.0,1,174,1,1,2104
58.0,0,174,0,0,2105
59.0,0,174,0,0,2105
60.0,0,174,0,0,2105
61.0,0,174,0,0,2105
62.0,0,174,0,0,2105
63.0,0,174,0,0,2105
64.0,0,174,0,0,2105
65.0,0,174,0,0,2105
66.0,0,174,0,0,2105
67.0,0,174,0,0,2105
68.0,0,174,0,0,2105
69.0,0,174,0,0,2105
70.0,0,174,0,0,2105
71.0,0,174,0,0,2105
72.0,0,174,0,0,2105
73.0,0,174,0,0,2105
74.0,0,174,0,0,2105
75.0,0,174,0,0,2105
76.0,0,174,0,0,2105
77.0,0,174,0,0,2105
78.0,0,174,0,0,2105
79.0,0,174,0,0,2105
80.0,0,174,0,0,2105
81.0,0,174,0,0,2105
82.0,0,174,0,0,2105
83.0,0,174,0,0,2105
84.0,0,174,0,0,2105
85.0,0,174,0,0,2105
86.0,0,174,0,0,2105
87.0,0,174,0,0,2105
88.0,0,174,0,0,2105
89.0,0,174,0,0,2105
90.0,0,174,0,0,2105
91.0,0,174,0,0,2105
92.0,0,174,0,0,2105
93.0,0,174,0,0,2105
94.0,0,174,0,0,2105
95.0,0,174,0,0,2105
96.0,0,174,0,0,2105
97.0,0,174,0,0,2105
98.0,0,174,0,0,2105
99.0,0,174,0,0,2105
100.0,0,174,0,0,2105
