time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,1,0
2.0,4,9996,4,1,0
3.0,5,9995,5,2,0
4.0,5,9995,5,2,0
5.0,7,9993,7,3,0
6.0,10,9990,10,4,0
7.0,10,9990,10,4,0
8.0,12,9988,12,4,0
9.0,12,9988,12,4,0
10.0,14,9986,14,4,0
11.0,14,9985,14,4,0
12.0,15,9982,15,4,0
13.0,19,9978,19,5,0
14.0,23,9973,23,5,1
15.0,27,9968,27,5,1
16.0,28,9965,28,6,1
17.0,30,9962,30,7,2
18.0,33,9957,33,10,2
19.0,39,9950,39,12,3
20.0,50,9936,50,13,4
21.0,59,9926,59,14,4
22.0,68,9914,68,16,4
23.0,73,9906,73,17,4
24.0,77,9898,77,20,4
25.0,86,9884,86,26,4
26.0,93,9875,93,29,4
27.0,107,9859,107,30,5
28.0,114,9849,114,34,6
29.0,131,9828,131,37,6
30.0,139,9807,139,40,7
31.0,155,9780,155,45,9
32.0,162,9760,162,48,12
33.0,179,9733,179,49,15
34.0,191,9714,191,50,17
35.0,218,9678,218,56,18
36.0,258,9630,258,62,20
37.0,276,9597,276,69,21
38.0,308,9557,308,74,24
39.0,326,9515,326,80,30
40.0,350,9471,350,84,33
41.0,383,9416,383,91,35
42.0,425,9355,425,92,40
43.0,462,9292,462,101,43
44.0,504,9230,504,112,47
45.0,541,9157,541,126,54
46.0,587,9065,587,141,60
47.0,645,8978,645,162,64
48.0,706,8882,706,186,67
49.0,777,8774,777,197,74
50.0,853,8653,853,218,82
51.0,928,8524,928,241,90
52.0,999,8390,999,261,98
53.0,1087,8239,1087,275,110
54.0,1194,8078,1194,299,117
55.0,1294,7917,1294,330,126
56.0,1402,7732,1402,366,132
57.0,1518,7542,1518,387,144
58.0,1626,7350,1626,416,159
59.0,1709,7156,1709,437,180
60.0,1803,6949,1803,459,201
61.0,1893,6736,1893,492,226
62.0,1983,6513,1983,513,253
63.0,2064,6289,2064,550,271
64.0,2118,6076,2118,567,300
65.0,2166,5876,2166,582,331
66.0,2251,5620,2251,615,359
67.0,2295,5393,2295,639,385
68.0,2336,5173,2336,656,416
69.0,2369,4948,2369,658,456
70.0,2405,4706,2405,671,498
71.0,2408,4515,2408,680,531
72.0,2393,4311,2393,674,575
73.0,2351,4142,2351,673,617
74.0,2303,3980,2303,672,660
75.0,2262,3809,2262,657,718
76.0,2188,3640,2188,644,766
77.0,2123,3473,2123,620,821
78.0,2059,3319,2059,619,867
79.0,1952,3197,1952,604,913
80.0,1841,3060,1841,568,974
81.0,1765,2937,1765,540,1024
82.0,1668,2820,1668,521,1072
83.0,1587,2731,1587,498,1114
84.0,1491,2652,1491,456,1169
85.0,1400,2573,1400,433,1211
86.0,1297,2504,1297,415,1249
87.0,1202,2422,1202,392,1290
88.0,1116,2357,1116,368,1332
89.0,1025,2314,1025,331,1375
90.0,933,2259,933,308,1410
91.0,850,2210,850,286,1441
92.0,758,2169,758,252,1486
93.0,697,2129,697,232,1517
94.0,642,2093,642,214,1542
95.0,592,2061,592,199,1564
96.0,550,2025,550,184,1593
97.0,493,1999,493,171,1612
98.0,453,1979,453,163,1625
99.0,419,1957,419,148,1644
100.0,379,1934,379,132,1664
