time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,1997,3,0,0
2.0,9,1991,9,1,0
3.0,9,1991,9,1,0
4.0,11,1989,11,2,0
5.0,17,1983,17,3,0
6.0,21,1979,21,5,0
7.0,29,1971,29,6,0
8.0,37,1963,37,6,0
9.0,46,1954,46,10,0
10.0,89,1910,89,21,0
11.0,161,1836,161,44,0
12.0,240,1752,240,65,0
13.0,355,1637,355,93,0
14.0,491,1500,491,125,0
15.0,612,1374,612,151,0
16.0,760,1223,760,187,1
17.0,894,1082,894,219,1
18.0,1030,937,1030,248,2
19.0,1155,806,1155,268,3
20.0,1226,700,1226,286,5
21.0,1265,609,1265,301,6
22.0,1295,516,1295,331,6
23.0,1271,449,1271,336,10
24.0,1216,388,1216,335,21
25.0,1135,346,1135,322,44
26.0,1033,313,1033,310,65
27.0,926,283,926,288,93
28.0,795,267,795,260,125
29.0,681,245,681,240,151
30.0,571,232,571,203,188
31.0,477,219,477,172,220
32.0,388,215,388,142,250
33.0,315,209,315,121,271
34.0,254,199,254,103,291
35.0,209,196,209,87,307
36.0,161,190,161,60,337
37.0,132,186,132,52,346
38.0,113,183,113,43,356
39.0,92,178,92,35,366
40.0,70,178,70,26,375
41.0,55,175,55,20,381
42.0,49,173,49,16,385
43.0,38,172,38,10,391
44.0,31,171,31,10,391
45.0,30,168,30,10,392
46.0,29,166,29,10,392
47.0,26,166,26,10,392
48.0,22,166,22,8,394
49.0,19,166,19,8,394
50.0,16,166,16,5,397
51.0,13,165,13,4,398
52.0,10,165,10,3,399
53.0,8,164,8,1,401
54.0,7,164,7,1,401
55.0,5,164,5,1,401
56.0,3,164,3,1,401
57.0,3,164,3,1,401
58.0,3,164,3,1,401
59.0,2,164,2,0,402
60.0,2,164,2,0,402
61.0,1,164,1,0,402
62.0,1,164,1,0,402
63.0,0,164,0,0,402
64.0,0,164,0,0,402
65.0,0,164,0,0,402
66.0,0,164,0,0,402
67.0,0,164,0,0,402
68.0,0,164,0,0,402
69.0,0,164,0,0,402
70.0,0,164,0,0,402
71.0,0,164,0,0,402
72.0,0,164,0,0,402
73.0,0,164,0,0,402
74.0,0,164,0,0,402
75.0,0,164,0,0,402
76.0,0,164,0,0,402
77.0,0,164,0,0,402
78.0,0,164,0,0,402
79.0,0,164,0,0,402
80.0,0,164,0,0,402
81.0,0,164,0,0,402
82.0,0,164,0,0,402
83.0,0,164,0,0,402
84.0,0,164,0,0,402
85.0,0,164,0,0,402
86.0,0,164,0,0,402
87.0,0,164,0,0,402
88.0,0,164,0,0,402
89.0,0,164,0,0,402
90.0,0,164,0,0,402
91.0,0,164,0,0,402
92.0,0,164,0,0,402
93.0,0,164,0,0,402
94.0,0,164,0,0,402
95.0,0,164,0,0,402
96.0,0,164,0,0,402
97.0,0,164,0,0,402
98.0,0,164,0,0,402
99.0,0,164,0,0,402
100.0,0,164,0,0,402
