time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,1999,1,0,0
2,1,1999,1,0,0
3,1,1999,1,0,0
4,1,1999,1,0,0
5,1,1999,1,0,0
6,1,1999,1,0,0
7,1,1999,1,0,0
8,1,1999,1,0,0
9.0,2,1998,2,0,0
10.0,2,1997,2,0,0
11.0,2,1997,2,0,0
12.0,2,1997,2,0,0
13.0,4,1995,4,0,0
14.0,5,1994,5,1,0
15.0,9,1990,9,1,0
16.0,14,1985,14,2,0
17.0,16,1983,16,2,0
18.0,22,1977,22,3,0
19.0,29,1969,29,4,0
20.0,34,1963,34,5,0
21.0,45,1952,45,9,0
22.0,58,1939,58,15,0
23.0,73,1922,73,19,0
24.0,90,1905,90,25,0
25.0,111,1880,111,29,0
26.0,146,1841,146,35,0
27.0,184,1801,184,42,0
28.0,254,1725,254,54,1
29.0,324,1648,324,64,1
30.0,393,1573,393,85,2
31.0,480,1479,480,111,2
32.0,578,1373,578,127,3
33.0,677,1260,677,145,4
34.0,783,1142,783,163,5
35.0,891,1009,891,186,9
36.0,1004,857,1004,217,15
37.0,1074,750,1074,233,19
38.0,1099,656,1099,249,25
39.0,1117,567,1117,265,29
40.0,1142,483,1142,276,35
41.0,1133,417,1133,284,42
42.0,1087,361,1087,286,55
43.0,1026,318,1026,283,65
44.0,932,291,932,268,87
45.0,831,260,831,244,113
46.0,725,234,725,231,130
47.0,632,221,632,214,149
48.0,558,204,558,200,168
49.0,474,192,474,175,195
50.0,381,181,381,139,232
51.0,318,173,318,122,252
52.0,259,169,259,100,274
53.0,213,159,213,80,294
54.0,183,152,183,64,311
55.0,141,150,141,49,326
56.0,107,147,107,36,341
57.0,92,144,92,29,348
58.0,74,143,74,22,355
59.0,64,141,64,20,357
60.0,51,140,51,16,361
61.0,44,140,44,14,363
62.0,35,140,35,9,368
63.0,24,139,24,7,370
64.0,17,139,17,6,371
65.0,13,138,13,3,374
66.0,12,138,12,3,374
67.0,9,138,9,3,374
68.0,7,138,7,2,375
69.0,5,138,5,2,375
70.0,2,138,2,0,377
71.0,2,138,2,0,377
72.0,2,138,2,0,377
73.0,1,138,1,0,377
74.0,1,138,1,0,377
75.0,0,138,0,0,377
76.0,0,138,0,0,377
77.0,0,138,0,0,377
78.0,0,138,0,0,377
79.0,0,138,0,0,377
80.0,0,138,0,0,377
81.0,0,138,0,0,377
82.0,0,138,0,0,377
83.0,0,138,0,0,377
84.0,0,138,0,0,377
85.0,0,138,0,0,377
86.0,0,138,0,0,377
87.0,0,138,0,0,377
88.0,0,138,0,0,377
89.0,0,138,0,0,377
90.0,0,138,0,0,377
91.0,0,138,0,0,377
92.0,0,138,0,0,377
93.0,0,138,0,0,377
94.0,0,138,0,0,377
95.0,0,138,0,0,377
96.0,0,138,0,0,377
97.0,0,138,0,0,377
98.0,0,138,0,0,377
99.0,0,138,0,0,377
100.0,0,138,0,0,377
