time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,1998,2,1,0
2.0,2,1998,2,1,0
3.0,2,1998,2,1,0
4.0,3,1997,3,2,0
5.0,4,1996,4,2,0
6.0,7,1993,7,3,0
7.0,10,1990,10,5,0
8.0,14,1986,14,5,0
9.0,14,1986,14,5,0
10.0,19,1981,19,7,0
11.0,28,1971,28,10,0
12.0,38,1961,38,13,0
13.0,48,1951,48,18,0
14.0,65,1933,65,21,1
15.0,80,1917,80,23,1
16.0,95,1900,95,27,1
17.0,122,1872,122,30,1
18.0,157,1832,157,35,2
19.0,217,1772,217,49,2
20.0,284,1701,284,63,3
21.0,352,1624,352,83,5
22.0,426,1543,426,97,5
23.0,526,1438,526,120,5
24.0,623,1325,623,144,7
25.0,725,1206,725,157,10
26.0,830,1085,830,184,13
27.0,942,943,942,208,18
28.0,1035,812,1035,234,22
29.0,1090,709,1090,250,24
30.0,1130,609,1130,274,28
31.0,1167,514,1167,287,31
32.0,1165,443,1165,309,37
33.0,1124,388,1124,304,51
34.0,1057,353,1057,296,66
35.0,971,314,971,280,88
36.0,896,284,896,272,102
37.0,791,253,791,256,125
38.0,676,241,676,233,151
39.0,591,225,591,220,167
40.0,510,204,510,194,197
41.0,411,195,411,166,226
42.0,343,190,343,137,256
43.0,289,180,289,120,274
44.0,242,171,242,95,302
45.0,198,166,198,80,318
46.0,150,162,150,53,346
47.0,118,161,118,44,355
48.0,106,157,106,37,362
49.0,89,155,89,33,368
50.0,68,153,68,27,374
51.0,55,151,55,21,381
52.0,50,149,50,18,384
53.0,39,148,39,15,387
54.0,29,148,29,11,391
55.0,24,148,24,10,392
56.0,21,147,21,9,393
57.0,19,147,19,8,394
58.0,12,147,12,5,397
59.0,12,146,12,4,398
60.0,9,146,9,3,399
61.0,8,146,8,3,399
62.0,6,146,6,3,399
63.0,3,146,3,1,401
64.0,3,146,3,1,401
65.0,2,146,2,0,402
66.0,1,146,1,0,402
67.0,1,146,1,0,402
68.0,1,146,1,0,402
69.0,0,146,0,0,402
70.0,0,146,0,0,402
71.0,0,146,0,0,402
72.0,0,146,0,0,402
73.0,0,146,0,0,402
74.0,0,146,0,0,402
75.0,0,146,0,0,402
76.0,0,146,0,0,402
77.0,0,146,0,0,402
78.0,0,146,0,0,402
79.0,0,146,0,0,402
80.0,0,146,0,0,402
81.0,0,146,0,0,402
82.0,0,146,0,0,402
83.0,0,146,0,0,402
84.0,0,146,0,0,402
85.0,0,146,0,0,402
86.0,0,146,0,0,402
87.0,0,146,0,0,402
88.0,0,146,0,0,402
89.0,0,146,0,0,402
90.0,0,146,0,0,402
91.0,0,146,0,0,402
92.0,0,146,0,0,402
93.0,0,146,0,0,402
94.0,0,146,0,0,402
95.0,0,146,0,0,402
96.0,0,146,0,0,402
97.0,0,146,0,0,402
98.0,0,146,0,0,402
99.0,0,146,0,0,402
100.0,0,146,0,0,402
