time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3,1,9999,1,1,0
4,1,9999,1,1,0
5.0,2,9998,2,1,0
6.0,2,9998,2,1,0
7.0,2,9998,2,1,0
8.0,3,9997,3,1,0
9.0,4,9996,4,2,0
10.0,7,9993,7,2,0
11.0,9,9991,9,3,0
12.0,12,9988,12,4,0
13.0,13,9987,13,4,0
14.0,16,9983,16,3,1
15.0,19,9979,19,3,1
16.0,27,9971,27,5,1
17.0,30,9968,30,5,1
18.0,36,9961,36,6,1
19.0,43,9954,43,7,1
20.0,56,9938,56,9,1
21.0,68,9925,68,12,1
22.0,75,9916,75,14,1
23.0,85,9904,85,16,2
24.0,106,9879,106,22,2
25.0,130,9850,130,31,3
26.0,157,9816,157,32,4
27.0,198,9772,198,36,4
28.0,234,9730,234,42,4
29.0,276,9682,276,53,4
30.0,336,9606,336,70,6
31.0,412,9520,412,89,6
32.0,496,9428,496,111,7
33.0,581,9333,581,132,8
34.0,698,9195,698,150,10
35.0,818,9053,818,182,13
36.0,943,8894,943,223,15
37.0,1068,8726,1068,261,18
38.0,1213,8539,1213,309,24
39.0,1400,8305,1400,345,34
40.0,1603,8043,1603,387,36
41.0,1809,7766,1809,435,40
42.0,2013,7487,2013,498,46
43.0,2234,7182,2234,562,57
44.0,2389,6890,2389,611,76
45.0,2587,6566,2587,651,95
46.0,2748,6266,2748,705,118
47.0,2926,5939,2926,752,140
48.0,3059,5653,3059,804,160
49.0,3132,5357,3132,830,195
50.0,3161,5067,3161,843,238
51.0,3193,4769,3193,853,279
52.0,3195,4503,3195,844,333
53.0,3180,4242,3180,858,379
54.0,3107,4047,3107,859,423
55.0,2965,3872,2965,846,475
56.0,2841,3704,2841,815,544
57.0,2617,3595,2617,771,619
58.0,2436,3494,2436,726,687
59.0,2249,3387,2249,698,746
60.0,2034,3291,2034,639,823
61.0,1801,3208,1801,591,892
62.0,1571,3145,1571,534,964
63.0,1364,3090,1364,484,1025
64.0,1193,3055,1193,433,1081
65.0,1043,3018,1043,394,1132
66.0,894,2992,894,360,1177
67.0,781,2967,781,304,1237
68.0,684,2941,684,264,1282
69.0,590,2920,590,229,1321
70.0,486,2908,486,195,1359
71.0,406,2895,406,167,1390
72.0,348,2882,348,145,1413
73.0,287,2868,287,119,1444
74.0,250,2857,250,103,1462
75.0,213,2848,213,86,1483
76.0,188,2843,188,73,1498
77.0,164,2835,164,63,1509
78.0,147,2826,147,61,1514
79.0,120,2824,120,50,1526
80.0,102,2823,102,39,1537
81.0,90,2821,90,35,1541
82.0,75,2819,75,31,1546
83.0,64,2817,64,27,1550
84.0,54,2814,54,23,1554
85.0,47,2813,47,20,1557
86.0,44,2812,44,19,1558
87.0,32,2812,32,14,1563
88.0,25,2811,25,12,1565
89.0,23,2808,23,8,1569
90.0,20,2808,20,6,1571
91.0,17,2808,17,5,1572
92.0,13,2808,13,2,1575
93.0,10,2808,10,1,1576
94.0,7,2808,7,1,1576
95.0,6,2808,6,1,1576
96.0,5,2807,5,1,1577
97.0,5,2807,5,1,1577
98.0,4,2807,4,1,1577
99.0,1,2807,1,1,1577
100.0,1,2807,1,1,1577
