time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6,1,9999,1,0,0
7,1,9999,1,0,0
8,1,9999,1,0,0
9.0,3,9997,3,1,0
10.0,2,9997,2,1,0
11.0,3,9996,3,1,0
12.0,3,9996,3,1,0
13.0,5,9994,5,2,0
14.0,6,9993,6,2,0
15.0,7,9992,7,2,0
16.0,9,9990,9,2,0
17.0,10,9989,10,2,0
18.0,14,9985,14,4,0
19.0,13,9985,13,4,0
20.0,18,9980,18,5,0
21.0,19,9978,19,5,0
22.0,23,9974,23,6,0
23.0,26,9969,26,7,1
24.0,36,9958,36,7,1
25.0,45,9948,45,10,1
26.0,63,9928,63,14,1
27.0,73,9916,73,14,2
28.0,92,9895,92,21,2
29.0,108,9879,108,26,2
30.0,133,9850,133,30,2
31.0,162,9819,162,37,2
32.0,201,9775,201,46,4
33.0,237,9736,237,51,4
34.0,279,9682,279,58,5
35.0,342,9612,342,76,5
36.0,403,9534,403,92,6
37.0,473,9451,473,114,8
38.0,569,9341,569,137,8
39.0,678,9218,678,158,11
40.0,805,9062,805,178,15
41.0,949,8893,949,208,16
42.0,1125,8677,1125,239,23
43.0,1324,8439,1324,287,28
44.0,1542,8171,1542,335,32
45.0,1760,7894,1760,382,39
46.0,2032,7550,2032,456,50
47.0,2314,7204,2314,529,55
48.0,2614,6809,2614,605,63
49.0,2961,6345,2961,680,81
50.0,3268,5889,3268,770,98
51.0,3580,5415,3580,852,122
52.0,3888,4906,3888,940,145
53.0,4132,4453,4132,1031,169
54.0,4326,4019,4326,1113,193
55.0,4574,3517,4574,1205,224
56.0,4691,3103,4691,1255,262
57.0,4742,2731,4742,1278,315
58.0,4692,2418,4692,1296,367
59.0,4593,2092,4593,1320,421
60.0,4411,1840,4411,1284,506
61.0,4249,1556,4249,1268,584
62.0,3934,1389,3934,1222,668
63.0,3668,1224,3668,1172,761
64.0,3359,1098,3359,1085,868
65.0,2977,995,2977,1004,974
66.0,2637,898,2637,915,1085
67.0,2312,812,2312,814,1200
68.0,2023,752,2023,725,1306
69.0,1707,697,1707,615,1429
70.0,1448,665,1448,533,1517
71.0,1182,633,1182,463,1593
72.0,1018,598,1018,399,1663
73.0,841,575,841,329,1741
74.0,707,554,707,286,1790
75.0,581,540,581,225,1852
76.0,484,524,484,190,1890
77.0,379,514,379,151,1933
78.0,320,510,320,132,1953
79.0,260,503,260,109,1978
80.0,215,500,215,88,2000
81.0,180,495,180,74,2014
82.0,137,492,137,57,2031
83.0,113,488,113,45,2044
84.0,95,485,95,40,2050
85.0,80,481,80,36,2056
86.0,65,477,65,30,2062
87.0,52,476,52,22,2070
88.0,48,471,48,18,2076
89.0,42,471,42,17,2077
90.0,40,468,40,14,2080
91.0,32,467,32,11,2084
92.0,28,467,28,10,2085
93.0,23,467,23,8,2087
94.0,21,466,21,8,2088
95.0,20,465,20,8,2088
96.0,16,465,16,8,2088
97.0,14,465,14,7,2089
98.0,12,463,12,6,2090
99.0,10,463,10,4,2092
100.0,7,463,7,4,2092
