time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,6,9994,6,2,0
2.0,19,9981,19,5,0
3.0,37,9963,37,6,0
4.0,91,9909,91,19,0
5.0,206,9794,206,47,0
6.0,523,9477,523,113,0
7.0,1436,8564,1436,317,0
8.0,3179,6821,3179,693,0
9.0,5516,4484,5516,1212,0
10.0,7608,2392,7608,1685,0
11.0,8817,1179,8817,1940,0
12.0,9395,591,9395,2069,0
13.0,9651,318,9651,2123,0
14.0,9741,186,9741,2148,1
15.0,9732,107,9732,2157,2
16.0,9515,70,9515,2162,5
17.0,8827,48,8827,2163,6
18.0,7459,36,7459,2151,19
19.0,5617,32,5617,2123,47
20.0,3937,27,3937,2058,113
21.0,2780,22,2780,1855,317
22.0,1946,21,1946,1480,693
23.0,1209,20,1209,961,1212
24.0,630,20,630,488,1685
25.0,307,19,307,233,1940
26.0,150,18,150,104,2069
27.0,76,18,76,50,2123
28.0,39,18,39,24,2149
29.0,25,18,25,14,2159
30.0,13,18,13,6,2167
31.0,7,18,7,4,2169
32.0,6,18,6,3,2170
33.0,5,18,5,3,2170
34.0,4,18,4,2,2171
35.0,2,18,2,1,2172
36.0,0,18,0,0,2173
37.0,0,18,0,0,2173
38.0,0,18,0,0,2173
39.0,0,18,0,0,2173
40.0,0,18,0,0,2173
41.0,0,18,0,0,2173
42.0,0,18,0,0,2173
43.0,0,18,0,0,2173
44.0,0,18,0,0,2173
45.0,0,18,0,0,2173
46.0,0,18,0,0,2173
47.0,0,18,0,0,2173
48.0,0,18,0,0,2173
49.0,0,18,0,0,2173
50.0,0,18,0,0,2173
51.0,0,18,0,0,2173
52.0,0,18,0,0,2173
53.0,0,18,0,0,2173
54.0,0,18,0,0,2173
55.0,0,18,0,0,2173
56.0,0,18,0,0,2173
57.0,0,18,0,0,2173
58.0,0,18,0,0,2173
59.0,0,18,0,0,2173
60.0,0,18,0,0,2173
61.0,0,18,0,0,2173
62.0,0,18,0,0,2173
63.0,0,18,0,0,2173
64.0,0,18,0,0,2173
65.0,0,18,0,0,2173
66.0,0,18,0,0,2173
67.0,0,18,0,0,2173
68.0,0,18,0,0,2173
69.0,0,18,0,0,2173
70.0,0,18,0,0,2173
71.0,0,18,0,0,2173
72.0,0,18,0,0,2173
73.0,0,18,0,0,2173
74.0,0,18,0,0,2173
75.0,0,18,0,0,2173
76.0,0,18,0,0,2173
77.0,0,18,0,0,2173
78.0,0,18,0,0,2173
79.0,0,18,0,0,2173
80.0,0,18,0,0,2173
81.0,0,18,0,0,2173
82.0,0,18,0,0,2173
83.0,0,18,0,0,2173
84.0,0,18,0,0,2173
85.0,0,18,0,0,2173
86.0,0,18,0,0,2173
87.0,0,18,0,0,2173
88.0,0,18,0,0,2173
89.0,0,18,0,0,2173
90.0,0,18,0,0,2173
91.0,0,18,0,0,2173
92.0,0,18,0,0,2173
93.0,0,18,0,0,2173
94.0,0,18,0,0,2173
95.0,0,18,0,0,2173
96.0,0,18,0,0,2173
97.0,0,18,0,0,2173
98.0,0,18,0,0,2173
99.0,0,18,0,0,2173
100.0,0,18,0,0,2173
