time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,4,9996,4,0,0
3.0,11,9989,11,2,0
4.0,13,9987,13,2,0
5.0,15,9985,15,2,0
6.0,16,9984,16,2,0
7.0,16,9984,16,2,0
8.0,19,9981,19,2,0
9.0,19,9981,19,2,0
10.0,19,9980,19,2,0
11.0,20,9978,20,2,0
12.0,24,9972,24,3,0
13.0,46,9945,46,8,0
14.0,85,9904,85,17,0
15.0,134,9853,134,30,0
16.0,196,9790,196,50,0
17.0,246,9738,246,55,2
18.0,328,9653,328,74,2
19.0,483,9498,483,106,2
20.0,758,9222,758,171,2
21.0,1131,8847,1131,251,2
22.0,1559,8414,1559,346,2
23.0,2019,7932,2019,424,2
24.0,2609,7310,2609,555,2
25.0,3192,6689,3192,709,2
26.0,3833,6004,3833,879,3
27.0,4578,5209,4578,1033,8
28.0,5319,4393,5319,1184,17
29.0,5927,3649,5927,1318,30
30.0,6413,2932,6413,1472,50
31.0,6807,2236,6807,1624,57
32.0,7003,1683,7003,1729,76
33.0,7015,1235,7015,1797,108
34.0,6762,932,6762,1788,173
35.0,6472,675,6472,1758,253
36.0,6053,485,6053,1710,348
37.0,5485,339,5485,1672,426
38.0,4817,220,4817,1565,557
39.0,4124,162,4124,1423,711
40.0,3464,108,3464,1259,882
41.0,2811,65,2811,1107,1041
42.0,2242,45,2242,950,1201
43.0,1764,28,1764,805,1348
44.0,1350,21,1350,633,1522
45.0,990,15,990,476,1681
46.0,725,13,725,353,1805
47.0,520,12,520,253,1905
48.0,370,11,370,197,1961
49.0,274,11,274,147,2011
50.0,180,11,180,100,2058
51.0,104,11,104,60,2098
52.0,63,11,63,36,2122
53.0,36,11,36,24,2134
54.0,24,11,24,17,2141
55.0,13,11,13,10,2148
56.0,9,11,9,7,2151
57.0,6,11,6,5,2153
58.0,3,11,3,3,2155
59.0,1,11,1,1,2157
60.0,0,11,0,0,2158
61.0,0,11,0,0,2158
62.0,0,11,0,0,2158
63.0,0,11,0,0,2158
64.0,0,11,0,0,2158
65.0,0,11,0,0,2158
66.0,0,11,0,0,2158
67.0,0,11,0,0,2158
68.0,0,11,0,0,2158
69.0,0,11,0,0,2158
70.0,0,11,0,0,2158
71.0,0,11,0,0,2158
72.0,0,11,0,0,2158
73.0,0,11,0,0,2158
74.0,0,11,0,0,2158
75.0,0,11,0,0,2158
76.0,0,11,0,0,2158
77.0,0,11,0,0,2158
78.0,0,11,0,0,2158
79.0,0,11,0,0,2158
80.0,0,11,0,0,2158
81.0,0,11,0,0,2158
82.0,0,11,0,0,2158
83.0,0,11,0,0,2158
84.0,0,11,0,0,2158
85.0,0,11,0,0,2158
86.0,0,11,0,0,2158
87.0,0,11,0,0,2158
88.0,0,11,0,0,2158
89.0,0,11,0,0,2158
90.0,0,11,0,0,2158
91.0,0,11,0,0,2158
92.0,0,11,0,0,2158
93.0,0,11,0,0,2158
94.0,0,11,0,0,2158
95.0,0,11,0,0,2158
96.0,0,11,0,0,2158
97.0,0,11,0,0,2158
98.0,0,11,0,0,2158
99.0,0,11,0,0,2158
100.0,0,11,0,0,2158
