time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5.0,2,9998,2,0,0
6.0,2,9998,2,0,0
7.0,2,9998,2,0,0
8.0,2,9998,2,0,0
9.0,2,9998,2,0,0
10.0,1,9998,1,0,0
11.0,2,9997,2,0,0
12.0,2,9997,2,0,0
13.0,3,9996,3,0,0
14.0,3,9996,3,0,0
15.0,3,9995,3,0,0
16.0,3,9995,3,0,0
17.0,4,9994,4,0,0
18.0,4,9994,4,0,0
19.0,4,9994,4,0,0
20.0,5,9993,5,1,0
21.0,6,9991,6,2,0
22.0,6,9991,6,2,0
23.0,8,9988,8,3,0
24.0,9,9987,9,4,0
25.0,9,9986,9,4,0
26.0,10,9985,10,4,0
27.0,10,9984,10,5,0
28.0,14,9980,14,7,0
29.0,19,9975,19,7,0
30.0,21,9973,21,8,0
31.0,22,9971,22,8,0
32.0,27,9966,27,8,0
33.0,32,9959,32,9,0
34.0,42,9948,42,13,1
35.0,47,9941,47,13,2
36.0,56,9931,56,15,2
37.0,63,9923,63,17,3
38.0,75,9908,75,19,4
39.0,83,9895,83,22,4
40.0,102,9875,102,26,4
41.0,114,9860,114,30,5
42.0,132,9835,132,33,7
43.0,161,9800,161,38,7
44.0,185,9769,185,44,8
45.0,218,9730,218,50,8
46.0,251,9689,251,61,8
47.0,305,9629,305,71,9
48.0,349,9568,349,84,14
49.0,419,9487,419,102,15
50.0,482,9406,482,118,17
51.0,561,9314,561,135,20
52.0,623,9229,623,151,23
53.0,700,9119,700,167,26
54.0,811,8980,811,193,30
55.0,910,8843,910,226,35
56.0,1034,8684,1034,265,40
57.0,1168,8496,1168,288,45
58.0,1326,8288,1326,316,52
59.0,1465,8081,1465,351,58
60.0,1643,7829,1643,401,69
61.0,1815,7574,1815,439,80
62.0,1980,7325,1980,487,98
63.0,2144,7051,2144,524,117
64.0,2310,6758,2310,572,135
65.0,2468,6481,2468,614,155
66.0,2637,6178,2637,658,174
67.0,2759,5877,2759,707,193
68.0,2904,5529,2904,750,223
69.0,2987,5242,2987,782,261
70.0,3059,4935,3059,815,305
71.0,3063,4697,3063,845,333
72.0,3103,4439,3103,874,368
73.0,3099,4184,3099,899,409
74.0,3050,3945,3050,894,470
75.0,2990,3741,2990,887,519
76.0,2883,3542,2883,861,585
77.0,2781,3355,2781,843,641
78.0,2606,3189,2606,810,707
79.0,2458,3058,2458,780,769
80.0,2312,2911,2312,744,832
81.0,2199,2776,2199,705,900
82.0,2034,2674,2034,654,973
83.0,1875,2574,1875,607,1043
84.0,1686,2503,1686,543,1120
85.0,1545,2424,1545,505,1178
86.0,1368,2378,1368,449,1242
87.0,1198,2333,1198,386,1308
88.0,1064,2278,1064,344,1364
89.0,966,2235,966,313,1406
90.0,851,2190,851,285,1446
91.0,740,2157,740,250,1484
92.0,653,2131,653,225,1517
93.0,565,2110,565,197,1549
94.0,511,2079,511,175,1576
95.0,441,2061,441,148,1605
96.0,392,2050,392,129,1627
97.0,340,2037,340,107,1650
98.0,298,2025,298,96,1663
99.0,254,2017,254,77,1683
100.0,223,2007,223,70,1691
