time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,4999,1,0,0
2.0,2,4998,2,0,0
3.0,4,4996,4,0,0
4.0,4,4996,4,0,0
5.0,4,4996,4,0,0
6.0,4,4996,4,0,0
7.0,5,4995,5,0,0
8.0,7,4993,7,0,0
9.0,7,4993,7,0,0
10.0,6,4993,6,0,0
11.0,7,4992,7,1,0
12.0,8,4990,8,1,0
13.0,6,4990,6,1,0
14.0,6,4990,6,1,0
15.0,6,4990,6,1,0
16.0,6,4990,6,1,0
17.0,6,4989,6,1,0
18.0,4,4989,4,1,0
19.0,5,4988,5,1,0
20.0,7,4986,7,2,0
21.0,8,4985,8,2,0
22.0,9,4982,9,2,0
23.0,11,4980,11,3,0
24.0,11,4980,11,3,0
25.0,11,4979,11,2,1
26.0,12,4978,12,2,1
27.0,12,4977,12,2,1
28.0,16,4973,16,2,1
29.0,23,4965,23,3,1
30.0,23,4964,23,3,1
31.0,24,4962,24,5,1
32.0,24,4959,24,6,1
33.0,24,4958,24,6,1
34.0,25,4956,25,5,2
35.0,25,4955,25,5,2
36.0,27,4952,27,5,2
37.0,26,4951,26,5,3
38.0,25,4948,25,5,3
39.0,24,4942,24,5,3
40.0,32,4933,32,6,3
41.0,35,4930,35,8,3
42.0,35,4928,35,9,3
43.0,40,4921,40,9,4
44.0,47,4912,47,13,4
45.0,51,4905,51,14,6
46.0,53,4899,53,17,7
47.0,59,4893,59,19,7
48.0,60,4889,60,21,7
49.0,58,4885,58,21,7
50.0,51,4884,51,21,7
51.0,54,4879,54,22,8
52.0,61,4871,61,23,8
53.0,66,4860,66,25,8
54.0,62,4858,62,26,9
55.0,63,4851,63,24,11
56.0,66,4845,66,25,12
57.0,72,4834,72,27,13
58.0,76,4824,76,26,17
59.0,82,4811,82,24,20
60.0,95,4793,95,24,24
61.0,100,4783,100,24,26
62.0,100,4774,100,24,28
63.0,100,4765,100,26,28
64.0,110,4755,110,29,28
65.0,111,4745,111,30,30
66.0,116,4735,116,31,31
67.0,119,4722,119,32,33
68.0,126,4706,126,32,35
69.0,128,4692,128,36,35
70.0,123,4681,123,35,37
71.0,123,4670,123,35,40
72.0,131,4652,131,34,43
73.0,129,4646,129,36,44
74.0,132,4632,132,36,48
75.0,139,4616,139,34,50
76.0,148,4597,148,41,52
77.0,157,4576,157,46,54
78.0,161,4555,161,48,57
79.0,167,4536,167,51,60
80.0,171,4520,171,50,62
81.0,186,4494,186,52,65
82.0,186,4476,186,56,67
83.0,198,4457,198,56,71
84.0,207,4437,207,60,72
85.0,214,4411,214,65,75
86.0,223,4390,223,70,77
87.0,226,4370,226,70,80
88.0,226,4350,226,71,84
89.0,244,4319,244,79,84
90.0,244,4295,244,75,93
91.0,258,4253,258,79,100
92.0,264,4230,264,77,105
93.0,278,4195,278,84,111
94.0,290,4167,290,90,112
95.0,293,4141,293,89,117
96.0,311,4103,311,90,123
97.0,326,4067,326,90,127
98.0,343,4030,343,93,132
99.0,347,3995,347,94,140
100.0,356,3960,356,93,147
