time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,2,9998,2,0,0
3.0,3,9997,3,0,0
4.0,3,9997,3,0,0
5.0,3,9997,3,0,0
6.0,3,9997,3,0,0
7.0,3,9997,3,0,0
8.0,3,9997,3,0,0
9.0,7,9993,7,0,0
10.0,9,9990,9,0,0
11.0,10,9988,10,0,0
12.0,12,9986,12,1,0
13.0,17,9980,17,2,0
14.0,23,9974,23,4,0
15.0,27,9970,27,4,0
16.0,30,9967,30,5,0
17.0,37,9960,37,7,0
18.0,42,9955,42,10,0
19.0,50,9943,50,12,0
20.0,60,9930,60,15,0
21.0,78,9910,78,21,0
22.0,93,9894,93,22,0
23.0,100,9882,100,24,0
24.0,113,9865,113,26,0
25.0,132,9842,132,33,0
26.0,166,9805,166,42,1
27.0,184,9781,184,45,2
28.0,226,9735,226,54,4
29.0,265,9686,265,66,4
30.0,311,9629,311,74,5
31.0,346,9578,346,82,7
32.0,402,9504,402,91,10
33.0,482,9412,482,107,12
34.0,554,9322,554,123,15
35.0,617,9237,617,134,21
36.0,703,9123,703,156,22
37.0,784,9020,784,172,24
38.0,878,8889,878,199,26
39.0,973,8750,973,217,33
40.0,1069,8596,1069,234,43
41.0,1206,8414,1206,272,47
42.0,1327,8220,1327,308,58
43.0,1453,8008,1453,344,70
44.0,1586,7795,1586,381,79
45.0,1751,7552,1751,423,89
46.0,1939,7261,1939,474,101
47.0,2121,6976,2121,506,119
48.0,2282,6694,2282,548,138
49.0,2424,6421,2424,600,155
50.0,2567,6128,2567,646,178
51.0,2685,5852,2685,674,196
52.0,2827,5534,2827,709,225
53.0,2932,5240,2932,748,250
54.0,3015,4963,3015,786,277
55.0,3046,4699,3046,795,319
56.0,3044,4426,3044,812,366
57.0,3024,4163,3024,815,414
58.0,2971,3949,2971,810,460
59.0,2914,3750,2914,808,512
60.0,2845,3532,2845,803,575
61.0,2762,3335,2762,793,625
62.0,2603,3179,2603,777,686
63.0,2459,3024,2459,739,755
64.0,2297,2905,2297,683,824
65.0,2155,2788,2155,668,870
66.0,1997,2673,1997,631,934
67.0,1834,2560,1834,591,998
68.0,1658,2498,1658,540,1063
69.0,1519,2437,1519,503,1114
70.0,1367,2365,1367,464,1178
71.0,1228,2296,1228,427,1229
72.0,1121,2251,1121,400,1270
73.0,991,2207,991,360,1320
74.0,864,2170,864,311,1378
75.0,770,2138,770,278,1418
76.0,670,2105,670,244,1463
77.0,576,2079,576,216,1494
78.0,529,2065,529,204,1507
79.0,480,2036,480,180,1538
80.0,421,2021,421,154,1565
81.0,352,2011,352,133,1589
82.0,314,2004,314,122,1603
83.0,273,1997,273,111,1617
84.0,224,1993,224,86,1642
85.0,195,1983,195,74,1656
86.0,167,1975,167,62,1670
87.0,139,1970,139,53,1680
88.0,121,1966,121,45,1689
89.0,99,1959,99,40,1696
90.0,76,1957,76,29,1707
91.0,70,1953,70,26,1710
92.0,66,1952,66,25,1711
93.0,57,1950,57,18,1718
94.0,55,1947,55,17,1719
95.0,47,1944,47,16,1722
96.0,41,1941,41,13,1725
97.0,34,1941,34,10,1728
98.0,33,1939,33,11,1728
99.0,27,1938,27,9,1730
100.0,24,1937,24,7,1732
