time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,9997,3,0,0
2.0,10,9990,10,0,0
3.0,30,9970,30,8,0
4.0,65,9935,65,14,0
5.0,181,9819,181,35,0
6.0,448,9552,448,102,0
7.0,1065,8935,1065,233,0
8.0,2200,7800,2200,473,0
9.0,3937,6063,3937,845,0
10.0,5870,4129,5870,1268,0
11.0,7398,2599,7398,1595,0
12.0,8362,1628,8362,1803,0
13.0,8921,1057,8921,1958,0
14.0,9217,732,9217,2031,0
15.0,9302,552,9302,2080,0
16.0,9221,433,9221,2103,0
17.0,8803,357,8803,2114,8
18.0,7953,306,7953,2119,14
19.0,6599,274,6599,2108,35
20.0,5034,261,5034,2042,102
21.0,3710,251,3710,1913,233
22.0,2717,241,2717,1673,473
23.0,1933,237,1933,1301,845
24.0,1260,235,1260,879,1268
25.0,803,234,803,552,1595
26.0,500,233,500,344,1803
27.0,290,231,290,190,1958
28.0,177,231,177,117,2031
29.0,107,230,107,68,2080
30.0,72,230,72,45,2103
31.0,45,230,45,26,2122
32.0,24,230,24,15,2133
33.0,10,230,10,5,2143
34.0,8,230,8,4,2144
35.0,5,230,5,2,2146
36.0,4,230,4,2,2146
37.0,3,230,3,2,2146
38.0,2,230,2,1,2147
39.0,1,230,1,1,2147
40.0,1,230,1,1,2147
41.0,0,230,0,0,2148
42.0,0,230,0,0,2148
43.0,0,230,0,0,2148
44.0,0,230,0,0,2148
45.0,0,230,0,0,2148
46.0,0,230,0,0,2148
47.0,0,230,0,0,2148
48.0,0,230,0,0,2148
49.0,0,230,0,0,2148
50.0,0,230,0,0,2148
51.0,0,230,0,0,2148
52.0,0,230,0,0,2148
53.0,0,230,0,0,2148
54.0,0,230,0,0,2148
55.0,0,230,0,0,2148
56.0,0,230,0,0,2148
57.0,0,230,0,0,2148
58.0,0,230,0,0,2148
59.0,0,230,0,0,2148
60.0,0,230,0,0,2148
61.0,0,230,0,0,2148
62.0,0,230,0,0,2148
63.0,0,230,0,0,2148
64.0,0,230,0,0,2148
65.0,0,230,0,0,2148
66.0,0,230,0,0,2148
67.0,0,230,0,0,2148
68.0,0,230,0,0,2148
69.0,0,230,0,0,2148
70.0,0,230,0,0,2148
71.0,0,230,0,0,2148
72.0,0,230,0,0,2148
73.0,0,230,0,0,2148
74.0,0,230,0,0,2148
75.0,0,230,0,0,2148
76.0,0,230,0,0,2148
77.0,0,230,0,0,2148
78.0,0,230,0,0,2148
79.0,0,230,0,0,2148
80.0,0,230,0,0,2148
81.0,0,230,0,0,2148
82.0,0,230,0,0,2148
83.0,0,230,0,0,2148
84.0,0,230,0,0,2148
85.0,0,230,0,0,2148
86.0,0,230,0,0,2148
87.0,0,230,0,0,2148
88.0,0,230,0,0,2148
89.0,0,230,0,0,2148
90.0,0,230,0,0,2148
91.0,0,230,0,0,2148
92.0,0,230,0,0,2148
93.0,0,230,0,0,2148
94.0,0,230,0,0,2148
95.0,0,230,0,0,2148
96.0,0,230,0,0,2148
97.0,0,230,0,0,2148
98.0,0,230,0,0,2148
99.0,0,230,0,0,2148
100.0,0,230,0,0,2148
