time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,9,9991,9,3,0
3.0,21,9979,21,4,0
4.0,48,9952,48,9,0
5.0,113,9887,113,27,0
6.0,293,9707,293,74,0
7.0,684,9316,684,155,0
8.0,1565,8435,1565,326,0
9.0,3144,6856,3144,684,0
10.0,5056,4943,5056,1095,0
11.0,6843,3156,6843,1493,0
12.0,8044,1950,8044,1757,0
13.0,8750,1233,8750,1905,0
14.0,9122,839,9122,1998,0
15.0,9312,602,9312,2037,0
16.0,9305,473,9305,2058,3
17.0,9095,372,9095,2084,4
18.0,8439,313,8439,2096,9
19.0,7233,280,7233,2087,27
20.0,5703,261,5703,2041,74
21.0,4246,248,4246,1963,155
22.0,3141,240,3141,1795,326
23.0,2223,231,2223,1440,684
24.0,1515,227,1515,1032,1095
25.0,922,224,922,634,1493
26.0,554,223,554,370,1757
27.0,333,222,333,222,1905
28.0,199,221,199,129,1998
29.0,136,221,136,90,2037
30.0,94,221,94,66,2061
31.0,57,221,57,39,2088
32.0,35,221,35,22,2105
33.0,20,221,20,13,2114
34.0,18,221,18,12,2115
35.0,12,221,12,9,2118
36.0,8,221,8,6,2121
37.0,4,221,4,3,2124
38.0,0,221,0,0,2127
39.0,0,221,0,0,2127
40.0,0,221,0,0,2127
41.0,0,221,0,0,2127
42.0,0,221,0,0,2127
43.0,0,221,0,0,2127
44.0,0,221,0,0,2127
45.0,0,221,0,0,2127
46.0,0,221,0,0,2127
47.0,0,221,0,0,2127
48.0,0,221,0,0,2127
49.0,0,221,0,0,2127
50.0,0,221,0,0,2127
51.0,0,221,0,0,2127
52.0,0,221,0,0,2127
53.0,0,221,0,0,2127
54.0,0,221,0,0,2127
55.0,0,221,0,0,2127
56.0,0,221,0,0,2127
57.0,0,221,0,0,2127
58.0,0,221,0,0,2127
59.0,0,221,0,0,2127
60.0,0,221,0,0,2127
61.0,0,221,0,0,2127
62.0,0,221,0,0,2127
63.0,0,221,0,0,2127
64.0,0,221,0,0,2127
65.0,0,221,0,0,2127
66.0,0,221,0,0,2127
67.0,0,221,0,0,2127
68.0,0,221,0,0,2127
69.0,0,221,0,0,2127
70.0,0,221,0,0,2127
71.0,0,221,0,0,2127
72.0,0,221,0,0,2127
73.0,0,221,0,0,2127
74.0,0,221,0,0,2127
75.0,0,221,0,0,2127
76.0,0,221,0,0,2127
77.0,0,221,0,0,2127
78.0,0,221,0,0,2127
79.0,0,221,0,0,2127
80.0,0,221,0,0,2127
81.0,0,221,0,0,2127
82.0,0,221,0,0,2127
83.0,0,221,0,0,2127
84.0,0,221,0,0,2127
85.0,0,221,0,0,2127
86.0,0,221,0,0,2127
87.0,0,221,0,0,2127
88.0,0,221,0,0,2127
89.0,0,221,0,0,2127
90.0,0,221,0,0,2127
91.0,0,221,0,0,2127
92.0,0,221,0,0,2127
93.0,0,221,0,0,2127
94.0,0,221,0,0,2127
95.0,0,221,0,0,2127
96.0,0,221,0,0,2127
97.0,0,221,0,0,2127
98.0,0,221,0,0,2127
99.0,0,221,0,0,2127
100.0,0,221,0,0,2127
