time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,1999,1,0,0
2,1,1999,1,0,0
3,1,1999,1,0,0
4.0,2,1998,2,0,0
5.0,3,1997,3,1,0
6.0,3,1997,3,1,0
7.0,4,1996,4,1,0
8.0,5,1995,5,1,0
9.0,5,1995,5,1,0
10.0,4,1995,4,1,0
11.0,4,1995,4,1,0
12.0,5,1994,5,1,0
13.0,5,1994,5,1,0
14.0,5,1993,5,2,0
15.0,5,1993,5,2,0
16.0,6,1992,6,2,0
17.0,6,1991,6,2,0
18.0,5,1991,5,2,0
19.0,5,1990,5,2,1
20.0,6,1989,6,2,1
21.0,6,1989,6,2,1
22.0,5,1989,5,2,1
23.0,6,1988,6,3,1
24.0,7,1987,7,3,1
25.0,12,1982,12,4,1
26.0,14,1979,14,4,1
27.0,18,1974,18,6,1
28.0,18,1973,18,5,2
29.0,21,1970,21,5,2
30.0,26,1964,26,6,2
31.0,33,1957,33,7,2
32.0,38,1952,38,8,2
33.0,39,1950,39,7,3
34.0,47,1941,47,9,3
35.0,53,1931,53,11,3
36.0,63,1918,63,11,3
37.0,78,1899,78,17,4
38.0,95,1881,95,20,4
39.0,108,1864,108,22,5
40.0,118,1849,118,27,5
41.0,133,1826,133,30,7
42.0,164,1791,164,39,7
43.0,187,1766,187,45,7
44.0,210,1735,210,51,8
45.0,235,1701,235,55,9
46.0,259,1663,259,61,10
47.0,302,1608,302,73,10
48.0,337,1556,337,78,12
49.0,361,1516,361,86,14
50.0,411,1456,411,103,14
51.0,441,1401,441,110,21
52.0,481,1332,481,123,24
53.0,526,1265,526,135,27
54.0,568,1194,568,146,32
55.0,599,1129,599,163,37
56.0,635,1053,635,176,46
57.0,658,981,658,180,52
58.0,672,915,672,185,59
59.0,708,844,708,203,64
60.0,725,777,725,207,71
61.0,741,708,741,210,83
62.0,745,644,745,221,90
63.0,738,589,738,220,100
64.0,729,526,729,210,117
65.0,724,474,724,205,131
66.0,700,428,700,195,147
67.0,657,394,657,193,162
68.0,628,353,628,184,178
69.0,578,333,578,166,200
70.0,519,314,519,147,222
71.0,480,289,480,143,232
72.0,445,266,445,135,244
73.0,392,250,392,119,267
74.0,342,233,342,109,278
75.0,297,220,297,94,293
76.0,250,209,250,81,311
77.0,233,196,233,77,320
78.0,201,187,201,71,327
79.0,189,174,189,65,336
80.0,175,166,175,60,342
81.0,146,163,146,47,355
82.0,128,155,128,43,362
83.0,119,151,119,40,366
84.0,105,146,105,39,369
85.0,91,141,91,35,375
86.0,87,135,87,32,379
87.0,76,131,76,26,386
88.0,68,130,68,25,387
89.0,61,127,61,26,387
90.0,51,125,51,22,392
91.0,48,120,48,17,397
92.0,51,111,51,17,398
93.0,47,109,47,15,401
94.0,46,106,46,14,402
95.0,44,105,44,15,402
96.0,36,105,36,12,405
97.0,32,105,32,11,406
98.0,29,105,29,9,408
99.0,28,102,28,8,410
100.0,27,101,27,7,411
