time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,9996,4,1,0
2.0,8,9992,8,1,0
3.0,16,9984,16,2,0
4.0,37,9963,37,8,0
5.0,83,9917,83,20,0
6.0,237,9763,237,49,0
7.0,571,9429,571,121,0
8.0,1279,8721,1279,278,0
9.0,2758,7242,2758,584,0
10.0,4873,5126,4873,1080,0
11.0,7048,2949,7048,1562,0
12.0,8557,1436,8557,1887,0
13.0,9321,665,9321,2063,0
14.0,9664,307,9664,2143,0
15.0,9782,154,9782,2180,1
16.0,9742,69,9742,2197,1
17.0,9512,36,9512,2200,2
18.0,8975,16,8975,2196,8
19.0,7794,12,7794,2185,20
20.0,6151,6,6151,2157,49
21.0,4385,5,4385,2086,121
22.0,3040,5,3040,1929,278
23.0,2140,4,2140,1623,584
24.0,1366,4,1366,1127,1080
25.0,770,3,770,645,1562
26.0,377,3,377,320,1887
27.0,172,3,172,144,2063
28.0,74,3,74,64,2143
29.0,34,2,34,26,2181
30.0,12,2,12,9,2198
31.0,8,2,8,5,2202
32.0,6,2,6,3,2204
33.0,4,2,4,2,2205
34.0,3,2,3,1,2206
35.0,1,2,1,0,2207
36.0,1,2,1,0,2207
37.0,1,2,1,0,2207
38.0,1,2,1,0,2207
39.0,0,2,0,0,2207
40.0,0,2,0,0,2207
41.0,0,2,0,0,2207
42.0,0,2,0,0,2207
43.0,0,2,0,0,2207
44.0,0,2,0,0,2207
45.0,0,2,0,0,2207
46.0,0,2,0,0,2207
47.0,0,2,0,0,2207
48.0,0,2,0,0,2207
49.0,0,2,0,0,2207
50.0,0,2,0,0,2207
51.0,0,2,0,0,2207
52.0,0,2,0,0,2207
53.0,0,2,0,0,2207
54.0,0,2,0,0,2207
55.0,0,2,0,0,2207
56.0,0,2,0,0,2207
57.0,0,2,0,0,2207
58.0,0,2,0,0,2207
59.0,0,2,0,0,2207
60.0,0,2,0,0,2207
61.0,0,2,0,0,2207
62.0,0,2,0,0,2207
63.0,0,2,0,0,2207
64.0,0,2,0,0,2207
65.0,0,2,0,0,2207
66.0,0,2,0,0,2207
67.0,0,2,0,0,2207
68.0,0,2,0,0,2207
69.0,0,2,0,0,2207
70.0,0,2,0,0,2207
71.0,0,2,0,0,2207
72.0,0,2,0,0,2207
73.0,0,2,0,0,2207
74.0,0,2,0,0,2207
75.0,0,2,0,0,2207
76.0,0,2,0,0,2207
77.0,0,2,0,0,2207
78.0,0,2,0,0,2207
79.0,0,2,0,0,2207
80.0,0,2,0,0,2207
81.0,0,2,0,0,2207
82.0,0,2,0,0,2207
83.0,0,2,0,0,2207
84.0,0,2,0,0,2207
85.0,0,2,0,0,2207
86.0,0,2,0,0,2207
87.0,0,2,0,0,2207
88.0,0,2,0,0,2207
89.0,0,2,0,0,2207
90.0,0,2,0,0,2207
91.0,0,2,0,0,2207
92.0,0,2,0,0,2207
93.0,0,2,0,0,2207
94.0,0,2,0,0,2207
95.0,0,2,0,0,2207
96.0,0,2,0,0,2207
97.0,0,2,0,0,2207
98.0,0,2,0,0,2207
99.0,0,2,0,0,2207
100.0,0,2,0,0,2207
