time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,9997,3,1,0
2.0,12,9988,12,1,0
3.0,28,9972,28,4,0
4.0,71,9929,71,12,0
5.0,246,9754,246,54,0
6.0,805,9195,805,182,0
7.0,2183,7817,2183,484,0
8.0,4502,5498,4502,991,0
9.0,6942,3058,6942,1533,0
10.0,8424,1575,8424,1862,0
11.0,9123,875,9123,2031,0
12.0,9414,575,9414,2105,0
13.0,9575,401,9575,2134,0
14.0,9636,305,9636,2157,0
15.0,9548,259,9548,2163,1
16.0,9142,234,9142,2172,1
17.0,8082,215,8082,2170,4
18.0,6277,200,6277,2169,12
19.0,4346,191,4346,2129,54
20.0,3066,189,3066,2002,182
21.0,2235,187,2235,1700,484
22.0,1504,185,1504,1193,991
23.0,817,185,817,651,1533
24.0,415,185,415,322,1862
25.0,207,185,207,153,2031
26.0,117,185,117,79,2105
27.0,70,185,70,50,2134
28.0,39,185,39,27,2157
29.0,25,185,25,20,2164
30.0,15,185,15,11,2173
31.0,12,185,12,10,2174
32.0,3,185,3,3,2181
33.0,1,185,1,1,2183
34.0,0,185,0,0,2184
35.0,0,185,0,0,2184
36.0,0,185,0,0,2184
37.0,0,185,0,0,2184
38.0,0,185,0,0,2184
39.0,0,185,0,0,2184
40.0,0,185,0,0,2184
41.0,0,185,0,0,2184
42.0,0,185,0,0,2184
43.0,0,185,0,0,2184
44.0,0,185,0,0,2184
45.0,0,185,0,0,2184
46.0,0,185,0,0,2184
47.0,0,185,0,0,2184
48.0,0,185,0,0,2184
49.0,0,185,0,0,2184
50.0,0,185,0,0,2184
51.0,0,185,0,0,2184
52.0,0,185,0,0,2184
53.0,0,185,0,0,2184
54.0,0,185,0,0,2184
55.0,0,185,0,0,2184
56.0,0,185,0,0,2184
57.0,0,185,0,0,2184
58.0,0,185,0,0,2184
59.0,0,185,0,0,2184
60.0,0,185,0,0,2184
61.0,0,185,0,0,2184
62.0,0,185,0,0,2184
63.0,0,185,0,0,2184
64.0,0,185,0,0,2184
65.0,0,185,0,0,2184
66.0,0,185,0,0,2184
67.0,0,185,0,0,2184
68.0,0,185,0,0,2184
69.0,0,185,0,0,2184
70.0,0,185,0,0,2184
71.0,0,185,0,0,2184
72.0,0,185,0,0,2184
73.0,0,185,0,0,2184
74.0,0,185,0,0,2184
75.0,0,185,0,0,2184
76.0,0,185,0,0,2184
77.0,0,185,0,0,2184
78.0,0,185,0,0,2184
79.0,0,185,0,0,2184
80.0,0,185,0,0,2184
81.0,0,185,0,0,2184
82.0,0,185,0,0,2184
83.0,0,185,0,0,2184
84.0,0,185,0,0,2184
85.0,0,185,0,0,2184
86.0,0,185,0,0,2184
87.0,0,185,0,0,2184
88.0,0,185,0,0,2184
89.0,0,185,0,0,2184
90.0,0,185,0,0,2184
91.0,0,185,0,0,2184
92.0,0,185,0,0,2184
93.0,0,185,0,0,2184
94.0,0,185,0,0,2184
95.0,0,185,0,0,2184
96.0,0,185,0,0,2184
97.0,0,185,0,0,2184
98.0,0,185,0,0,2184
99.0,0,185,0,0,2184
100.0,0,185,0,0,2184
