time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,4,9996,4,0,0
2.0,8,9992,8,0,0
3.0,31,9969,31,4,0
4.0,99,9901,99,19,0
5.0,302,9698,302,59,0
6.0,951,9049,951,177,0
7.0,2539,7461,2539,503,0
8.0,5295,4705,5295,1064,0
9.0,7920,2080,7920,1639,0
10.0,9332,667,9332,1977,0
11.0,9803,193,9803,2071,0
12.0,9928,64,9928,2098,0
13.0,9960,13,9960,2109,0
14.0,9915,5,9915,2110,0
15.0,9755,2,9755,2111,0
16.0,9225,1,9225,2111,0
17.0,7959,1,7959,2107,4
18.0,5749,1,5749,2092,19
19.0,3660,0,3660,2053,59
20.0,2467,0,2467,1935,177
21.0,1761,0,1761,1609,503
22.0,1098,0,1098,1048,1064
23.0,483,0,483,473,1639
24.0,138,0,138,135,1977
25.0,42,0,42,41,2071
26.0,14,0,14,14,2098
27.0,3,0,3,3,2109
28.0,2,0,2,2,2110
29.0,1,0,1,1,2111
30.0,1,0,1,1,2111
31.0,1,0,1,1,2111
32.0,1,0,1,1,2111
33.0,0,0,0,0,2112
34.0,0,0,0,0,2112
35.0,0,0,0,0,2112
36.0,0,0,0,0,2112
37.0,0,0,0,0,2112
38.0,0,0,0,0,2112
39.0,0,0,0,0,2112
40.0,0,0,0,0,2112
41.0,0,0,0,0,2112
42.0,0,0,0,0,2112
43.0,0,0,0,0,2112
44.0,0,0,0,0,2112
45.0,0,0,0,0,2112
46.0,0,0,0,0,2112
47.0,0,0,0,0,2112
48.0,0,0,0,0,2112
49.0,0,0,0,0,2112
50.0,0,0,0,0,2112
51.0,0,0,0,0,2112
52.0,0,0,0,0,2112
53.0,0,0,0,0,2112
54.0,0,0,0,0,2112
55.0,0,0,0,0,2112
56.0,0,0,0,0,2112
57.0,0,0,0,0,2112
58.0,0,0,0,0,2112
59.0,0,0,0,0,2112
60.0,0,0,0,0,2112
61.0,0,0,0,0,2112
62.0,0,0,0,0,2112
63.0,0,0,0,0,2112
64.0,0,0,0,0,2112
65.0,0,0,0,0,2112
66.0,0,0,0,0,2112
67.0,0,0,0,0,2112
68.0,0,0,0,0,2112
69.0,0,0,0,0,2112
70.0,0,0,0,0,2112
71.0,0,0,0,0,2112
72.0,0,0,0,0,2112
73.0,0,0,0,0,2112
74.0,0,0,0,0,2112
75.0,0,0,0,0,2112
76.0,0,0,0,0,2112
77.0,0,0,0,0,2112
78.0,0,0,0,0,2112
79.0,0,0,0,0,2112
80.0,0,0,0,0,2112
81.0,0,0,0,0,2112
82.0,0,0,0,0,2112
83.0,0,0,0,0,2112
84.0,0,0,0,0,2112
85.0,0,0,0,0,2112
86.0,0,0,0,0,2112
87.0,0,0,0,0,2112
88.0,0,0,0,0,2112
89.0,0,0,0,0,2112
90.0,0,0,0,0,2112
91.0,0,0,0,0,2112
92.0,0,0,0,0,2112
93.0,0,0,0,0,2112
94.0,0,0,0,0,2112
95.0,0,0,0,0,2112
96.0,0,0,0,0,2112
97.0,0,0,0,0,2112
98.0,0,0,0,0,2112
99.0,0,0,0,0,2112
100.0,0,0,0,0,2112
