time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3,1,9999,1,1,0
4,1,9999,1,1,0
5.0,4,9996,4,1,0
6.0,7,9993,7,1,0
7.0,12,9988,12,3,0
8.0,18,9982,18,5,0
9.0,25,9975,25,8,0
10.0,47,9953,47,14,0
11.0,76,9924,76,21,0
12.0,124,9876,124,29,0
13.0,214,9786,214,46,0
14.0,382,9617,382,76,1
15.0,656,9340,656,131,1
16.0,1054,8939,1054,225,1
17.0,1755,8235,1755,365,1
18.0,2683,7303,2683,575,1
19.0,3869,6113,3869,849,1
20.0,5211,4755,5211,1172,1
21.0,6477,3465,6477,1455,3
22.0,7410,2490,7410,1676,5
23.0,8021,1803,8021,1827,8
24.0,8314,1366,8314,1909,14
25.0,8408,1043,8408,1963,21
26.0,8324,812,8324,2004,29
27.0,7887,668,7887,2022,46
28.0,7226,576,7226,2016,77
29.0,6329,502,6329,1984,132
30.0,5253,449,5253,1900,226
31.0,4144,413,4144,1770,366
32.0,3215,380,3215,1568,576
33.0,2424,364,2424,1295,850
34.0,1765,351,1765,975,1173
35.0,1226,343,1226,691,1458
36.0,823,341,823,470,1681
37.0,563,338,563,316,1835
38.0,410,336,410,229,1923
39.0,302,332,302,168,1984
40.0,213,329,213,120,2033
41.0,153,328,153,85,2068
42.0,103,328,103,60,2093
43.0,65,328,65,37,2116
44.0,45,328,45,27,2126
45.0,28,328,28,17,2136
46.0,20,328,20,9,2144
47.0,16,328,16,8,2145
48.0,12,328,12,5,2148
49.0,7,328,7,4,2149
50.0,3,328,3,2,2151
51.0,2,328,2,2,2151
52.0,1,328,1,1,2152
53.0,1,328,1,1,2152
54.0,0,328,0,0,2153
55.0,0,328,0,0,2153
56.0,0,328,0,0,2153
57.0,0,328,0,0,2153
58.0,0,328,0,0,2153
59.0,0,328,0,0,2153
60.0,0,328,0,0,2153
61.0,0,328,0,0,2153
62.0,0,328,0,0,2153
63.0,0,328,0,0,2153
64.0,0,328,0,0,2153
65.0,0,328,0,0,2153
66.0,0,328,0,0,2153
67.0,0,328,0,0,2153
68.0,0,328,0,0,2153
69.0,0,328,0,0,2153
70.0,0,328,0,0,2153
71.0,0,328,0,0,2153
72.0,0,328,0,0,2153
73.0,0,328,0,0,2153
74.0,0,328,0,0,2153
75.0,0,328,0,0,2153
76.0,0,328,0,0,2153
77.0,0,328,0,0,2153
78.0,0,328,0,0,2153
79.0,0,328,0,0,2153
80.0,0,328,0,0,2153
81.0,0,328,0,0,2153
82.0,0,328,0,0,2153
83.0,0,328,0,0,2153
84.0,0,328,0,0,2153
85.0,0,328,0,0,2153
86.0,0,328,0,0,2153
87.0,0,328,0,0,2153
88.0,0,328,0,0,2153
89.0,0,328,0,0,2153
90.0,0,328,0,0,2153
91.0,0,328,0,0,2153
92.0,0,328,0,0,2153
93.0,0,328,0,0,2153
94.0,0,328,0,0,2153
95.0,0,328,0,0,2153
96.0,0,328,0,0,2153
97.0,0,328,0,0,2153
98.0,0,328,0,0,2153
99.0,0,328,0,0,2153
100.0,0,328,0,0,2153
