time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,5,9995,5,1,0
3.0,10,9990,10,1,0
4.0,14,9986,14,2,0
5.0,19,9981,19,3,0
6.0,36,9964,36,5,0
7.0,73,9927,73,13,0
8.0,119,9881,119,23,0
9.0,222,9778,222,39,0
10.0,375,9624,375,73,0
11.0,649,9349,649,131,0
12.0,1085,8911,1085,226,0
13.0,1743,8248,1743,373,0
14.0,2659,7329,2659,584,0
15.0,3863,6121,3863,839,0
16.0,5189,4779,5189,1118,1
17.0,6325,3614,6325,1380,1
18.0,7288,2614,7288,1605,2
19.0,7871,1943,7871,1754,3
20.0,8265,1427,8265,1857,5
21.0,8412,1055,8412,1938,13
22.0,8282,832,8282,1970,23
23.0,7901,681,7901,1990,39
24.0,7251,589,7251,1972,73
25.0,6323,506,6323,1933,131
26.0,5218,454,5218,1851,226
27.0,4197,425,4197,1712,373
28.0,3234,403,3234,1503,584
29.0,2476,385,2476,1251,839
30.0,1799,371,1799,973,1119
31.0,1261,364,1261,712,1381
32.0,858,360,858,487,1607
33.0,600,353,600,341,1757
34.0,420,352,420,236,1862
35.0,269,350,269,147,1951
36.0,188,350,188,105,1993
37.0,132,349,132,69,2029
38.0,96,349,96,53,2045
39.0,62,349,62,34,2064
40.0,37,349,37,21,2077
41.0,24,348,24,14,2085
42.0,19,348,19,12,2087
43.0,13,348,13,9,2090
44.0,10,348,10,7,2092
45.0,7,348,7,6,2093
46.0,6,348,6,5,2094
47.0,1,348,1,1,2098
48.0,1,348,1,1,2098
49.0,1,348,1,1,2098
50.0,1,348,1,1,2098
51.0,1,348,1,1,2098
52.0,1,348,1,1,2098
53.0,1,348,1,1,2098
54.0,1,348,1,1,2098
55.0,0,348,0,0,2099
56.0,0,348,0,0,2099
57.0,0,348,0,0,2099
58.0,0,348,0,0,2099
59.0,0,348,0,0,2099
60.0,0,348,0,0,2099
61.0,0,348,0,0,2099
62.0,0,348,0,0,2099
63.0,0,348,0,0,2099
64.0,0,348,0,0,2099
65.0,0,348,0,0,2099
66.0,0,348,0,0,2099
67.0,0,348,0,0,2099
68.0,0,348,0,0,2099
69.0,0,348,0,0,2099
70.0,0,348,0,0,2099
71.0,0,348,0,0,2099
72.0,0,348,0,0,2099
73.0,0,348,0,0,2099
74.0,0,348,0,0,2099
75.0,0,348,0,0,2099
76.0,0,348,0,0,2099
77.0,0,348,0,0,2099
78.0,0,348,0,0,2099
79.0,0,348,0,0,2099
80.0,0,348,0,0,2099
81.0,0,348,0,0,2099
82.0,0,348,0,0,2099
83.0,0,348,0,0,2099
84.0,0,348,0,0,2099
85.0,0,348,0,0,2099
86.0,0,348,0,0,2099
87.0,0,348,0,0,2099
88.0,0,348,0,0,2099
89.0,0,348,0,0,2099
90.0,0,348,0,0,2099
91.0,0,348,0,0,2099
92.0,0,348,0,0,2099
93.0,0,348,0,0,2099
94.0,0,348,0,0,2099
95.0,0,348,0,0,2099
96.0,0,348,0,0,2099
97.0,0,348,0,0,2099
98.0,0,348,0,0,2099
99.0,0,348,0,0,2099
100.0,0,348,0,0,2099
