time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3.0,2,9998,2,1,0
4.0,2,9998,2,1,0
5.0,2,9998,2,1,0
6.0,3,9997,3,1,0
7.0,3,9997,3,1,0
8.0,4,9996,4,1,0
9.0,6,9994,6,1,0
10.0,7,9993,7,2,0
11.0,7,9993,7,2,0
12.0,7,9993,7,2,0
13.0,6,9993,6,2,0
14.0,5,9993,5,1,1
15.0,5,9993,5,1,1
16.0,4,9993,4,1,1
17.0,5,9992,5,1,1
18.0,4,9992,4,1,1
19.0,3,9991,3,1,1
20.0,4,9990,4,1,1
21.0,5,9989,5,1,1
22.0,6,9988,6,1,1
23.0,8,9986,8,1,1
24.0,10,9983,10,0,2
25.0,10,9983,10,0,2
26.0,11,9982,11,1,2
27.0,11,9981,11,1,2
28.0,13,9979,13,1,2
29.0,16,9975,16,3,2
30.0,19,9971,19,4,2
31.0,20,9969,20,4,2
32.0,22,9966,22,4,2
33.0,28,9958,28,5,2
34.0,29,9954,29,6,2
35.0,34,9949,34,8,2
36.0,42,9941,42,10,2
37.0,52,9930,52,11,2
38.0,60,9920,60,12,2
39.0,68,9910,68,15,2
40.0,73,9901,73,15,3
41.0,90,9882,90,18,3
42.0,97,9872,97,19,3
43.0,101,9859,101,18,5
44.0,119,9837,119,24,6
45.0,142,9811,142,34,6
46.0,155,9792,155,39,6
47.0,173,9763,173,43,7
48.0,200,9726,200,51,8
49.0,232,9685,232,51,10
50.0,273,9634,273,59,12
51.0,305,9585,305,69,13
52.0,347,9533,347,84,14
53.0,396,9469,396,91,17
54.0,442,9407,442,107,18
55.0,504,9326,504,121,21
56.0,579,9236,579,138,22
57.0,665,9125,665,164,23
58.0,749,9006,749,180,30
59.0,831,8875,831,197,40
60.0,952,8708,952,230,45
61.0,1072,8545,1072,262,50
62.0,1219,8353,1219,292,59
63.0,1375,8141,1375,336,61
64.0,1562,7899,1562,392,71
65.0,1756,7630,1756,431,82
66.0,1937,7361,1937,466,98
67.0,2128,7076,2128,516,108
68.0,2335,6756,2335,575,125
69.0,2542,6428,2542,622,142
70.0,2712,6111,2712,683,160
71.0,2930,5740,2930,736,187
72.0,3096,5398,3096,790,210
73.0,3241,5060,3241,829,237
74.0,3379,4708,3379,879,275
75.0,3473,4358,3473,915,312
76.0,3563,4011,3563,950,351
77.0,3635,3668,3635,978,397
78.0,3686,3307,3686,993,463
79.0,3658,3021,3658,1013,513
80.0,3632,2758,3632,1020,564
81.0,3563,2476,3563,1018,624
82.0,3486,2212,3486,995,700
83.0,3372,1990,3372,980,764
84.0,3201,1818,3201,946,843
85.0,3018,1644,3018,897,923
86.0,2818,1494,2818,848,1000
87.0,2615,1362,2615,812,1066
88.0,2353,1256,2353,752,1154
89.0,2176,1144,2176,709,1227
90.0,1995,1046,1995,652,1301
91.0,1786,957,1786,599,1375
92.0,1560,891,1560,531,1456
93.0,1410,798,1410,482,1526
94.0,1268,755,1268,430,1584
95.0,1107,715,1107,380,1642
96.0,971,676,971,337,1695
97.0,865,631,865,294,1744
98.0,773,600,773,253,1789
99.0,700,560,700,230,1820
100.0,615,536,615,210,1848
