time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,2,0
2.0,17,9983,17,7,0
3.0,85,9915,85,21,0
4.0,594,9406,594,122,0
5.0,3048,6952,3048,638,0
6.0,7651,2349,7651,1606,0
7.0,9579,421,9579,2057,0
8.0,9947,53,9947,2127,0
9.0,9992,8,9992,2132,0
10.0,10000,0,10000,2135,0
11.0,9997,0,9997,2135,0
12.0,9990,0,9990,2135,0
13.0,9936,0,9936,2135,0
14.0,9527,0,9527,2134,1
15.0,7588,0,7588,2133,2
16.0,3948,0,3948,2128,7
17.0,2457,0,2457,2114,21
18.0,2058,0,2058,2013,122
19.0,1502,0,1502,1497,638
20.0,529,0,529,529,1606
21.0,78,0,78,78,2057
22.0,8,0,8,8,2127
23.0,3,0,3,3,2132
24.0,0,0,0,0,2135
25.0,0,0,0,0,2135
26.0,0,0,0,0,2135
27.0,0,0,0,0,2135
28.0,0,0,0,0,2135
29.0,0,0,0,0,2135
30.0,0,0,0,0,2135
31.0,0,0,0,0,2135
32.0,0,0,0,0,2135
33.0,0,0,0,0,2135
34.0,0,0,0,0,2135
35.0,0,0,0,0,2135
36.0,0,0,0,0,2135
37.0,0,0,0,0,2135
38.0,0,0,0,0,2135
39.0,0,0,0,0,2135
40.0,0,0,0,0,2135
41.0,0,0,0,0,2135
42.0,0,0,0,0,2135
43.0,0,0,0,0,2135
44.0,0,0,0,0,2135
45.0,0,0,0,0,2135
46.0,0,0,0,0,2135
47.0,0,0,0,0,2135
48.0,0,0,0,0,2135
49.0,0,0,0,0,2135
50.0,0,0,0,0,2135
51.0,0,0,0,0,2135
52.0,0,0,0,0,2135
53.0,0,0,0,0,2135
54.0,0,0,0,0,2135
55.0,0,0,0,0,2135
56.0,0,0,0,0,2135
57.0,0,0,0,0,2135
58.0,0,0,0,0,2135
59.0,0,0,0,0,2135
60.0,0,0,0,0,2135
61.0,0,0,0,0,2135
62.0,0,0,0,0,2135
63.0,0,0,0,0,2135
64.0,0,0,0,0,2135
65.0,0,0,0,0,2135
66.0,0,0,0,0,2135
67.0,0,0,0,0,2135
68.0,0,0,0,0,2135
69.0,0,0,0,0,2135
70.0,0,0,0,0,2135
71.0,0,0,0,0,2135
72.0,0,0,0,0,2135
73.0,0,0,0,0,2135
74.0,0,0,0,0,2135
75.0,0,0,0,0,2135
76.0,0,0,0,0,2135
77.0,0,0,0,0,2135
78.0,0,0,0,0,2135
79.0,0,0,0,0,2135
80.0,0,0,0,0,2135
81.0,0,0,0,0,2135
82.0,0,0,0,0,2135
83.0,0,0,0,0,2135
84.0,0,0,0,0,2135
85.0,0,0,0,0,2135
86.0,0,0,0,0,2135
87.0,0,0,0,0,2135
88.0,0,0,0,0,2135
89.0,0,0,0,0,2135
90.0,0,0,0,0,2135
91.0,0,0,0,0,2135
92.0,0,0,0,0,2135
93.0,0,0,0,0,2135
94.0,0,0,0,0,2135
95.0,0,0,0,0,2135
96.0,0,0,0,0,2135
97.0,0,0,0,0,2135
98.0,0,0,0,0,2135
99.0,0,0,0,0,2135
100.0,0,0,0,0,2135
