time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,12,9988,12,3,0
2.0,73,9927,73,16,0
3.0,595,9405,595,136,0
4.0,3142,6858,3142,679,0
5.0,7665,2335,7665,1652,0
6.0,9628,372,9628,2062,0
7.0,9949,51,9949,2129,0
8.0,9994,6,9994,2140,0
9.0,9998,2,9998,2141,0
10.0,9999,0,9999,2142,0
11.0,9991,0,9991,2142,0
12.0,9943,0,9943,2142,0
13.0,9541,0,9541,2142,0
14.0,7537,0,7537,2142,0
15.0,3984,0,3984,2139,3
16.0,2418,0,2418,2126,16
17.0,2044,0,2044,2006,136
18.0,1467,0,1467,1463,679
19.0,491,0,491,490,1652
20.0,80,0,80,80,2062
21.0,13,0,13,13,2129
22.0,2,0,2,2,2140
23.0,1,0,1,1,2141
24.0,0,0,0,0,2142
25.0,0,0,0,0,2142
26.0,0,0,0,0,2142
27.0,0,0,0,0,2142
28.0,0,0,0,0,2142
29.0,0,0,0,0,2142
30.0,0,0,0,0,2142
31.0,0,0,0,0,2142
32.0,0,0,0,0,2142
33.0,0,0,0,0,2142
34.0,0,0,0,0,2142
35.0,0,0,0,0,2142
36.0,0,0,0,0,2142
37.0,0,0,0,0,2142
38.0,0,0,0,0,2142
39.0,0,0,0,0,2142
40.0,0,0,0,0,2142
41.0,0,0,0,0,2142
42.0,0,0,0,0,2142
43.0,0,0,0,0,2142
44.0,0,0,0,0,2142
45.0,0,0,0,0,2142
46.0,0,0,0,0,2142
47.0,0,0,0,0,2142
48.0,0,0,0,0,2142
49.0,0,0,0,0,2142
50.0,0,0,0,0,2142
51.0,0,0,0,0,2142
52.0,0,0,0,0,2142
53.0,0,0,0,0,2142
54.0,0,0,0,0,2142
55.0,0,0,0,0,2142
56.0,0,0,0,0,2142
57.0,0,0,0,0,2142
58.0,0,0,0,0,2142
59.0,0,0,0,0,2142
60.0,0,0,0,0,2142
61.0,0,0,0,0,2142
62.0,0,0,0,0,2142
63.0,0,0,0,0,2142
64.0,0,0,0,0,2142
65.0,0,0,0,0,2142
66.0,0,0,0,0,2142
67.0,0,0,0,0,2142
68.0,0,0,0,0,2142
69.0,0,0,0,0,2142
70.0,0,0,0,0,2142
71.0,0,0,0,0,2142
72.0,0,0,0,0,2142
73.0,0,0,0,0,2142
74.0,0,0,0,0,2142
75.0,0,0,0,0,2142
76.0,0,0,0,0,2142
77.0,0,0,0,0,2142
78.0,0,0,0,0,2142
79.0,0,0,0,0,2142
80.0,0,0,0,0,2142
81.0,0,0,0,0,2142
82.0,0,0,0,0,2142
83.0,0,0,0,0,2142
84.0,0,0,0,0,2142
85.0,0,0,0,0,2142
86.0,0,0,0,0,2142
87.0,0,0,0,0,2142
88.0,0,0,0,0,2142
89.0,0,0,0,0,2142
90.0,0,0,0,0,2142
91.0,0,0,0,0,2142
92.0,0,0,0,0,2142
93.0,0,0,0,0,2142
94.0,0,0,0,0,2142
95.0,0,0,0,0,2142
96.0,0,0,0,0,2142
97.0,0,0,0,0,2142
98.0,0,0,0,0,2142
99.0,0,0,0,0,2142
100.0,0,0,0,0,2142
