time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,1999,1,0,0
2,1,1999,1,0,0
3.0,3,1997,3,0,0
4.0,3,1997,3,0,0
5.0,6,1994,6,0,0
6.0,7,1993,7,1,0
7.0,8,1992,8,1,0
8.0,10,1990,10,1,0
9.0,11,1989,11,1,0
10.0,13,1986,13,1,0
11.0,14,1985,14,1,0
12.0,14,1985,14,1,0
13.0,13,1984,13,1,0
14.0,14,1983,14,2,0
15.0,12,1982,12,3,0
16.0,16,1978,16,5,0
17.0,19,1974,19,7,0
18.0,19,1972,19,8,0
19.0,19,1971,19,9,0
20.0,18,1968,18,9,1
21.0,19,1966,19,9,1
22.0,23,1962,23,10,1
23.0,32,1952,32,14,1
24.0,42,1942,42,17,1
25.0,52,1932,52,22,1
26.0,67,1915,67,25,1
27.0,77,1903,77,28,1
28.0,98,1880,98,31,2
29.0,121,1856,121,35,3
30.0,145,1828,145,41,5
31.0,183,1786,183,44,7
32.0,207,1758,207,49,8
33.0,252,1706,252,57,9
34.0,302,1648,302,67,10
35.0,357,1588,357,78,10
36.0,421,1509,421,92,11
37.0,470,1447,470,100,15
38.0,534,1361,534,116,18
39.0,615,1256,615,125,23
40.0,693,1155,693,151,26
41.0,759,1049,759,166,29
42.0,838,944,838,182,33
43.0,880,854,880,202,38
44.0,930,749,930,218,46
45.0,955,670,955,228,51
46.0,964,591,964,240,57
47.0,977,519,977,249,66
48.0,982,436,982,253,77
49.0,927,389,927,256,88
50.0,896,333,896,251,103
51.0,837,292,837,249,115
52.0,770,255,770,235,134
53.0,719,227,719,226,148
54.0,636,200,636,199,177
55.0,571,183,571,184,195
56.0,506,167,506,165,215
57.0,447,147,447,143,240
58.0,362,140,362,122,264
59.0,322,132,322,108,279
60.0,270,120,270,94,297
61.0,230,111,230,78,315
62.0,186,108,186,63,330
63.0,157,100,157,51,344
64.0,123,99,123,41,354
65.0,104,94,104,31,364
66.0,85,93,85,26,369
67.0,64,92,64,21,374
68.0,61,89,61,19,376
69.0,53,87,53,17,379
70.0,44,87,44,16,380
71.0,37,84,37,13,383
72.0,31,84,31,10,386
73.0,25,83,25,9,387
74.0,20,83,20,5,391
75.0,13,83,13,3,393
76.0,13,82,13,4,393
77.0,10,82,10,2,395
78.0,7,82,7,2,395
79.0,6,82,6,2,395
80.0,6,82,6,2,395
81.0,3,82,3,2,395
82.0,3,82,3,2,395
83.0,1,82,1,1,396
84.0,1,82,1,1,396
85.0,1,82,1,1,396
86.0,1,82,1,1,396
87.0,1,82,1,1,396
88.0,1,82,1,1,396
89.0,1,82,1,1,396
90.0,0,82,0,0,397
91.0,0,82,0,0,397
92.0,0,82,0,0,397
93.0,0,82,0,0,397
94.0,0,82,0,0,397
95.0,0,82,0,0,397
96.0,0,82,0,0,397
97.0,0,82,0,0,397
98.0,0,82,0,0,397
99.0,0,82,0,0,397
100.0,0,82,0,0,397
