time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3,1,9999,1,1,0
4,1,9999,1,1,0
5,1,9999,1,1,0
6,1,9999,1,1,0
7.0,2,9998,2,1,0
8.0,2,9998,2,1,0
9.0,2,9998,2,1,0
10.0,2,9998,2,1,0
11.0,3,9997,3,1,0
12.0,3,9997,3,1,0
13.0,3,9997,3,1,0
14.0,2,9997,2,0,1
15.0,2,9997,2,0,1
16.0,2,9997,2,0,1
17.0,1,9997,1,0,1
18.0,2,9996,2,0,1
19.0,2,9996,2,0,1
20.0,2,9996,2,0,1
21.0,1,9996,1,0,1
22.0,1,9996,1,0,1
23.0,2,9995,2,1,1
24.0,3,9994,3,2,1
25.0,4,9993,4,2,1
26.0,7,9990,7,4,1
27.0,7,9990,7,4,1
28.0,6,9990,6,4,1
29.0,8,9988,8,4,1
30.0,10,9986,10,4,1
31.0,10,9986,10,4,1
32.0,13,9983,13,4,1
33.0,13,9983,13,4,1
34.0,15,9981,15,5,1
35.0,15,9980,15,5,1
36.0,16,9978,16,5,1
37.0,16,9977,16,4,2
38.0,16,9976,16,3,3
39.0,15,9975,15,3,3
40.0,11,9975,11,1,5
41.0,12,9974,12,1,5
42.0,10,9973,10,1,5
43.0,12,9971,12,1,5
44.0,12,9970,12,1,5
45.0,12,9969,12,1,5
46.0,10,9969,10,1,5
47.0,11,9967,11,1,5
48.0,10,9966,10,0,6
49.0,11,9964,11,1,6
50.0,14,9961,14,1,6
51.0,15,9959,15,2,6
52.0,15,9958,15,2,6
53.0,14,9957,14,2,6
54.0,18,9952,18,4,6
55.0,23,9946,23,5,6
56.0,28,9941,28,6,6
57.0,32,9935,32,7,6
58.0,44,9922,44,12,6
59.0,49,9916,49,14,6
60.0,56,9906,56,18,6
61.0,72,9889,72,21,6
62.0,83,9877,83,26,6
63.0,96,9862,96,30,7
64.0,115,9840,115,32,7
65.0,140,9809,140,36,8
66.0,172,9773,172,44,8
67.0,205,9735,205,52,8
68.0,234,9696,234,60,10
69.0,272,9653,272,69,11
70.0,327,9591,327,82,12
71.0,386,9517,386,95,13
72.0,444,9447,444,108,18
73.0,528,9351,528,122,20
74.0,583,9272,583,136,24
75.0,650,9176,650,155,27
76.0,697,9096,697,160,32
77.0,758,9000,758,174,37
78.0,825,8902,825,191,39
79.0,895,8794,895,207,44
80.0,954,8679,954,228,52
81.0,986,8579,986,248,60
82.0,1033,8470,1033,256,70
83.0,1053,8360,1053,271,80
84.0,1092,8246,1092,278,94
85.0,1114,8136,1114,293,108
86.0,1137,8025,1137,294,126
87.0,1132,7937,1132,301,142
88.0,1143,7829,1143,314,160
89.0,1114,7749,1114,308,182
90.0,1101,7666,1101,310,192
91.0,1089,7587,1089,308,211
92.0,1061,7505,1061,305,230
93.0,1015,7445,1015,300,251
94.0,959,7379,959,292,280
95.0,909,7320,909,279,308
96.0,858,7261,858,268,326
97.0,831,7198,831,250,351
98.0,800,7131,800,236,372
99.0,764,7074,764,220,401
100.0,724,7024,724,208,420
