time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,2,9998,2,0,0
3.0,3,9997,3,0,0
4.0,3,9997,3,0,0
5.0,8,9992,8,0,0
6.0,18,9982,18,0,0
7.0,28,9972,28,0,0
8.0,42,9958,42,3,0
9.0,78,9922,78,12,0
10.0,127,9872,127,17,0
11.0,226,9773,226,40,0
12.0,389,9609,389,84,0
13.0,684,9313,684,146,0
14.0,1112,8885,1112,237,0
15.0,1829,8163,1829,388,0
16.0,2849,7133,2849,605,0
17.0,4173,5799,4173,883,0
18.0,5650,4311,5650,1202,0
19.0,6992,2942,6992,1509,0
20.0,8034,1855,8034,1744,0
21.0,8686,1127,8686,1918,0
22.0,9091,599,9091,2047,3
23.0,9142,305,9142,2093,12
24.0,8943,162,8943,2121,17
25.0,8420,91,8420,2109,40
26.0,7598,56,7598,2073,84
27.0,6503,33,6503,2015,146
28.0,5248,28,5248,1924,237
29.0,4044,19,4044,1774,388
30.0,2981,13,2981,1558,605
31.0,2150,12,2150,1281,883
32.0,1436,11,1436,963,1202
33.0,891,10,891,656,1509
34.0,546,10,546,421,1744
35.0,312,10,312,247,1918
36.0,154,9,154,115,2050
37.0,81,8,81,60,2105
38.0,43,8,43,27,2138
39.0,24,8,24,16,2149
40.0,11,8,11,8,2157
41.0,7,8,7,4,2161
42.0,7,8,7,4,2161
43.0,5,8,5,3,2162
44.0,4,8,4,2,2163
45.0,3,8,3,1,2164
46.0,1,8,1,0,2165
47.0,0,8,0,0,2165
48.0,0,8,0,0,2165
49.0,0,8,0,0,2165
50.0,0,8,0,0,2165
51.0,0,8,0,0,2165
52.0,0,8,0,0,2165
53.0,0,8,0,0,2165
54.0,0,8,0,0,2165
55.0,0,8,0,0,2165
56.0,0,8,0,0,2165
57.0,0,8,0,0,2165
58.0,0,8,0,0,2165
59.0,0,8,0,0,2165
60.0,0,8,0,0,2165
61.0,0,8,0,0,2165
62.0,0,8,0,0,2165
63.0,0,8,0,0,2165
64.0,0,8,0,0,2165
65.0,0,8,0,0,2165
66.0,0,8,0,0,2165
67.0,0,8,0,0,2165
68.0,0,8,0,0,2165
69.0,0,8,0,0,2165
70.0,0,8,0,0,2165
71.0,0,8,0,0,2165
72.0,0,8,0,0,2165
73.0,0,8,0,0,2165
74.0,0,8,0,0,2165
75.0,0,8,0,0,2165
76.0,0,8,0,0,2165
77.0,0,8,0,0,2165
78.0,0,8,0,0,2165
79.0,0,8,0,0,2165
80.0,0,8,0,0,2165
81.0,0,8,0,0,2165
82.0,0,8,0,0,2165
83.0,0,8,0,0,2165
84.0,0,8,0,0,2165
85.0,0,8,0,0,2165
86.0,0,8,0,0,2165
87.0,0,8,0,0,2165
88.0,0,8,0,0,2165
89.0,0,8,0,0,2165
90.0,0,8,0,0,2165
91.0,0,8,0,0,2165
92.0,0,8,0,0,2165
93.0,0,8,0,0,2165
94.0,0,8,0,0,2165
95.0,0,8,0,0,2165
96.0,0,8,0,0,2165
97.0,0,8,0,0,2165
98.0,0,8,0,0,2165
99.0,0,8,0,0,2165
100.0,0,8,0,0,2165
