time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,7,9993,7,3,0
2.0,19,9981,19,7,0
3.0,38,9962,38,11,0
4.0,98,9902,98,26,0
5.0,236,9764,236,52,0
6.0,515,9485,515,112,0
7.0,1121,8879,1121,251,0
8.0,2259,7741,2259,496,0
9.0,4180,5820,4180,905,0
10.0,6359,3640,6359,1378,0
11.0,8152,1844,8152,1758,0
12.0,9177,811,9177,1991,0
13.0,9652,321,9652,2093,0
14.0,9784,144,9784,2134,0
15.0,9749,64,9749,2150,3
16.0,9564,26,9564,2155,7
17.0,9108,11,9108,2156,11
18.0,8203,8,8203,2141,26
19.0,6670,3,6670,2116,52
20.0,4904,2,4904,2056,112
21.0,3350,1,3350,1917,251
22.0,2306,0,2306,1672,496
23.0,1509,0,1509,1263,905
24.0,900,0,900,790,1378
25.0,459,0,459,410,1758
26.0,197,0,197,177,1991
27.0,85,0,85,75,2093
28.0,41,0,41,34,2134
29.0,18,0,18,15,2153
30.0,8,0,8,6,2162
31.0,2,0,2,1,2167
32.0,1,0,1,1,2167
33.0,0,0,0,0,2168
34.0,0,0,0,0,2168
35.0,0,0,0,0,2168
36.0,0,0,0,0,2168
37.0,0,0,0,0,2168
38.0,0,0,0,0,2168
39.0,0,0,0,0,2168
40.0,0,0,0,0,2168
41.0,0,0,0,0,2168
42.0,0,0,0,0,2168
43.0,0,0,0,0,2168
44.0,0,0,0,0,2168
45.0,0,0,0,0,2168
46.0,0,0,0,0,2168
47.0,0,0,0,0,2168
48.0,0,0,0,0,2168
49.0,0,0,0,0,2168
50.0,0,0,0,0,2168
51.0,0,0,0,0,2168
52.0,0,0,0,0,2168
53.0,0,0,0,0,2168
54.0,0,0,0,0,2168
55.0,0,0,0,0,2168
56.0,0,0,0,0,2168
57.0,0,0,0,0,2168
58.0,0,0,0,0,2168
59.0,0,0,0,0,2168
60.0,0,0,0,0,2168
61.0,0,0,0,0,2168
62.0,0,0,0,0,2168
63.0,0,0,0,0,2168
64.0,0,0,0,0,2168
65.0,0,0,0,0,2168
66.0,0,0,0,0,2168
67.0,0,0,0,0,2168
68.0,0,0,0,0,2168
69.0,0,0,0,0,2168
70.0,0,0,0,0,2168
71.0,0,0,0,0,2168
72.0,0,0,0,0,2168
73.0,0,0,0,0,2168
74.0,0,0,0,0,2168
75.0,0,0,0,0,2168
76.0,0,0,0,0,2168
77.0,0,0,0,0,2168
78.0,0,0,0,0,2168
79.0,0,0,0,0,2168
80.0,0,0,0,0,2168
81.0,0,0,0,0,2168
82.0,0,0,0,0,2168
83.0,0,0,0,0,2168
84.0,0,0,0,0,2168
85.0,0,0,0,0,2168
86.0,0,0,0,0,2168
87.0,0,0,0,0,2168
88.0,0,0,0,0,2168
89.0,0,0,0,0,2168
90.0,0,0,0,0,2168
91.0,0,0,0,0,2168
92.0,0,0,0,0,2168
93.0,0,0,0,0,2168
94.0,0,0,0,0,2168
95.0,0,0,0,0,2168
96.0,0,0,0,0,2168
97.0,0,0,0,0,2168
98.0,0,0,0,0,2168
99.0,0,0,0,0,2168
100.0,0,0,0,0,2168
