time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,3,9997,3,0,0
3.0,3,9997,3,0,0
4.0,3,9997,3,0,0
5.0,3,9997,3,0,0
6.0,3,9997,3,0,0
7.0,7,9993,7,0,0
8.0,12,9988,12,1,0
9.0,16,9984,16,2,0
10.0,16,9983,16,2,0
11.0,20,9978,20,4,0
12.0,30,9967,30,5,0
13.0,37,9960,37,7,0
14.0,49,9948,49,12,0
15.0,71,9926,71,17,0
16.0,91,9906,91,19,0
17.0,115,9878,115,26,0
18.0,142,9847,142,40,0
19.0,184,9802,184,54,0
20.0,235,9750,235,63,0
21.0,307,9675,307,85,0
22.0,387,9584,387,98,1
23.0,493,9472,493,121,2
24.0,642,9316,642,162,2
25.0,837,9102,837,202,4
26.0,1064,8856,1064,245,5
27.0,1384,8513,1384,326,7
28.0,1718,8157,1718,396,12
29.0,2147,7692,2147,504,17
30.0,2576,7218,2576,624,19
31.0,3125,6609,3125,735,26
32.0,3671,5972,3671,867,40
33.0,4275,5266,4275,986,54
34.0,4869,4548,4869,1142,63
35.0,5368,3855,5368,1261,85
36.0,5804,3203,5804,1405,99
37.0,6038,2685,6038,1493,123
38.0,6193,2208,6193,1565,164
39.0,6229,1778,6229,1628,206
40.0,6164,1447,6164,1646,250
41.0,5835,1202,5835,1614,333
42.0,5472,999,5472,1583,408
43.0,4944,841,4944,1505,521
44.0,4394,716,4394,1422,643
45.0,3841,599,3841,1330,761
46.0,3274,526,3274,1194,907
47.0,2798,463,2798,1075,1040
48.0,2313,419,2313,923,1205
49.0,1880,386,1880,788,1346
50.0,1480,359,1480,638,1504
51.0,1206,327,1206,531,1616
52.0,948,313,948,420,1729
53.0,735,298,735,317,1834
54.0,599,286,599,255,1896
55.0,461,282,461,205,1947
56.0,358,278,358,161,1991
57.0,278,274,278,126,2026
58.0,212,270,212,87,2065
59.0,164,265,164,62,2091
60.0,136,264,136,52,2101
61.0,99,260,99,39,2115
62.0,74,260,74,26,2128
63.0,55,260,55,20,2134
64.0,36,259,36,13,2142
65.0,28,259,28,8,2147
66.0,22,259,22,6,2149
67.0,17,258,17,4,2151
68.0,13,258,13,4,2151
69.0,8,258,8,3,2152
70.0,8,257,8,3,2152
71.0,5,257,5,3,2152
72.0,5,257,5,3,2152
73.0,4,257,4,2,2153
74.0,4,257,4,2,2153
75.0,3,257,3,1,2154
76.0,3,257,3,1,2154
77.0,2,257,2,1,2154
78.0,1,257,1,0,2155
79.0,1,257,1,0,2155
80.0,0,257,0,0,2155
81.0,0,257,0,0,2155
82.0,0,257,0,0,2155
83.0,0,257,0,0,2155
84.0,0,257,0,0,2155
85.0,0,257,0,0,2155
86.0,0,257,0,0,2155
87.0,0,257,0,0,2155
88.0,0,257,0,0,2155
89.0,0,257,0,0,2155
90.0,0,257,0,0,2155
91.0,0,257,0,0,2155
92.0,0,257,0,0,2155
93.0,0,257,0,0,2155
94.0,0,257,0,0,2155
95.0,0,257,0,0,2155
96.0,0,257,0,0,2155
97.0,0,257,0,0,2155
98.0,0,257,0,0,2155
99.0,0,257,0,0,2155
100.0,0,257,0,0,2155
