time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,0,0
4.0,3,9997,3,0,0
5.0,3,9997,3,0,0
6.0,6,9994,6,1,0
7.0,6,9994,6,1,0
8.0,10,9990,10,1,0
9.0,17,9983,17,1,0
10.0,19,9980,19,1,0
11.0,25,9974,25,2,0
12.0,34,9965,34,4,0
13.0,47,9951,47,10,0
14.0,68,9929,68,15,0
15.0,91,9906,91,23,0
16.0,109,9886,109,28,0
17.0,145,9850,145,37,0
18.0,187,9804,187,46,0
19.0,234,9750,234,60,0
20.0,305,9675,305,79,1
21.0,435,9540,435,103,1
22.0,548,9420,548,131,1
23.0,731,9229,731,174,1
24.0,928,9015,928,209,1
25.0,1193,8734,1193,270,2
26.0,1515,8395,1515,334,4
27.0,1863,8014,1863,415,10
28.0,2304,7531,2304,507,15
29.0,2801,6986,2801,634,23
30.0,3320,6407,3320,758,28
31.0,3822,5785,3822,873,37
32.0,4323,5183,4323,989,46
33.0,4797,4547,4797,1132,60
34.0,5176,3969,5176,1233,80
35.0,5490,3412,5490,1331,104
36.0,5626,2975,5626,1392,132
37.0,5697,2567,5697,1437,175
38.0,5598,2245,5598,1464,210
39.0,5411,1960,5411,1458,272
40.0,5096,1759,5096,1435,338
41.0,4670,1600,4670,1385,425
42.0,4248,1448,4248,1313,522
43.0,3744,1338,3744,1206,657
44.0,3264,1232,3264,1091,786
45.0,2779,1158,2779,986,910
46.0,2374,1090,2374,879,1035
47.0,1937,1050,1937,732,1192
48.0,1598,1008,1598,622,1313
49.0,1277,978,1277,506,1435
50.0,1052,956,1052,420,1524
51.0,859,939,859,337,1612
52.0,688,921,688,282,1674
53.0,562,909,562,228,1730
54.0,435,901,435,187,1773
55.0,350,894,350,151,1810
56.0,279,890,279,126,1835
57.0,227,884,227,99,1863
58.0,185,881,185,86,1877
59.0,147,876,147,67,1896
60.0,110,876,110,49,1914
61.0,91,873,91,40,1924
62.0,70,872,70,30,1935
63.0,55,871,55,24,1941
64.0,47,870,47,21,1944
65.0,37,869,37,17,1949
66.0,26,869,26,10,1956
67.0,19,869,19,8,1958
68.0,15,869,15,6,1960
69.0,9,869,9,5,1961
70.0,11,867,11,6,1961
71.0,8,867,8,5,1962
72.0,7,867,7,4,1963
73.0,7,866,7,4,1963
74.0,6,866,6,4,1963
75.0,5,866,5,3,1964
76.0,4,866,4,2,1965
77.0,4,866,4,2,1965
78.0,4,866,4,2,1965
79.0,3,866,3,1,1966
80.0,2,866,2,1,1966
81.0,2,866,2,1,1966
82.0,2,866,2,1,1966
83.0,1,866,1,1,1966
84.0,0,866,0,0,1967
85.0,0,866,0,0,1967
86.0,0,866,0,0,1967
87.0,0,866,0,0,1967
88.0,0,866,0,0,1967
89.0,0,866,0,0,1967
90.0,0,866,0,0,1967
91.0,0,866,0,0,1967
92.0,0,866,0,0,1967
93.0,0,866,0,0,1967
94.0,0,866,0,0,1967
95.0,0,866,0,0,1967
96.0,0,866,0,0,1967
97.0,0,866,0,0,1967
98.0,0,866,0,0,1967
99.0,0,866,0,0,1967
100.0,0,866,0,0,1967
