time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6.0,2,9998,2,0,0
7.0,2,9998,2,0,0
8.0,2,9998,2,0,0
9.0,2,9998,2,0,0
10.0,2,9997,2,0,0
11.0,2,9997,2,0,0
12.0,2,9997,2,0,0
13.0,2,9997,2,0,0
14.0,2,9997,2,0,0
15.0,2,9997,2,0,0
16.0,4,9994,4,0,0
17.0,7,9991,7,1,0
18.0,8,9990,8,1,0
19.0,10,9988,10,1,0
20.0,13,9984,13,1,0
21.0,16,9981,16,2,0
22.0,18,9979,18,2,0
23.0,23,9974,23,5,0
24.0,27,9970,27,5,0
25.0,35,9962,35,6,0
26.0,39,9955,39,7,0
27.0,51,9941,51,10,0
28.0,81,9910,81,17,0
29.0,102,9887,102,22,0
30.0,140,9845,140,29,0
31.0,187,9795,187,39,1
32.0,249,9731,249,56,1
33.0,318,9660,318,75,1
34.0,401,9573,401,88,1
35.0,518,9448,518,113,2
36.0,677,9283,677,148,2
37.0,851,9095,851,188,5
38.0,1092,8830,1092,255,5
39.0,1424,8479,1424,325,6
40.0,1787,8080,1787,419,7
41.0,2195,7630,2195,522,10
42.0,2634,7137,2634,621,17
43.0,3180,6534,3180,740,22
44.0,3689,5944,3689,855,29
45.0,4191,5332,4191,975,40
46.0,4629,4747,4629,1080,57
47.0,5053,4159,5053,1197,76
48.0,5354,3647,5354,1287,89
49.0,5564,3131,5564,1372,115
50.0,5609,2747,5609,1418,150
51.0,5583,2386,5583,1459,193
52.0,5423,2092,5423,1461,260
53.0,5089,1876,5089,1435,331
54.0,4720,1682,4720,1375,426
55.0,4278,1537,4278,1300,532
56.0,3834,1412,3834,1219,638
57.0,3354,1316,3354,1123,762
58.0,2903,1236,2903,1015,884
59.0,2439,1164,2439,897,1015
60.0,2058,1120,2058,787,1137
61.0,1683,1082,1683,657,1273
62.0,1386,1051,1386,567,1376
63.0,1142,1013,1142,465,1487
64.0,928,987,928,389,1568
65.0,748,969,748,309,1652
66.0,591,957,591,241,1721
67.0,491,944,491,198,1766
68.0,406,928,406,167,1801
69.0,320,924,320,137,1832
70.0,266,921,266,112,1857
71.0,212,915,212,85,1885
72.0,181,914,181,71,1899
73.0,142,911,142,58,1912
74.0,112,908,112,47,1924
75.0,93,907,93,42,1930
76.0,70,906,70,29,1943
77.0,51,905,51,20,1952
78.0,37,902,37,15,1957
79.0,30,902,30,11,1961
80.0,26,902,26,10,1962
81.0,19,902,19,8,1964
82.0,14,902,14,4,1968
83.0,10,902,10,3,1969
84.0,8,902,8,3,1969
85.0,7,902,7,2,1970
86.0,6,902,6,2,1970
87.0,6,901,6,2,1970
88.0,2,901,2,1,1971
89.0,1,901,1,0,1972
90.0,1,901,1,0,1972
91.0,1,901,1,0,1972
92.0,1,901,1,0,1972
93.0,1,901,1,0,1972
94.0,1,901,1,0,1972
95.0,1,901,1,0,1972
96.0,1,901,1,0,1972
97.0,0,901,0,0,1972
98.0,0,901,0,0,1972
99.0,0,901,0,0,1972
100.0,0,901,0,0,1972
