time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,9998,2,0,0
2.0,3,9997,3,0,0
3.0,6,9994,6,0,0
4.0,9,9991,9,1,0
5.0,15,9985,15,1,0
6.0,21,9979,21,2,0
7.0,27,9973,27,3,0
8.0,35,9965,35,4,0
9.0,40,9960,40,6,0
10.0,54,9945,54,10,0
11.0,69,9929,69,13,0
12.0,89,9908,89,19,0
13.0,113,9881,113,26,0
14.0,146,9846,146,35,0
15.0,177,9809,177,41,0
16.0,218,9763,218,49,0
17.0,291,9685,291,69,0
18.0,398,9570,398,94,1
19.0,520,9445,520,117,1
20.0,661,9292,661,160,2
21.0,842,9097,842,192,3
22.0,1102,8821,1102,261,4
23.0,1393,8508,1393,326,6
24.0,1791,8080,1791,414,10
25.0,2214,7623,2214,504,13
26.0,2706,7087,2706,597,19
27.0,3204,6524,3204,697,26
28.0,3728,5902,3728,831,35
29.0,4247,5275,4247,943,41
30.0,4731,4674,4731,1067,49
31.0,5117,4106,5117,1158,69
32.0,5378,3613,5378,1245,95
33.0,5598,3124,5598,1311,118
34.0,5591,2751,5591,1355,162
35.0,5561,2384,5561,1403,195
36.0,5328,2110,5328,1391,265
37.0,5049,1866,5049,1380,332
38.0,4686,1658,4686,1340,424
39.0,4221,1521,4221,1275,517
40.0,3776,1398,3776,1206,616
41.0,3324,1286,3324,1122,723
42.0,2902,1185,2902,1007,866
43.0,2452,1117,2452,901,984
44.0,2085,1067,2085,778,1116
45.0,1745,1010,1745,680,1227
46.0,1449,977,1449,573,1340
47.0,1204,945,1204,496,1429
48.0,977,928,977,412,1517
49.0,802,913,802,335,1598
50.0,662,902,662,278,1656
51.0,525,894,525,224,1712
52.0,407,887,407,172,1764
53.0,326,884,326,144,1792
54.0,258,881,258,116,1822
55.0,196,876,196,94,1845
56.0,145,872,145,68,1873
57.0,114,871,114,56,1885
58.0,93,870,93,48,1894
59.0,69,870,69,35,1907
60.0,55,868,55,29,1913
61.0,38,867,38,17,1925
62.0,28,866,28,13,1929
63.0,21,866,21,9,1933
64.0,20,865,20,8,1934
65.0,14,865,14,6,1936
66.0,12,865,12,6,1936
67.0,11,865,11,6,1936
68.0,9,865,9,4,1938
69.0,9,864,9,3,1939
70.0,5,864,5,1,1941
71.0,4,864,4,1,1941
72.0,2,864,2,0,1942
73.0,2,864,2,0,1942
74.0,1,864,1,0,1942
75.0,1,864,1,0,1942
76.0,1,864,1,0,1942
77.0,1,864,1,0,1942
78.0,1,864,1,0,1942
79.0,0,864,0,0,1942
80.0,0,864,0,0,1942
81.0,0,864,0,0,1942
82.0,0,864,0,0,1942
83.0,0,864,0,0,1942
84.0,0,864,0,0,1942
85.0,0,864,0,0,1942
86.0,0,864,0,0,1942
87.0,0,864,0,0,1942
88.0,0,864,0,0,1942
89.0,0,864,0,0,1942
90.0,0,864,0,0,1942
91.0,0,864,0,0,1942
92.0,0,864,0,0,1942
93.0,0,864,0,0,1942
94.0,0,864,0,0,1942
95.0,0,864,0,0,1942
96.0,0,864,0,0,1942
97.0,0,864,0,0,1942
98.0,0,864,0,0,1942
99.0,0,864,0,0,1942
100.0,0,864,0,0,1942
