time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6,1,9999,1,0,0
7,1,9999,1,0,0
8.0,2,9998,2,0,0
9.0,2,9998,2,0,0
10.0,1,9998,1,0,0
11.0,1,9998,1,0,0
12.0,2,9997,2,0,0
13.0,3,9996,3,1,0
14.0,3,9996,3,1,0
15.0,4,9995,4,1,0
16.0,6,9993,6,1,0
17.0,10,9989,10,1,0
18.0,13,9985,13,1,0
19.0,14,9984,14,1,0
20.0,23,9975,23,2,0
21.0,35,9963,35,7,0
22.0,50,9947,50,10,0
23.0,68,9929,68,12,0
24.0,95,9902,95,21,0
25.0,115,9881,115,25,0
26.0,158,9836,158,40,0
27.0,217,9772,217,51,1
28.0,288,9697,288,67,1
29.0,395,9589,395,97,1
30.0,513,9463,513,126,1
31.0,683,9286,683,172,1
32.0,867,9089,867,213,1
33.0,1143,8797,1143,267,1
34.0,1492,8429,1492,359,2
35.0,1864,8035,1864,431,7
36.0,2305,7561,2305,526,10
37.0,2809,7003,2809,642,12
38.0,3309,6435,3309,743,21
39.0,3826,5836,3826,880,25
40.0,4350,5200,4350,999,40
41.0,4817,4590,4817,1121,52
42.0,5190,4045,5190,1229,68
43.0,5478,3489,5478,1316,98
44.0,5656,3007,5656,1387,127
45.0,5673,2627,5673,1420,173
46.0,5568,2315,5568,1434,214
47.0,5347,2042,5347,1441,268
48.0,5019,1819,5019,1405,361
49.0,4658,1645,4658,1370,438
50.0,4201,1502,4201,1311,536
51.0,3740,1369,3740,1218,654
52.0,3321,1257,3321,1137,764
53.0,2801,1197,2801,1012,905
54.0,2332,1150,2332,895,1039
55.0,1943,1104,1943,775,1173
56.0,1594,1072,1594,662,1297
57.0,1297,1040,1297,553,1414
58.0,1051,1020,1051,458,1514
59.0,860,1000,860,383,1593
60.0,709,992,709,329,1648
61.0,550,982,550,272,1709
62.0,419,973,419,219,1766
63.0,339,967,339,178,1808
64.0,274,963,274,139,1847
65.0,220,960,220,114,1872
66.0,173,957,173,85,1901
67.0,135,955,135,70,1917
68.0,106,952,106,54,1934
69.0,79,949,79,41,1948
70.0,62,948,62,30,1959
71.0,49,947,49,22,1967
72.0,40,946,40,18,1972
73.0,32,945,32,15,1976
74.0,27,945,27,14,1977
75.0,20,945,20,10,1981
76.0,13,945,13,6,1985
77.0,11,945,11,5,1986
78.0,9,945,9,5,1986
79.0,7,945,7,5,1986
80.0,6,945,6,5,1986
81.0,4,945,4,4,1987
82.0,3,945,3,3,1988
83.0,2,945,2,2,1989
84.0,2,945,2,2,1989
85.0,2,945,2,2,1989
86.0,1,945,1,1,1990
87.0,0,945,0,0,1991
88.0,0,945,0,0,1991
89.0,0,945,0,0,1991
90.0,0,945,0,0,1991
91.0,0,945,0,0,1991
92.0,0,945,0,0,1991
93.0,0,945,0,0,1991
94.0,0,945,0,0,1991
95.0,0,945,0,0,1991
96.0,0,945,0,0,1991
97.0,0,945,0,0,1991
98.0,0,945,0,0,1991
99.0,0,945,0,0,1991
100.0,0,945,0,0,1991
