time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6,1,9999,1,0,0
7,1,9999,1,0,0
8.0,2,9998,2,0,0
9.0,3,9997,3,0,0
10.0,4,9995,4,0,0
11.0,5,9994,5,0,0
12.0,6,9993,6,1,0
13.0,7,9992,7,1,0
14.0,9,9990,9,2,0
15.0,10,9989,10,2,0
16.0,16,9983,16,3,0
17.0,24,9975,24,4,0
18.0,32,9966,32,7,0
19.0,43,9954,43,8,0
20.0,58,9937,58,13,0
21.0,79,9915,79,15,0
22.0,98,9896,98,19,0
23.0,160,9833,160,37,0
24.0,213,9779,213,50,0
25.0,280,9711,280,71,0
26.0,369,9616,369,90,1
27.0,489,9489,489,116,1
28.0,631,9340,631,149,2
29.0,837,9123,837,193,2
30.0,1082,8865,1082,253,3
31.0,1393,8533,1393,334,4
32.0,1754,8154,1754,412,7
33.0,2169,7693,2169,511,8
34.0,2650,7166,2650,618,13
35.0,3176,6591,3176,732,15
36.0,3740,5948,3740,861,19
37.0,4250,5319,4250,990,37
38.0,4733,4708,4733,1105,50
39.0,5091,4156,5091,1208,71
40.0,5424,3606,5424,1290,91
41.0,5640,3114,5640,1392,117
42.0,5733,2689,5733,1450,151
43.0,5677,2340,5677,1479,195
44.0,5466,2075,5466,1481,256
45.0,5148,1852,5148,1453,338
46.0,4763,1646,4763,1406,419
47.0,4344,1483,4344,1341,519
48.0,3865,1367,3865,1252,631
49.0,3415,1273,3415,1156,747
50.0,2916,1191,2916,1038,880
51.0,2467,1129,2467,900,1027
52.0,2060,1075,2060,785,1155
53.0,1700,1035,1700,670,1279
54.0,1436,995,1436,574,1381
55.0,1163,971,1163,450,1509
56.0,920,950,920,364,1601
57.0,731,938,731,292,1674
58.0,582,931,582,230,1737
59.0,466,919,466,178,1791
60.0,373,911,373,145,1825
61.0,295,901,295,113,1860
62.0,235,897,235,91,1883
63.0,188,893,188,73,1903
64.0,142,890,142,59,1918
65.0,113,890,113,50,1927
66.0,87,888,87,37,1940
67.0,67,888,67,28,1949
68.0,55,888,55,22,1955
69.0,42,887,42,18,1959
70.0,33,883,33,14,1965
71.0,25,883,25,13,1966
72.0,21,883,21,12,1967
73.0,17,883,17,10,1969
74.0,14,883,14,9,1970
75.0,11,883,11,6,1973
76.0,9,882,9,6,1974
77.0,7,882,7,4,1976
78.0,6,882,6,3,1977
79.0,5,882,5,3,1977
80.0,4,881,4,3,1977
81.0,4,881,4,3,1977
82.0,4,881,4,3,1977
83.0,4,881,4,3,1977
84.0,2,881,2,1,1979
85.0,2,881,2,1,1979
86.0,2,881,2,1,1979
87.0,2,881,2,1,1979
88.0,2,881,2,1,1979
89.0,2,881,2,1,1979
90.0,0,881,0,0,1980
91.0,0,881,0,0,1980
92.0,0,881,0,0,1980
93.0,0,881,0,0,1980
94.0,0,881,0,0,1980
95.0,0,881,0,0,1980
96.0,0,881,0,0,1980
97.0,0,881,0,0,1980
98.0,0,881,0,0,1980
99.0,0,881,0,0,1980
100.0,0,881,0,0,1980
