time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,9997,3,2,0
2.0,3,9997,3,2,0
3.0,4,9996,4,2,0
4.0,6,9994,6,3,0
5.0,9,9991,9,5,0
6.0,16,9984,16,6,0
7.0,31,9969,31,10,0
8.0,59,9941,59,13,0
9.0,96,9904,96,19,0
10.0,162,9838,162,30,0
11.0,270,9729,270,46,0
12.0,434,9565,434,76,0
13.0,667,9331,667,121,0
14.0,1026,8970,1026,205,1
15.0,1588,8406,1588,313,2
16.0,2363,7625,2363,484,2
17.0,3351,6626,3351,723,2
18.0,4523,5428,4523,996,3
19.0,5733,4185,5733,1260,5
20.0,6808,3054,6808,1500,6
21.0,7656,2109,7656,1719,10
22.0,8233,1395,8233,1868,13
23.0,8489,944,8489,1966,19
24.0,8555,591,8555,2034,30
25.0,8294,381,8294,2060,46
26.0,7789,246,7789,2057,76
27.0,7043,187,7043,2022,121
28.0,6074,147,6074,1944,206
29.0,5025,110,5025,1848,315
30.0,3989,85,3989,1686,486
31.0,3041,72,3041,1449,725
32.0,2212,65,2212,1177,999
33.0,1602,62,1602,913,1265
34.0,1095,54,1095,674,1506
35.0,707,51,707,451,1729
36.0,449,49,449,299,1881
37.0,296,49,296,195,1985
38.0,184,49,184,116,2064
39.0,119,48,119,75,2106
40.0,76,48,76,48,2133
41.0,55,48,55,38,2143
42.0,43,48,43,31,2150
43.0,29,48,29,18,2163
44.0,15,47,15,9,2172
45.0,10,47,10,7,2174
46.0,6,47,6,5,2176
47.0,4,47,4,3,2178
48.0,2,47,2,1,2180
49.0,2,47,2,1,2180
50.0,2,47,2,1,2180
51.0,2,47,2,1,2180
52.0,2,47,2,1,2180
53.0,1,47,1,0,2181
54.0,0,47,0,0,2181
55.0,0,47,0,0,2181
56.0,0,47,0,0,2181
57.0,0,47,0,0,2181
58.0,0,47,0,0,2181
59.0,0,47,0,0,2181
60.0,0,47,0,0,2181
61.0,0,47,0,0,2181
62.0,0,47,0,0,2181
63.0,0,47,0,0,2181
64.0,0,47,0,0,2181
65.0,0,47,0,0,2181
66.0,0,47,0,0,2181
67.0,0,47,0,0,2181
68.0,0,47,0,0,2181
69.0,0,47,0,0,2181
70.0,0,47,0,0,2181
71.0,0,47,0,0,2181
72.0,0,47,0,0,2181
73.0,0,47,0,0,2181
74.0,0,47,0,0,2181
75.0,0,47,0,0,2181
76.0,0,47,0,0,2181
77.0,0,47,0,0,2181
78.0,0,47,0,0,2181
79.0,0,47,0,0,2181
80.0,0,47,0,0,2181
81.0,0,47,0,0,2181
82.0,0,47,0,0,2181
83.0,0,47,0,0,2181
84.0,0,47,0,0,2181
85.0,0,47,0,0,2181
86.0,0,47,0,0,2181
87.0,0,47,0,0,2181
88.0,0,47,0,0,2181
89.0,0,47,0,0,2181
90.0,0,47,0,0,2181
91.0,0,47,0,0,2181
92.0,0,47,0,0,2181
93.0,0,47,0,0,2181
94.0,0,47,0,0,2181
95.0,0,47,0,0,2181
96.0,0,47,0,0,2181
97.0,0,47,0,0,2181
98.0,0,47,0,0,2181
99.0,0,47,0,0,2181
100.0,0,47,0,0,2181
