time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,2,9998,2,0,0
3.0,2,9998,2,0,0
4.0,2,9998,2,0,0
5.0,5,9995,5,2,0
6.0,8,9992,8,2,0
7.0,12,9988,12,4,0
8.0,18,9982,18,5,0
9.0,35,9965,35,10,0
10.0,53,9946,53,12,0
11.0,91,9908,91,19,0
12.0,161,9837,161,35,0
13.0,247,9751,247,59,0
14.0,380,9618,380,93,0
15.0,642,9355,642,148,0
16.0,995,8999,995,219,0
17.0,1520,8472,1520,338,0
18.0,2268,7719,2268,510,0
19.0,3268,6705,3268,711,2
20.0,4467,5489,4467,970,2
21.0,5618,4305,5618,1232,4
22.0,6734,3133,6734,1463,5
23.0,7578,2222,7578,1643,10
24.0,8226,1473,8226,1821,12
25.0,8511,973,8511,1913,19
26.0,8559,624,8559,1978,35
27.0,8364,387,8364,2015,59
28.0,7895,241,7895,2018,93
29.0,7097,173,7097,1976,148
30.0,6116,126,6116,1914,219
31.0,5107,96,5107,1806,338
32.0,4012,79,4012,1637,510
33.0,3101,61,3101,1437,713
34.0,2280,54,2280,1178,972
35.0,1622,47,1622,915,1236
36.0,1127,42,1127,685,1468
37.0,770,38,770,500,1653
38.0,484,35,484,321,1833
39.0,330,35,330,222,1932
40.0,212,34,212,141,2013
41.0,132,34,132,80,2074
42.0,81,34,81,43,2111
43.0,54,33,54,30,2124
44.0,38,33,38,21,2133
45.0,21,33,21,10,2144
46.0,15,33,15,7,2147
47.0,9,32,9,4,2150
48.0,7,32,7,4,2150
49.0,6,32,6,3,2151
50.0,3,32,3,1,2153
51.0,3,32,3,1,2153
52.0,2,32,2,0,2154
53.0,1,32,1,0,2154
54.0,1,32,1,0,2154
55.0,1,32,1,0,2154
56.0,1,32,1,0,2154
57.0,0,32,0,0,2154
58.0,0,32,0,0,2154
59.0,0,32,0,0,2154
60.0,0,32,0,0,2154
61.0,0,32,0,0,2154
62.0,0,32,0,0,2154
63.0,0,32,0,0,2154
64.0,0,32,0,0,2154
65.0,0,32,0,0,2154
66.0,0,32,0,0,2154
67.0,0,32,0,0,2154
68.0,0,32,0,0,2154
69.0,0,32,0,0,2154
70.0,0,32,0,0,2154
71.0,0,32,0,0,2154
72.0,0,32,0,0,2154
73.0,0,32,0,0,2154
74.0,0,32,0,0,2154
75.0,0,32,0,0,2154
76.0,0,32,0,0,2154
77.0,0,32,0,0,2154
78.0,0,32,0,0,2154
79.0,0,32,0,0,2154
80.0,0,32,0,0,2154
81.0,0,32,0,0,2154
82.0,0,32,0,0,2154
83.0,0,32,0,0,2154
84.0,0,32,0,0,2154
85.0,0,32,0,0,2154
86.0,0,32,0,0,2154
87.0,0,32,0,0,2154
88.0,0,32,0,0,2154
89.0,0,32,0,0,2154
90.0,0,32,0,0,2154
91.0,0,32,0,0,2154
92.0,0,32,0,0,2154
93.0,0,32,0,0,2154
94.0,0,32,0,0,2154
95.0,0,32,0,0,2154
96.0,0,32,0,0,2154
97.0,0,32,0,0,2154
98.0,0,32,0,0,2154
99.0,0,32,0,0,2154
100.0,0,32,0,0,2154
