time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,2,9998,2,0,0
3.0,4,9996,4,0,0
4.0,7,9993,7,2,0
5.0,9,9991,9,3,0
6.0,14,9986,14,3,0
7.0,21,9979,21,4,0
8.0,35,9965,35,10,0
9.0,58,9942,58,16,0
10.0,94,9905,94,23,0
11.0,145,9854,145,37,0
12.0,230,9768,230,56,0
13.0,367,9629,367,82,0
14.0,579,9416,579,123,0
15.0,882,9112,882,183,0
16.0,1348,8641,1348,292,0
17.0,2035,7948,2035,441,0
18.0,2943,7030,2943,616,2
19.0,4083,5872,4083,847,3
20.0,5204,4721,5204,1103,3
21.0,6314,3573,6314,1329,4
22.0,7330,2484,7330,1564,10
23.0,8039,1656,8039,1722,16
24.0,8422,1094,8422,1839,23
25.0,8535,723,8535,1897,37
26.0,8406,471,8406,1942,56
27.0,7988,319,7988,1939,82
28.0,7302,223,7302,1922,123
29.0,6382,157,6382,1873,183
30.0,5418,117,5418,1773,292
31.0,4374,91,4374,1630,441
32.0,3364,76,3364,1456,618
33.0,2478,66,2478,1228,850
34.0,1787,63,1787,973,1106
35.0,1266,58,1266,748,1333
36.0,841,54,841,507,1574
37.0,550,52,550,343,1738
38.0,354,52,354,219,1862
39.0,227,52,227,147,1934
40.0,134,50,134,84,1998
41.0,91,50,91,61,2021
42.0,55,50,55,37,2045
43.0,38,50,38,26,2056
44.0,27,50,27,17,2065
45.0,18,50,18,11,2071
46.0,12,49,12,8,2074
47.0,6,49,6,4,2078
48.0,5,49,5,3,2079
49.0,3,49,3,1,2081
50.0,2,49,2,1,2081
51.0,2,49,2,1,2081
52.0,2,49,2,1,2081
53.0,2,49,2,1,2081
54.0,1,49,1,0,2082
55.0,1,49,1,0,2082
56.0,0,49,0,0,2082
57.0,0,49,0,0,2082
58.0,0,49,0,0,2082
59.0,0,49,0,0,2082
60.0,0,49,0,0,2082
61.0,0,49,0,0,2082
62.0,0,49,0,0,2082
63.0,0,49,0,0,2082
64.0,0,49,0,0,2082
65.0,0,49,0,0,2082
66.0,0,49,0,0,2082
67.0,0,49,0,0,2082
68.0,0,49,0,0,2082
69.0,0,49,0,0,2082
70.0,0,49,0,0,2082
71.0,0,49,0,0,2082
72.0,0,49,0,0,2082
73.0,0,49,0,0,2082
74.0,0,49,0,0,2082
75.0,0,49,0,0,2082
76.0,0,49,0,0,2082
77.0,0,49,0,0,2082
78.0,0,49,0,0,2082
79.0,0,49,0,0,2082
80.0,0,49,0,0,2082
81.0,0,49,0,0,2082
82.0,0,49,0,0,2082
83.0,0,49,0,0,2082
84.0,0,49,0,0,2082
85.0,0,49,0,0,2082
86.0,0,49,0,0,2082
87.0,0,49,0,0,2082
88.0,0,49,0,0,2082
89.0,0,49,0,0,2082
90.0,0,49,0,0,2082
91.0,0,49,0,0,2082
92.0,0,49,0,0,2082
93.0,0,49,0,0,2082
94.0,0,49,0,0,2082
95.0,0,49,0,0,2082
96.0,0,49,0,0,2082
97.0,0,49,0,0,2082
98.0,0,49,0,0,2082
99.0,0,49,0,0,2082
100.0,0,49,0,0,2082
