time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,2,998,2,0,0
2.0,2,998,2,0,0
3.0,2,998,2,0,0
4.0,2,998,2,0,0
5.0,2,998,2,0,0
6.0,4,996,4,0,0
7.0,5,995,5,1,0
8.0,6,994,6,2,0
9.0,10,990,10,3,0
10.0,10,989,10,3,0
11.0,9,989,9,3,0
12.0,10,988,10,3,0
13.0,13,985,13,3,0
14.0,16,982,16,3,0
15.0,18,980,18,3,0
16.0,23,973,23,4,0
17.0,31,965,31,6,0
18.0,48,948,48,10,0
19.0,56,937,56,12,0
20.0,70,922,70,16,0
21.0,96,895,96,20,1
22.0,121,868,121,24,2
23.0,156,829,156,30,3
24.0,194,788,194,36,3
25.0,241,739,241,48,3
26.0,294,680,294,58,3
27.0,352,616,352,65,3
28.0,395,560,395,77,3
29.0,450,496,450,90,3
30.0,492,442,492,97,4
31.0,528,382,528,110,6
32.0,540,344,540,116,10
33.0,547,303,547,118,12
34.0,547,264,547,123,16
35.0,539,230,539,126,21
36.0,508,207,508,129,26
37.0,465,186,465,125,33
38.0,440,161,440,124,39
39.0,392,146,392,116,51
40.0,348,134,348,109,61
41.0,300,130,300,103,68
42.0,263,127,263,92,80
43.0,222,118,222,80,93
44.0,190,112,190,72,101
45.0,152,109,152,57,116
46.0,131,105,131,49,126
47.0,113,101,113,45,130
48.0,85,100,85,36,139
49.0,68,98,68,28,147
50.0,51,98,51,20,155
51.0,48,95,48,17,158
52.0,44,92,44,12,163
53.0,33,91,33,8,167
54.0,24,91,24,5,170
55.0,21,90,21,4,171
56.0,18,90,18,3,172
57.0,14,89,14,2,173
58.0,13,89,13,2,173
59.0,11,89,11,2,173
60.0,9,89,9,0,175
61.0,6,89,6,0,175
62.0,3,89,3,0,175
63.0,2,89,2,0,175
64.0,2,89,2,0,175
65.0,1,89,1,0,175
66.0,1,89,1,0,175
67.0,0,89,0,0,175
68.0,0,89,0,0,175
69.0,0,89,0,0,175
70.0,0,89,0,0,175
71.0,0,89,0,0,175
72.0,0,89,0,0,175
73.0,0,89,0,0,175
74.0,0,89,0,0,175
75.0,0,89,0,0,175
76.0,0,89,0,0,175
77.0,0,89,0,0,175
78.0,0,89,0,0,175
79.0,0,89,0,0,175
80.0,0,89,0,0,175
81.0,0,89,0,0,175
82.0,0,89,0,0,175
83.0,0,89,0,0,175
84.0,0,89,0,0,175
85.0,0,89,0,0,175
86.0,0,89,0,0,175
87.0,0,89,0,0,175
88.0,0,89,0,0,175
89.0,0,89,0,0,175
90.0,0,89,0,0,175
91.0,0,89,0,0,175
92.0,0,89,0,0,175
93.0,0,89,0,0,175
94.0,0,89,0,0,175
95.0,0,89,0,0,175
96.0,0,89,0,0,175
97.0,0,89,0,0,175
98.0,0,89,0,0,175
99.0,0,89,0,0,175
100.0,0,89,0,0,175
