time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,999,1,1,0
2.0,3,997,3,1,0
3.0,7,993,7,2,0
4.0,8,992,8,2,0
5.0,8,992,8,2,0
6.0,10,990,10,2,0
7.0,13,987,13,3,0
8.0,15,985,15,3,0
9.0,19,981,19,4,0
10.0,26,974,26,5,0
11.0,35,965,35,8,0
12.0,43,955,43,12,0
13.0,59,936,59,19,0
14.0,69,924,69,19,1
15.0,92,901,92,27,1
16.0,116,875,116,32,1
17.0,139,849,139,37,2
18.0,183,803,183,45,2
19.0,225,758,225,56,2
20.0,272,705,272,68,2
21.0,326,644,326,82,3
22.0,381,583,381,96,3
23.0,439,512,439,110,4
24.0,489,450,489,123,5
25.0,528,393,528,129,8
26.0,553,343,553,132,12
27.0,565,304,565,132,19
28.0,573,257,573,145,20
29.0,571,217,571,146,28
30.0,565,177,565,149,33
31.0,534,156,534,148,39
32.0,496,139,496,145,47
33.0,447,121,447,136,58
34.0,394,114,394,124,70
35.0,345,100,345,114,85
36.0,291,97,291,102,99
37.0,248,93,248,89,114
38.0,205,89,205,75,128
39.0,175,79,175,67,137
40.0,140,75,140,61,144
41.0,120,72,120,55,151
42.0,96,70,96,41,165
43.0,71,70,71,32,174
44.0,57,69,57,24,182
45.0,44,68,44,19,187
46.0,38,68,38,14,192
47.0,34,68,34,12,194
48.0,31,67,31,12,194
49.0,17,67,17,7,199
50.0,13,66,13,5,201
51.0,9,66,9,3,203
52.0,7,66,7,3,203
53.0,6,66,6,2,204
54.0,4,66,4,1,205
55.0,2,66,2,0,206
56.0,2,66,2,0,206
57.0,2,66,2,0,206
58.0,1,66,1,0,206
59.0,1,66,1,0,206
60.0,0,66,0,0,206
61.0,0,66,0,0,206
62.0,0,66,0,0,206
63.0,0,66,0,0,206
64.0,0,66,0,0,206
65.0,0,66,0,0,206
66.0,0,66,0,0,206
67.0,0,66,0,0,206
68.0,0,66,0,0,206
69.0,0,66,0,0,206
70.0,0,66,0,0,206
71.0,0,66,0,0,206
72.0,0,66,0,0,206
73.0,0,66,0,0,206
74.0,0,66,0,0,206
75.0,0,66,0,0,206
76.0,0,66,0,0,206
77.0,0,66,0,0,206
78.0,0,66,0,0,206
79.0,0,66,0,0,206
80.0,0,66,0,0,206
81.0,0,66,0,0,206
82.0,0,66,0,0,206
83.0,0,66,0,0,206
84.0,0,66,0,0,206
85.0,0,66,0,0,206
86.0,0,66,0,0,206
87.0,0,66,0,0,206
88.0,0,66,0,0,206
89.0,0,66,0,0,206
90.0,0,66,0,0,206
91.0,0,66,0,0,206
92.0,0,66,0,0,206
93.0,0,66,0,0,206
94.0,0,66,0,0,206
95.0,0,66,0,0,206
96.0,0,66,0,0,206
97.0,0,66,0,0,206
98.0,0,66,0,0,206
99.0,0,66,0,0,206
100.0,0,66,0,0,206
