time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,3,9997,3,0,0
3.0,7,9993,7,3,0
4.0,8,9992,8,3,0
5.0,11,9989,11,4,0
6.0,15,9985,15,6,0
7.0,21,9979,21,8,0
8.0,25,9975,25,9,0
9.0,31,9969,31,11,0
10.0,39,9960,39,13,0
11.0,53,9946,53,14,0
12.0,62,9935,62,16,0
13.0,79,9917,79,23,0
14.0,105,9890,105,25,0
15.0,136,9857,136,30,0
16.0,171,9820,171,38,0
17.0,214,9770,214,47,3
18.0,289,9692,289,67,3
19.0,402,9574,402,95,4
20.0,543,9424,543,123,6
21.0,712,9240,712,164,8
22.0,937,9005,937,215,9
23.0,1215,8714,1215,267,11
24.0,1535,8367,1535,333,13
25.0,1891,7982,1891,423,14
26.0,2302,7540,2302,502,16
27.0,2727,7070,2727,603,23
28.0,3196,6541,3196,715,25
29.0,3677,5966,3677,831,30
30.0,4067,5448,4067,930,38
31.0,4388,4974,4388,1017,50
32.0,4621,4538,4621,1084,70
33.0,4745,4148,4745,1135,99
34.0,4761,3823,4761,1186,129
35.0,4710,3537,4710,1206,172
36.0,4542,3292,4542,1204,224
37.0,4293,3125,4293,1184,278
38.0,3963,2972,3963,1151,346
39.0,3556,2834,3556,1089,437
40.0,3162,2736,3162,1030,518
41.0,2771,2644,2771,941,626
42.0,2393,2559,2393,847,740
43.0,2030,2491,2030,748,861
44.0,1730,2440,1730,651,968
45.0,1463,2385,1463,564,1067
46.0,1210,2356,1210,485,1154
47.0,1013,2340,1013,406,1234
48.0,837,2317,837,328,1315
49.0,680,2302,680,270,1378
50.0,565,2291,565,222,1428
51.0,463,2286,463,189,1462
52.0,371,2278,371,155,1497
53.0,300,2274,300,127,1526
54.0,240,2271,240,105,1548
55.0,182,2267,182,86,1567
56.0,147,2261,147,67,1587
57.0,112,2259,112,45,1609
58.0,87,2254,87,35,1619
59.0,66,2253,66,23,1631
60.0,49,2253,49,15,1639
61.0,44,2253,44,14,1640
62.0,37,2250,37,11,1643
63.0,29,2250,29,6,1648
64.0,24,2250,24,4,1650
65.0,19,2250,19,3,1651
66.0,13,2250,13,2,1652
67.0,10,2250,10,1,1653
68.0,5,2250,5,1,1653
69.0,4,2250,4,1,1653
70.0,3,2250,3,0,1654
71.0,3,2250,3,0,1654
72.0,0,2250,0,0,1654
73.0,0,2250,0,0,1654
74.0,0,2250,0,0,1654
75.0,0,2250,0,0,1654
76.0,0,2250,0,0,1654
77.0,0,2250,0,0,1654
78.0,0,2250,0,0,1654
79.0,0,2250,0,0,1654
80.0,0,2250,0,0,1654
81.0,0,2250,0,0,1654
82.0,0,2250,0,0,1654
83.0,0,2250,0,0,1654
84.0,0,2250,0,0,1654
85.0,0,2250,0,0,1654
86.0,0,2250,0,0,1654
87.0,0,2250,0,0,1654
88.0,0,2250,0,0,1654
89.0,0,2250,0,0,1654
90.0,0,2250,0,0,1654
91.0,0,2250,0,0,1654
92.0,0,2250,0,0,1654
93.0,0,2250,0,0,1654
94.0,0,2250,0,0,1654
95.0,0,2250,0,0,1654
96.0,0,2250,0,0,1654
97.0,0,2250,0,0,1654
98.0,0,2250,0,0,1654
99.0,0,2250,0,0,1654
100.0,0,2250,0,0,1654
