time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,3,9997,3,0,0
3.0,17,9983,17,6,0
4.0,40,9960,40,10,0
5.0,100,9900,100,22,0
6.0,249,9751,249,55,0
7.0,568,9432,568,113,0
8.0,1256,8744,1256,243,0
9.0,2596,7404,2596,543,0
10.0,4433,5566,4433,926,0
11.0,6410,3589,6410,1346,0
12.0,7938,2059,7938,1658,0
13.0,8881,1108,8881,1857,0
14.0,9349,621,9349,1973,0
15.0,9576,346,9576,2035,0
16.0,9598,208,9598,2058,0
17.0,9408,131,9408,2066,6
18.0,8896,81,8896,2071,10
19.0,7869,56,7869,2064,22
20.0,6400,37,6400,2031,55
21.0,4793,29,4793,1974,113
22.0,3447,27,3447,1844,243
23.0,2397,25,2397,1544,543
24.0,1646,22,1646,1162,926
25.0,1013,22,1013,742,1346
26.0,586,22,586,430,1658
27.0,325,21,325,231,1857
28.0,168,21,168,115,1973
29.0,87,20,87,53,2035
30.0,46,19,46,30,2058
31.0,25,19,25,16,2072
32.0,14,19,14,7,2081
33.0,7,19,7,2,2086
34.0,5,19,5,2,2086
35.0,4,19,4,1,2087
36.0,4,19,4,1,2087
37.0,3,19,3,1,2087
38.0,2,19,2,0,2088
39.0,1,19,1,0,2088
40.0,0,19,0,0,2088
41.0,0,19,0,0,2088
42.0,0,19,0,0,2088
43.0,0,19,0,0,2088
44.0,0,19,0,0,2088
45.0,0,19,0,0,2088
46.0,0,19,0,0,2088
47.0,0,19,0,0,2088
48.0,0,19,0,0,2088
49.0,0,19,0,0,2088
50.0,0,19,0,0,2088
51.0,0,19,0,0,2088
52.0,0,19,0,0,2088
53.0,0,19,0,0,2088
54.0,0,19,0,0,2088
55.0,0,19,0,0,2088
56.0,0,19,0,0,2088
57.0,0,19,0,0,2088
58.0,0,19,0,0,2088
59.0,0,19,0,0,2088
60.0,0,19,0,0,2088
61.0,0,19,0,0,2088
62.0,0,19,0,0,2088
63.0,0,19,0,0,2088
64.0,0,19,0,0,2088
65.0,0,19,0,0,2088
66.0,0,19,0,0,2088
67.0,0,19,0,0,2088
68.0,0,19,0,0,2088
69.0,0,19,0,0,2088
70.0,0,19,0,0,2088
71.0,0,19,0,0,2088
72.0,0,19,0,0,2088
73.0,0,19,0,0,2088
74.0,0,19,0,0,2088
75.0,0,19,0,0,2088
76.0,0,19,0,0,2088
77.0,0,19,0,0,2088
78.0,0,19,0,0,2088
79.0,0,19,0,0,2088
80.0,0,19,0,0,2088
81.0,0,19,0,0,2088
82.0,0,19,0,0,2088
83.0,0,19,0,0,2088
84.0,0,19,0,0,2088
85.0,0,19,0,0,2088
86.0,0,19,0,0,2088
87.0,0,19,0,0,2088
88.0,0,19,0,0,2088
89.0,0,19,0,0,2088
90.0,0,19,0,0,2088
91.0,0,19,0,0,2088
92.0,0,19,0,0,2088
93.0,0,19,0,0,2088
94.0,0,19,0,0,2088
95.0,0,19,0,0,2088
96.0,0,19,0,0,2088
97.0,0,19,0,0,2088
98.0,0,19,0,0,2088
99.0,0,19,0,0,2088
100.0,0,19,0,0,2088
