time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,1,0
2,1,9999,1,1,0
3.0,2,9998,2,2,0
4.0,2,9998,2,2,0
5.0,2,9998,2,2,0
6.0,2,9998,2,2,0
7.0,2,9998,2,2,0
8.0,2,9998,2,2,0
9.0,2,9998,2,2,0
10.0,3,9997,3,2,0
11.0,5,9995,5,3,0
12.0,6,9994,6,3,0
13.0,7,9993,7,4,0
14.0,7,9992,7,3,1
15.0,7,9992,7,3,1
16.0,7,9992,7,3,1
17.0,7,9991,7,2,2
18.0,8,9990,8,2,2
19.0,8,9990,8,2,2
20.0,9,9988,9,2,2
21.0,9,9987,9,2,2
22.0,8,9987,8,2,2
23.0,10,9985,10,3,2
24.0,15,9979,15,5,2
25.0,16,9977,16,4,3
26.0,22,9971,22,5,3
27.0,22,9969,22,4,4
28.0,22,9968,22,5,4
29.0,26,9964,26,5,4
30.0,28,9960,28,6,4
31.0,31,9956,31,7,4
32.0,38,9949,38,8,4
33.0,45,9941,45,11,4
34.0,52,9930,52,14,4
35.0,57,9923,57,16,4
36.0,57,9918,57,16,4
37.0,62,9910,62,19,5
38.0,67,9903,67,20,7
39.0,74,9892,74,22,7
40.0,85,9877,85,26,8
41.0,97,9862,97,28,8
42.0,101,9851,101,27,9
43.0,114,9833,114,32,9
44.0,127,9811,127,36,10
45.0,134,9798,134,38,11
46.0,158,9768,158,45,12
47.0,172,9747,172,47,15
48.0,196,9716,196,57,18
49.0,222,9679,222,62,20
50.0,239,9652,239,67,20
51.0,267,9607,267,82,24
52.0,301,9559,301,91,27
53.0,326,9519,326,98,29
54.0,351,9472,351,101,34
55.0,401,9410,401,115,36
56.0,443,9346,443,131,36
57.0,494,9274,494,147,41
58.0,538,9207,538,151,46
59.0,584,9128,584,161,49
60.0,622,9060,622,167,57
61.0,653,8998,653,182,62
62.0,695,8907,695,193,75
63.0,764,8800,764,208,82
64.0,846,8674,846,238,87
65.0,912,8543,912,254,106
66.0,982,8413,982,262,118
67.0,1064,8271,1064,283,127
68.0,1153,8116,1153,306,135
69.0,1210,7977,1210,326,151
70.0,1299,7818,1299,351,167
71.0,1430,7624,1430,372,188
72.0,1544,7434,1544,394,197
73.0,1627,7253,1627,419,210
74.0,1695,7080,1695,442,224
75.0,1764,6895,1764,463,244
76.0,1829,6696,1829,473,268
77.0,1936,6455,1936,494,290
78.0,1992,6240,1992,503,325
79.0,2064,6030,2064,519,360
80.0,2102,5854,2102,530,380
81.0,2118,5656,2118,531,410
82.0,2135,5449,2135,550,441
83.0,2172,5233,2172,563,477
84.0,2177,5051,2177,564,518
85.0,2176,4866,2176,551,560
86.0,2151,4695,2151,558,591
87.0,2063,4547,2063,554,629
88.0,2026,4376,2026,549,666
89.0,2008,4194,2008,540,707
90.0,1991,4032,1991,534,741
91.0,1919,3894,1919,518,784
92.0,1833,3779,1833,503,828
93.0,1735,3659,1735,476,879
94.0,1670,3553,1670,471,910
95.0,1591,3445,1591,466,941
96.0,1506,3347,1506,433,991
97.0,1436,3254,1436,405,1040
98.0,1349,3160,1349,379,1082
99.0,1259,3071,1259,371,1111
100.0,1162,2996,1162,347,1149
