time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,9,9991,9,3,0
2.0,38,9962,38,11,0
3.0,126,9874,126,29,0
4.0,459,9541,459,87,0
5.0,1538,8462,1538,315,0
6.0,3958,6042,3958,836,0
7.0,6946,3054,6946,1491,0
8.0,8890,1110,8890,1935,0
9.0,9646,354,9646,2108,0
10.0,9889,110,9889,2155,0
11.0,9964,30,9964,2173,0
12.0,9963,10,9963,2176,0
13.0,9899,4,9899,2176,0
14.0,9625,3,9625,2177,0
15.0,8773,1,8773,2174,3
16.0,6867,0,6867,2166,11
17.0,4516,0,4516,2148,29
18.0,2958,0,2958,2090,87
19.0,2147,0,2147,1862,315
20.0,1429,0,1429,1341,836
21.0,712,0,712,686,1491
22.0,251,0,251,242,1935
23.0,72,0,72,69,2108
24.0,25,0,25,22,2155
25.0,5,0,5,4,2173
26.0,1,0,1,1,2176
27.0,1,0,1,1,2176
28.0,0,0,0,0,2177
29.0,0,0,0,0,2177
30.0,0,0,0,0,2177
31.0,0,0,0,0,2177
32.0,0,0,0,0,2177
33.0,0,0,0,0,2177
34.0,0,0,0,0,2177
35.0,0,0,0,0,2177
36.0,0,0,0,0,2177
37.0,0,0,0,0,2177
38.0,0,0,0,0,2177
39.0,0,0,0,0,2177
40.0,0,0,0,0,2177
41.0,0,0,0,0,2177
42.0,0,0,0,0,2177
43.0,0,0,0,0,2177
44.0,0,0,0,0,2177
45.0,0,0,0,0,2177
46.0,0,0,0,0,2177
47.0,0,0,0,0,2177
48.0,0,0,0,0,2177
49.0,0,0,0,0,2177
50.0,0,0,0,0,2177
51.0,0,0,0,0,2177
52.0,0,0,0,0,2177
53.0,0,0,0,0,2177
54.0,0,0,0,0,2177
55.0,0,0,0,0,2177
56.0,0,0,0,0,2177
57.0,0,0,0,0,2177
58.0,0,0,0,0,2177
59.0,0,0,0,0,2177
60.0,0,0,0,0,2177
61.0,0,0,0,0,2177
62.0,0,0,0,0,2177
63.0,0,0,0,0,2177
64.0,0,0,0,0,2177
65.0,0,0,0,0,2177
66.0,0,0,0,0,2177
67.0,0,0,0,0,2177
68.0,0,0,0,0,2177
69.0,0,0,0,0,2177
70.0,0,0,0,0,2177
71.0,0,0,0,0,2177
72.0,0,0,0,0,2177
73.0,0,0,0,0,2177
74.0,0,0,0,0,2177
75.0,0,0,0,0,2177
76.0,0,0,0,0,2177
77.0,0,0,0,0,2177
78.0,0,0,0,0,2177
79.0,0,0,0,0,2177
80.0,0,0,0,0,2177
81.0,0,0,0,0,2177
82.0,0,0,0,0,2177
83.0,0,0,0,0,2177
84.0,0,0,0,0,2177
85.0,0,0,0,0,2177
86.0,0,0,0,0,2177
87.0,0,0,0,0,2177
88.0,0,0,0,0,2177
89.0,0,0,0,0,2177
90.0,0,0,0,0,2177
91.0,0,0,0,0,2177
92.0,0,0,0,0,2177
93.0,0,0,0,0,2177
94.0,0,0,0,0,2177
95.0,0,0,0,0,2177
96.0,0,0,0,0,2177
97.0,0,0,0,0,2177
98.0,0,0,0,0,2177
99.0,0,0,0,0,2177
100.0,0,0,0,0,2177
