time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,2,0
2.0,14,9986,14,4,0
3.0,43,9957,43,14,0
4.0,169,9831,169,48,0
5.0,632,9368,632,157,0
6.0,2062,7938,2062,465,0
7.0,4946,5054,4946,1115,0
8.0,7780,2220,7780,1751,0
9.0,9232,768,9232,2067,0
10.0,9726,273,9726,2191,0
11.0,9916,81,9916,2231,0
12.0,9965,25,9965,2247,0
13.0,9963,8,9963,2252,0
14.0,9875,4,9875,2254,0
15.0,9521,2,9521,2254,2
16.0,8399,0,8399,2252,4
17.0,6155,0,6155,2242,14
18.0,3923,0,3923,2208,48
19.0,2678,0,2678,2099,157
20.0,1999,0,1999,1791,465
21.0,1197,0,1197,1141,1115
22.0,521,0,521,505,1751
23.0,193,0,193,189,2067
24.0,67,0,67,65,2191
25.0,27,0,27,25,2231
26.0,9,0,9,9,2247
27.0,4,0,4,4,2252
28.0,2,0,2,2,2254
29.0,0,0,0,0,2256
30.0,0,0,0,0,2256
31.0,0,0,0,0,2256
32.0,0,0,0,0,2256
33.0,0,0,0,0,2256
34.0,0,0,0,0,2256
35.0,0,0,0,0,2256
36.0,0,0,0,0,2256
37.0,0,0,0,0,2256
38.0,0,0,0,0,2256
39.0,0,0,0,0,2256
40.0,0,0,0,0,2256
41.0,0,0,0,0,2256
42.0,0,0,0,0,2256
43.0,0,0,0,0,2256
44.0,0,0,0,0,2256
45.0,0,0,0,0,2256
46.0,0,0,0,0,2256
47.0,0,0,0,0,2256
48.0,0,0,0,0,2256
49.0,0,0,0,0,2256
50.0,0,0,0,0,2256
51.0,0,0,0,0,2256
52.0,0,0,0,0,2256
53.0,0,0,0,0,2256
54.0,0,0,0,0,2256
55.0,0,0,0,0,2256
56.0,0,0,0,0,2256
57.0,0,0,0,0,2256
58.0,0,0,0,0,2256
59.0,0,0,0,0,2256
60.0,0,0,0,0,2256
61.0,0,0,0,0,2256
62.0,0,0,0,0,2256
63.0,0,0,0,0,2256
64.0,0,0,0,0,2256
65.0,0,0,0,0,2256
66.0,0,0,0,0,2256
67.0,0,0,0,0,2256
68.0,0,0,0,0,2256
69.0,0,0,0,0,2256
70.0,0,0,0,0,2256
71.0,0,0,0,0,2256
72.0,0,0,0,0,2256
73.0,0,0,0,0,2256
74.0,0,0,0,0,2256
75.0,0,0,0,0,2256
76.0,0,0,0,0,2256
77.0,0,0,0,0,2256
78.0,0,0,0,0,2256
79.0,0,0,0,0,2256
80.0,0,0,0,0,2256
81.0,0,0,0,0,2256
82.0,0,0,0,0,2256
83.0,0,0,0,0,2256
84.0,0,0,0,0,2256
85.0,0,0,0,0,2256
86.0,0,0,0,0,2256
87.0,0,0,0,0,2256
88.0,0,0,0,0,2256
89.0,0,0,0,0,2256
90.0,0,0,0,0,2256
91.0,0,0,0,0,2256
92.0,0,0,0,0,2256
93.0,0,0,0,0,2256
94.0,0,0,0,0,2256
95.0,0,0,0,0,2256
96.0,0,0,0,0,2256
97.0,0,0,0,0,2256
98.0,0,0,0,0,2256
99.0,0,0,0,0,2256
100.0,0,0,0,0,2256
