time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,3,9997,3,0,0
2.0,5,9995,5,0,0
3.0,7,9993,7,0,0
4.0,10,9990,10,1,0
5.0,12,9988,12,1,0
6.0,14,9986,14,1,0
7.0,19,9981,19,2,0
8.0,31,9969,31,4,0
9.0,39,9961,39,5,0
10.0,52,9947,52,9,0
11.0,70,9927,70,14,0
12.0,100,9895,100,21,0
13.0,133,9860,133,28,0
14.0,167,9824,167,34,0
15.0,211,9778,211,47,0
16.0,291,9696,291,67,0
17.0,388,9595,388,89,0
18.0,502,9470,502,112,1
19.0,655,9310,655,143,1
20.0,835,9120,835,184,1
21.0,1118,8821,1118,249,2
22.0,1407,8505,1407,309,4
23.0,1790,8093,1790,397,5
24.0,2214,7635,2214,506,9
25.0,2712,7099,2712,625,14
26.0,3253,6489,3253,749,21
27.0,3790,5866,3790,879,28
28.0,4347,5202,4347,1017,34
29.0,4906,4501,4906,1167,47
30.0,5356,3882,5356,1287,67
31.0,5673,3310,5673,1404,89
32.0,5938,2767,5938,1479,113
33.0,6005,2346,6005,1536,144
34.0,5984,1981,5984,1591,185
35.0,5828,1659,5828,1602,251
36.0,5550,1396,5550,1589,313
37.0,5179,1192,5179,1548,402
38.0,4709,1029,4709,1469,515
39.0,4167,909,4167,1367,639
40.0,3651,815,3651,1261,770
41.0,3146,750,3146,1130,907
42.0,2626,682,2626,1001,1051
43.0,2173,639,2173,848,1214
44.0,1800,603,1800,715,1354
45.0,1440,579,1440,583,1493
46.0,1148,558,1148,488,1592
47.0,932,530,932,406,1680
48.0,721,516,721,311,1776
49.0,552,510,552,235,1853
50.0,440,504,440,188,1902
51.0,340,497,340,141,1950
52.0,259,491,259,108,1984
53.0,207,488,207,87,2006
54.0,158,483,158,63,2031
55.0,138,480,138,58,2037
56.0,109,477,109,44,2052
57.0,77,477,77,34,2062
58.0,59,475,59,27,2069
59.0,47,475,47,20,2076
60.0,39,475,39,16,2080
61.0,27,475,27,10,2086
62.0,22,474,22,10,2087
63.0,20,473,20,9,2088
64.0,15,472,15,7,2090
65.0,12,472,12,6,2091
66.0,9,472,9,5,2092
67.0,8,472,8,4,2093
68.0,6,471,6,3,2094
69.0,5,471,5,2,2095
70.0,5,470,5,1,2096
71.0,5,470,5,1,2096
72.0,5,470,5,1,2096
73.0,4,470,4,1,2096
74.0,3,470,3,1,2096
75.0,3,470,3,1,2096
76.0,2,470,2,0,2097
77.0,2,470,2,0,2097
78.0,1,470,1,0,2097
79.0,1,470,1,0,2097
80.0,0,470,0,0,2097
81.0,0,470,0,0,2097
82.0,0,470,0,0,2097
83.0,0,470,0,0,2097
84.0,0,470,0,0,2097
85.0,0,470,0,0,2097
86.0,0,470,0,0,2097
87.0,0,470,0,0,2097
88.0,0,470,0,0,2097
89.0,0,470,0,0,2097
90.0,0,470,0,0,2097
91.0,0,470,0,0,2097
92.0,0,470,0,0,2097
93.0,0,470,0,0,2097
94.0,0,470,0,0,2097
95.0,0,470,0,0,2097
96.0,0,470,0,0,2097
97.0,0,470,0,0,2097
98.0,0,470,0,0,2097
99.0,0,470,0,0,2097
100.0,0,470,0,0,2097
