time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4,1,9999,1,0,0
5,1,9999,1,0,0
6,1,9999,1,0,0
7.0,3,9997,3,1,0
8.0,4,9996,4,1,0
9.0,4,9996,4,1,0
10.0,3,9996,3,1,0
11.0,3,9996,3,1,0
12.0,5,9994,5,2,0
13.0,7,9992,7,2,0
14.0,9,9990,9,2,0
15.0,13,9986,13,3,0
16.0,19,9980,19,6,0
17.0,26,9972,26,8,0
18.0,32,9965,32,10,0
19.0,42,9955,42,11,0
20.0,56,9941,56,12,0
21.0,83,9913,83,20,1
22.0,112,9883,112,23,1
23.0,144,9849,144,31,1
24.0,184,9807,184,44,1
25.0,239,9749,239,58,1
26.0,303,9681,303,71,2
27.0,390,9588,390,89,2
28.0,520,9453,520,113,2
29.0,684,9279,684,157,3
30.0,890,9057,890,194,6
31.0,1125,8801,1125,252,8
32.0,1410,8487,1410,332,10
33.0,1801,8069,1801,414,11
34.0,2227,7613,2227,509,12
35.0,2740,7047,2740,624,21
36.0,3359,6371,3359,759,24
37.0,3921,5726,3921,894,32
38.0,4471,5052,4471,1036,45
39.0,5009,4371,5009,1168,59
40.0,5461,3723,5461,1296,73
41.0,5839,3131,5839,1404,91
42.0,6111,2603,6111,1495,115
43.0,6173,2161,6173,1538,160
44.0,6141,1793,6141,1587,200
45.0,5938,1494,5938,1605,260
46.0,5566,1246,5566,1578,342
47.0,5152,1075,5152,1520,425
48.0,4683,929,4683,1461,521
49.0,4127,826,4127,1359,645
50.0,3564,745,3564,1234,783
51.0,3018,682,3018,1103,926
52.0,2509,623,2509,957,1081
53.0,2049,583,2049,816,1227
54.0,1660,551,1660,682,1369
55.0,1335,529,1335,564,1495
56.0,1059,497,1059,457,1610
57.0,842,480,842,376,1698
58.0,656,468,656,290,1787
59.0,504,461,504,213,1865
60.0,387,455,387,159,1920
61.0,319,447,319,136,1945
62.0,236,443,236,99,1982
63.0,180,442,180,77,2004
64.0,144,441,144,64,2017
65.0,120,439,120,52,2029
66.0,91,435,91,45,2038
67.0,78,433,78,41,2043
68.0,61,433,61,33,2051
69.0,48,432,48,25,2059
70.0,35,432,35,17,2067
71.0,23,431,23,10,2074
72.0,17,430,17,7,2077
73.0,15,430,15,6,2078
74.0,13,430,13,5,2079
75.0,11,428,11,4,2081
76.0,9,428,9,4,2081
77.0,8,428,8,4,2081
78.0,8,428,8,4,2081
79.0,7,428,7,4,2081
80.0,5,428,5,2,2083
81.0,3,428,3,1,2084
82.0,2,428,2,1,2084
83.0,3,427,3,1,2084
84.0,3,427,3,1,2084
85.0,2,427,2,1,2084
86.0,2,427,2,1,2084
87.0,2,427,2,1,2084
88.0,2,427,2,1,2084
89.0,1,427,1,0,2085
90.0,1,427,1,0,2085
91.0,1,427,1,0,2085
92.0,1,427,1,0,2085
93.0,0,427,0,0,2085
94.0,0,427,0,0,2085
95.0,0,427,0,0,2085
96.0,0,427,0,0,2085
97.0,0,427,0,0,2085
98.0,0,427,0,0,2085
99.0,0,427,0,0,2085
100.0,0,427,0,0,2085
