time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1.0,5,9995,5,1,0
2.0,8,9992,8,2,0
3.0,14,9986,14,2,0
4.0,16,9984,16,3,0
5.0,22,9978,22,4,0
6.0,31,9969,31,7,0
7.0,44,9956,44,10,0
8.0,60,9940,60,13,0
9.0,79,9921,79,15,0
10.0,105,9894,105,20,0
11.0,149,9847,149,32,0
12.0,185,9809,185,37,0
13.0,246,9742,246,55,0
14.0,340,9647,340,80,0
15.0,405,9576,405,93,1
16.0,541,9433,541,127,2
17.0,693,9271,693,162,2
18.0,869,9081,869,202,3
19.0,1086,8846,1086,256,4
20.0,1370,8537,1370,315,7
21.0,1759,8110,1759,413,10
22.0,2169,7664,2169,513,13
23.0,2628,7154,2628,620,15
24.0,3174,6533,3174,750,20
25.0,3728,5910,3728,868,32
26.0,4215,5310,4215,983,37
27.0,4717,4663,4717,1110,55
28.0,5167,4039,5167,1221,80
29.0,5533,3479,5533,1322,94
30.0,5828,2902,5828,1404,129
31.0,5961,2408,5961,1490,164
32.0,5961,2024,5961,1548,205
33.0,5836,1693,5836,1561,260
34.0,5564,1417,5564,1552,322
35.0,5159,1228,5159,1489,423
36.0,4759,1045,4759,1423,526
37.0,4272,921,4272,1335,635
38.0,3739,831,3739,1217,770
39.0,3246,749,3246,1107,900
40.0,2739,676,2739,998,1020
41.0,2270,627,2270,867,1165
42.0,1889,587,1889,740,1301
43.0,1531,567,1531,628,1416
44.0,1221,537,1221,516,1533
45.0,960,526,960,395,1654
46.0,728,513,728,300,1753
47.0,568,502,568,233,1821
48.0,450,494,450,182,1874
49.0,353,491,353,145,1912
50.0,260,485,260,110,1949
51.0,206,483,206,90,1970
52.0,159,482,159,73,1987
53.0,123,481,123,53,2007
54.0,89,479,89,42,2018
55.0,64,479,64,28,2032
56.0,49,476,49,19,2041
57.0,36,476,36,16,2044
58.0,26,475,26,11,2049
59.0,24,475,24,11,2049
60.0,17,474,17,7,2053
61.0,15,474,15,6,2054
62.0,12,474,12,4,2056
63.0,10,474,10,3,2057
64.0,6,474,6,1,2059
65.0,5,474,5,0,2060
66.0,2,474,2,0,2060
67.0,2,474,2,0,2060
68.0,1,474,1,0,2060
69.0,1,474,1,0,2060
70.0,0,474,0,0,2060
71.0,0,474,0,0,2060
72.0,0,474,0,0,2060
73.0,0,474,0,0,2060
74.0,0,474,0,0,2060
75.0,0,474,0,0,2060
76.0,0,474,0,0,2060
77.0,0,474,0,0,2060
78.0,0,474,0,0,2060
79.0,0,474,0,0,2060
80.0,0,474,0,0,2060
81.0,0,474,0,0,2060
82.0,0,474,0,0,2060
83.0,0,474,0,0,2060
84.0,0,474,0,0,2060
85.0,0,474,0,0,2060
86.0,0,474,0,0,2060
87.0,0,474,0,0,2060
88.0,0,474,0,0,2060
89.0,0,474,0,0,2060
90.0,0,474,0,0,2060
91.0,0,474,0,0,2060
92.0,0,474,0,0,2060
93.0,0,474,0,0,2060
94.0,0,474,0,0,2060
95.0,0,474,0,0,2060
96.0,0,474,0,0,2060
97.0,0,474,0,0,2060
98.0,0,474,0,0,2060
99.0,0,474,0,0,2060
100.0,0,474,0,0,2060
