time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3,1,9999,1,0,0
4.0,2,9998,2,0,0
5.0,2,9998,2,0,0
6.0,2,9998,2,0,0
7.0,5,9995,5,0,0
8.0,5,9995,5,0,0
9.0,5,9995,5,0,0
10.0,6,9993,6,1,0
11.0,8,9991,8,3,0
12.0,10,9989,10,3,0
13.0,16,9983,16,3,0
14.0,18,9980,18,3,0
15.0,21,9977,21,3,0
16.0,27,9971,27,4,0
17.0,34,9961,34,11,0
18.0,39,9956,39,13,0
19.0,44,9951,44,13,0
20.0,63,9931,63,17,0
21.0,84,9910,84,20,0
22.0,118,9874,118,28,0
23.0,133,9853,133,32,0
24.0,167,9815,167,39,1
25.0,221,9756,221,45,3
26.0,290,9682,290,65,3
27.0,371,9598,371,82,3
28.0,485,9481,485,118,3
29.0,671,9290,671,167,3
30.0,866,9078,866,213,4
31.0,1087,8832,1087,253,11
32.0,1388,8501,1388,313,13
33.0,1727,8145,1727,397,13
34.0,2152,7686,2152,472,17
35.0,2641,7143,2641,582,20
36.0,3179,6543,3179,704,28
37.0,3744,5907,3744,830,32
38.0,4308,5254,4308,959,40
39.0,4874,4538,4874,1095,48
40.0,5339,3888,5339,1219,68
41.0,5709,3302,5709,1330,85
42.0,5953,2753,5953,1417,121
43.0,6079,2306,6079,1467,170
44.0,6064,1894,6064,1495,217
45.0,5882,1599,5882,1506,264
46.0,5628,1321,5628,1496,326
47.0,5227,1132,5227,1458,410
48.0,4790,974,4790,1417,489
49.0,4242,837,4242,1332,602
50.0,3704,739,3704,1216,732
51.0,3167,688,3167,1095,862
52.0,2668,624,2668,970,999
53.0,2208,592,2208,832,1143
54.0,1767,552,1767,699,1287
55.0,1431,523,1431,575,1415
56.0,1098,507,1098,461,1538
57.0,864,499,864,364,1637
58.0,673,495,673,290,1712
59.0,513,488,513,232,1770
60.0,382,483,382,181,1822
61.0,302,475,302,137,1868
62.0,219,468,219,103,1906
63.0,171,462,171,77,1934
64.0,129,461,129,63,1948
65.0,97,459,97,54,1957
66.0,79,458,79,42,1969
67.0,67,458,67,36,1975
68.0,54,457,54,25,1986
69.0,44,456,44,21,1990
70.0,31,456,31,12,1999
71.0,24,455,24,10,2001
72.0,20,455,20,9,2002
73.0,16,455,16,9,2002
74.0,15,454,15,9,2003
75.0,11,454,11,7,2005
76.0,7,453,7,3,2009
77.0,5,453,5,1,2011
78.0,4,453,4,1,2011
79.0,3,453,3,1,2011
80.0,3,453,3,1,2011
81.0,3,452,3,1,2011
82.0,3,452,3,1,2011
83.0,3,452,3,1,2011
84.0,3,452,3,1,2011
85.0,3,452,3,1,2011
86.0,2,452,2,1,2011
87.0,2,452,2,1,2011
88.0,1,452,1,0,2012
89.0,1,452,1,0,2012
90.0,1,452,1,0,2012
91.0,0,452,0,0,2012
92.0,0,452,0,0,2012
93.0,0,452,0,0,2012
94.0,0,452,0,0,2012
95.0,0,452,0,0,2012
96.0,0,452,0,0,2012
97.0,0,452,0,0,2012
98.0,0,452,0,0,2012
99.0,0,452,0,0,2012
100.0,0,452,0,0,2012
