time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,1,0
4.0,5,9995,5,1,0
5.0,8,9992,8,1,0
6.0,11,9989,11,2,0
7.0,14,9986,14,2,0
8.0,18,9982,18,4,0
9.0,22,9978,22,4,0
10.0,28,9971,28,5,0
11.0,39,9960,39,9,0
12.0,42,9957,42,9,0
13.0,60,9939,60,11,0
14.0,77,9919,77,14,0
15.0,93,9900,93,17,0
16.0,124,9867,124,23,0
17.0,164,9823,164,31,1
18.0,221,9764,221,53,1
19.0,282,9699,282,65,1
20.0,356,9618,356,81,2
21.0,481,9486,481,109,2
22.0,623,9339,623,141,4
23.0,833,9113,833,200,4
24.0,1058,8870,1058,256,5
25.0,1377,8531,1377,316,9
26.0,1729,8152,1729,410,9
27.0,2144,7700,2144,490,11
28.0,2634,7170,2634,594,14
29.0,3180,6568,3180,714,17
30.0,3776,5902,3776,842,23
31.0,4325,5240,4325,976,32
32.0,4883,4547,4883,1102,54
33.0,5336,3915,5336,1236,66
34.0,5709,3339,5709,1337,83
35.0,5933,2812,5933,1418,111
36.0,6079,2347,6079,1464,145
37.0,6050,1947,6050,1484,204
38.0,5900,1617,5900,1507,261
39.0,5636,1338,5636,1505,325
40.0,5216,1132,5216,1456,419
41.0,4779,968,4779,1414,501
42.0,4259,836,4259,1338,608
43.0,3744,742,3744,1239,731
44.0,3226,668,3226,1123,865
45.0,2734,599,2734,998,1008
46.0,2238,562,2238,861,1156
47.0,1800,533,1800,719,1302
48.0,1458,507,1458,606,1420
49.0,1153,486,1153,501,1529
50.0,924,474,924,422,1609
51.0,735,460,735,344,1688
52.0,567,447,567,266,1768
53.0,441,441,441,205,1830
54.0,344,437,344,162,1875
55.0,257,433,257,122,1915
56.0,204,429,204,91,1946
57.0,159,425,159,68,1970
58.0,123,422,123,50,1988
59.0,90,420,90,32,2006
60.0,68,420,68,21,2017
61.0,55,416,55,19,2021
62.0,41,414,41,14,2026
63.0,32,414,32,10,2030
64.0,29,414,29,9,2031
65.0,24,414,24,8,2032
66.0,18,414,18,6,2034
67.0,14,414,14,5,2035
68.0,9,414,9,3,2037
69.0,7,414,7,3,2037
70.0,7,414,7,3,2037
71.0,5,413,5,2,2038
72.0,3,413,3,2,2038
73.0,4,412,4,2,2038
74.0,4,412,4,2,2038
75.0,2,412,2,0,2040
76.0,3,411,3,0,2040
77.0,3,411,3,0,2040
78.0,4,410,4,1,2040
79.0,4,410,4,1,2040
80.0,4,410,4,1,2040
81.0,4,409,4,1,2040
82.0,4,409,4,1,2040
83.0,3,409,3,1,2040
84.0,3,409,3,1,2040
85.0,3,409,3,1,2040
86.0,2,409,2,1,2040
87.0,2,409,2,1,2040
88.0,2,409,2,1,2040
89.0,2,409,2,1,2040
90.0,2,409,2,1,2040
91.0,1,409,1,1,2040
92.0,0,409,0,0,2041
93.0,0,409,0,0,2041
94.0,0,409,0,0,2041
95.0,0,409,0,0,2041
96.0,0,409,0,0,2041
97.0,0,409,0,0,2041
98.0,0,409,0,0,2041
99.0,0,409,0,0,2041
100.0,0,409,0,0,2041
