time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2.0,3,9997,3,0,0
3.0,3,9997,3,0,0
4.0,3,9997,3,0,0
5.0,5,9995,5,0,0
6.0,6,9994,6,0,0
7.0,9,9991,9,2,0
8.0,11,9989,11,2,0
9.0,18,9982,18,5,0
10.0,22,9977,22,6,0
11.0,32,9967,32,8,0
12.0,37,9960,37,10,0
13.0,42,9955,42,13,0
14.0,61,9936,61,15,0
15.0,84,9911,84,22,0
16.0,111,9883,111,30,0
17.0,157,9836,157,43,0
18.0,220,9771,220,54,0
19.0,308,9679,308,70,0
20.0,409,9574,409,98,0
21.0,530,9443,530,128,2
22.0,671,9297,671,151,2
23.0,859,9104,859,193,5
24.0,1095,8850,1095,250,6
25.0,1405,8520,1405,305,8
26.0,1779,8124,1779,393,10
27.0,2206,7660,2206,490,13
28.0,2746,7064,2746,631,15
29.0,3259,6468,3259,758,22
30.0,3855,5787,3855,897,30
31.0,4455,5075,4455,1052,43
32.0,4995,4401,4995,1187,54
33.0,5439,3793,5439,1300,70
34.0,5790,3218,5790,1399,98
35.0,5949,2754,5949,1475,130
36.0,6061,2313,6061,1554,153
37.0,6046,1919,6046,1598,198
38.0,5868,1586,5868,1615,256
39.0,5605,1330,5605,1619,313
40.0,5179,1132,5179,1567,403
41.0,4703,964,4703,1502,503
42.0,4163,833,4163,1389,646
43.0,3631,752,3631,1276,780
44.0,3110,678,3110,1150,927
45.0,2646,618,2646,994,1095
46.0,2206,573,2206,857,1241
47.0,1807,538,1807,734,1370
48.0,1451,509,1451,610,1497
49.0,1168,489,1168,506,1605
50.0,921,474,921,406,1707
51.0,714,459,714,321,1796
52.0,550,447,550,250,1871
53.0,436,440,436,191,1932
54.0,348,437,348,154,1970
55.0,270,432,270,119,2005
56.0,206,430,206,90,2035
57.0,160,426,160,70,2056
58.0,115,424,115,49,2077
59.0,89,422,89,38,2089
60.0,68,421,68,29,2098
61.0,51,421,51,23,2104
62.0,41,420,41,20,2107
63.0,33,419,33,16,2111
64.0,30,418,30,14,2113
65.0,21,418,21,10,2117
66.0,16,418,16,6,2121
67.0,11,418,11,4,2123
68.0,9,417,9,3,2124
69.0,8,417,8,3,2124
70.0,6,417,6,2,2125
71.0,5,417,5,1,2126
72.0,4,417,4,1,2126
73.0,2,417,2,0,2127
74.0,1,417,1,0,2127
75.0,1,417,1,0,2127
76.0,1,417,1,0,2127
77.0,1,417,1,0,2127
78.0,0,417,0,0,2127
79.0,0,417,0,0,2127
80.0,0,417,0,0,2127
81.0,0,417,0,0,2127
82.0,0,417,0,0,2127
83.0,0,417,0,0,2127
84.0,0,417,0,0,2127
85.0,0,417,0,0,2127
86.0,0,417,0,0,2127
87.0,0,417,0,0,2127
88.0,0,417,0,0,2127
89.0,0,417,0,0,2127
90.0,0,417,0,0,2127
91.0,0,417,0,0,2127
92.0,0,417,0,0,2127
93.0,0,417,0,0,2127
94.0,0,417,0,0,2127
95.0,0,417,0,0,2127
96.0,0,417,0,0,2127
97.0,0,417,0,0,2127
98.0,0,417,0,0,2127
99.0,0,417,0,0,2127
100.0,0,417,0,0,2127
