time,amount_of_infected,amount_of_susceptible,amount_of_contagious,amount_of_critically_infected,amount_of_dead
1,1,9999,1,0,0
2,1,9999,1,0,0
3.0,2,9998,2,1,0
4.0,3,9997,3,1,0
5.0,5,9995,5,1,0
6.0,6,9994,6,2,0
7.0,7,9993,7,2,0
8.0,8,9992,8,2,0
9.0,11,9989,11,2,0
10.0,23,9976,23,4,0
11.0,30,9969,30,4,0
12.0,35,9964,35,6,0
13.0,45,9954,45,9,0
14.0,61,9937,61,13,0
15.0,79,9917,79,14,0
16.0,107,9889,107,20,0
17.0,134,9860,134,23,1
18.0,183,9810,183,33,1
19.0,239,9751,239,46,1
20.0,308,9670,308,63,2
21.0,388,9583,388,79,2
22.0,505,9463,505,109,2
23.0,652,9309,652,150,2
24.0,813,9133,813,191,4
25.0,1029,8898,1029,240,4
26.0,1304,8599,1304,322,6
27.0,1629,8246,1629,387,9
28.0,1995,7836,1995,488,13
29.0,2467,7317,2467,600,14
30.0,2988,6727,2988,722,20
31.0,3510,6130,3510,848,24
32.0,4055,5485,4055,968,34
33.0,4581,4833,4581,1097,47
34.0,5078,4185,5078,1211,65
35.0,5479,3582,5479,1331,81
36.0,5807,3009,5807,1431,111
37.0,5972,2518,5972,1484,152
38.0,6009,2133,6009,1543,195
39.0,5895,1792,5895,1568,244
40.0,5635,1506,5635,1544,328
41.0,5310,1296,5310,1514,396
42.0,4877,1109,4877,1446,501
43.0,4425,938,4425,1371,614
44.0,3902,817,3902,1270,742
45.0,3378,744,3378,1159,872
46.0,2881,668,2881,1043,1002
47.0,2396,614,2396,913,1144
48.0,2020,575,2020,791,1276
49.0,1632,560,1632,658,1412
50.0,1297,539,1297,530,1542
51.0,1059,511,1059,439,1636
52.0,824,494,824,341,1738
53.0,627,484,627,270,1812
54.0,485,472,485,212,1872
55.0,395,470,395,174,1910
56.0,303,463,303,138,1947
57.0,226,460,226,100,1985
58.0,170,460,170,73,2012
59.0,142,457,142,54,2031
60.0,113,453,113,42,2045
61.0,78,451,78,31,2057
62.0,57,449,57,22,2067
63.0,48,448,48,19,2070
64.0,37,447,37,17,2072
65.0,33,446,33,14,2075
66.0,23,446,23,10,2079
67.0,19,444,19,8,2082
68.0,18,443,18,6,2084
69.0,16,442,16,6,2084
70.0,13,442,13,5,2085
71.0,12,442,12,5,2085
72.0,11,442,11,5,2085
73.0,10,442,10,5,2085
74.0,7,442,7,3,2087
75.0,5,442,5,2,2088
76.0,4,442,4,1,2089
77.0,3,442,3,1,2089
78.0,3,441,3,2,2089
79.0,2,441,2,2,2089
80.0,2,441,2,2,2089
81.0,1,441,1,1,2090
82.0,1,441,1,1,2090
83.0,1,441,1,1,2090
84.0,1,441,1,1,2090
85.0,1,441,1,1,2090
86.0,1,441,1,1,2090
87.0,1,441,1,1,2090
88.0,1,441,1,1,2090
89.0,1,441,1,1,2090
90.0,1,441,1,1,2090
91.0,1,441,1,1,2090
92.0,0,441,0,0,2091
93.0,0,441,0,0,2091
94.0,0,441,0,0,2091
95.0,0,441,0,0,2091
96.0,0,441,0,0,2091
97.0,0,441,0,0,2091
98.0,0,441,0,0,2091
99.0,0,441,0,0,2091
100.0,0,441,0,0,2091
